,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,"If natural fertilizer used, type",How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of MIXED fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
44376,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,6.0,891.16,35.0,3.0,0.0,12.0,0.0,1.7379636249456547,68772.0,0.068772,687.72,1369.1838170877845,1380.4153842809528,0.25,220771.0,2.20771,220.771,15.0
44378,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,6.0,891.16,50.0,7.0,0.0,23.0,0.0,1.7379636249456547,185103.0,0.185103,1851.03,1369.1838170877845,1380.4153842809528,1.0,594215.0,5.94215,594.215,30.0
44379,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,10.0,891.16,75.0,0.0,0.0,20.0,0.0,1.7379636249456547,303906.0,0.303906,3039.06,1369.1838170877845,1380.4153842809528,1.5,975594.0,9.75594,975.594,20.0
44385,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,5.0,3.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,10.0,891.16,40.0,10.0,0.0,10.0,0.0,1.7379636249456547,118054.0,0.118054,1180.54,1369.1838170877845,1380.4153842809528,0.5,378975.0,3.78975,378.975,20.0
44386,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,10.0,891.16,65.0,10.0,0.0,30.0,0.0,1.7379636249456547,284908.0,0.284908,2849.08,1369.1838170877845,1380.4153842809528,1.25,914608.0,9.14608,914.608,40.0
44389,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,14.0,891.16,60.0,5.0,0.0,20.0,0.0,1.7379636249456547,232856.0,0.232856,2328.56,1369.1838170877845,1380.4153842809528,1.0,747511.0,7.47511,747.511,25.0
44391,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,14.0,891.16,30.0,0.0,0.0,15.0,0.0,1.7379636249456547,109757.0,0.109757,1097.57,1369.1838170877845,1380.4153842809528,0.5,352340.0,3.5234,352.34,15.0
44395,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,22.0,891.16,60.0,0.0,0.0,35.0,0.0,1.7379636249456547,252352.0,0.252352,2523.52,1369.1838170877845,1380.4153842809528,1.0,810097.0,8.10097,810.097,35.0
44398,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,26.0,891.16,60.0,25.0,0.0,50.0,0.0,1.7379636249456547,195354.0,0.195354,1953.54,1369.1838170877845,1380.4153842809528,1.0,627122.0,6.27122,627.122,75.0
44406,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,31.0,891.16,50.0,0.0,0.0,25.0,0.0,1.7379636249456547,128258.0,0.128258,1282.58,1369.1838170877845,1380.4153842809528,0.5,411732.0,4.11732,411.732,25.0
44407,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,31.0,891.16,60.0,0.0,0.0,25.0,0.0,1.7379636249456547,168305.0,0.168305,1683.05,1369.1838170877845,1380.4153842809528,0.6,540291.0,5.40291,540.291,25.0
44410,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,35.0,891.16,90.0,0.0,0.0,50.0,0.0,1.7379636249456547,363952.0,0.363952,3639.52,1369.1838170877845,1380.4153842809528,1.5,1168353.0,11.68353,1168.353,50.0
44411,50.0,4.0,8.0,13.0,9.0,8.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,39.0,891.16,60.0,25.0,0.0,25.0,0.0,1.7379636249456547,177157.0,0.177157,1771.57,1369.1838170877845,1380.4153842809528,0.7,568706.0,5.68706,568.706,50.0
44414,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,43.0,891.16,40.0,0.0,0.0,50.0,0.0,1.7379636249456547,156105.0,0.156105,1561.05,1369.1838170877845,1380.4153842809528,0.6,501126.0,5.01126,501.126,50.0
44416,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,43.0,891.16,80.0,0.0,0.0,50.0,0.0,1.7379636249456547,319506.0,0.319506,3195.06,1369.1838170877845,1380.4153842809528,1.5,1025673.0,10.25673,1025.673,50.0
44421,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,47.0,891.16,40.0,0.0,0.0,28.0,0.0,1.7379636249456547,113203.0,0.113203,1132.03,1369.1838170877845,1380.4153842809528,0.5,363403.0,3.63403,363.403,28.0
44422,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,47.0,891.16,40.0,0.0,0.0,25.0,0.0,1.7379636249456547,120258.0,0.120258,1202.58,1369.1838170877845,1380.4153842809528,0.5,386051.0,3.86051,386.051,25.0
44428,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,51.0,891.16,60.0,20.0,0.0,20.0,0.0,1.7379636249456547,248005.0,0.248005,2480.05,1369.1838170877845,1380.4153842809528,1.0,796142.0,7.96142,796.142,40.0
44431,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,59.0,891.16,25.0,0.0,0.0,25.0,0.0,1.7379636249456547,128857.0,0.128857,1288.57,1369.1838170877845,1380.4153842809528,0.5,413654.0,4.13654,413.654,25.0
44434,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,59.0,891.16,75.0,0.0,0.0,50.0,0.0,1.7379636249456547,313005.0,0.313005,3130.05,1369.1838170877845,1380.4153842809528,1.5,1004804.0,10.04804,1004.804,50.0
44443,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,71.0,891.16,75.0,0.0,0.0,70.0,0.0,1.7379636249456547,339180.0,0.33918,3391.8,1369.1838170877845,1380.4153842809528,1.5,1088831.0,10.88831,1088.831,70.0
44445,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,71.0,891.16,30.0,0.0,0.0,25.0,0.0,1.7379636249456547,112256.0,0.112256,1122.56,1369.1838170877845,1380.4153842809528,0.5,360363.0,3.60363,360.363,25.0
44450,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,75.0,891.16,85.0,0.0,0.0,50.0,0.0,1.7379636249456547,391306.0,0.391306,3913.06,1369.1838170877845,1380.4153842809528,1.5,1256164.0,12.56164,1256.164,50.0
44451,50.0,4.0,8.0,13.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,1.0,100.0,4.0,1.0,0.0,75.0,891.16,70.0,0.0,0.0,50.0,0.0,1.7379636249456547,288404.0,0.288404,2884.04,1369.1838170877845,1380.4153842809528,1.0,925830.0,9.2583,925.83,50.0
44462,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,5.0,818.41,80.0,0.0,0.0,32.0,0.0,1.7379636249456547,221058.0,0.221058,2210.58,1369.1838170877845,1380.4153842809528,1.25,1061396.0,10.61396,1061.396,32.0
44464,50.0,4.0,8.0,14.0,9.0,8.0,2.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,11.0,818.41,5.0,0.0,0.0,10.0,0.0,1.7379636249456547,30656.0,0.030656,306.56,1369.1838170877845,1380.4153842809528,4.0,147192.0,1.47192,147.192,10.0
44467,50.0,4.0,8.0,14.0,9.0,8.0,2.0,1.0,3.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,3.0,1.0,8.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,11.0,818.41,13.261962681993609,0.0,0.0,48.0,0.0,1.7379636249456547,145953.0,0.145953,1459.53,1369.1838170877845,1380.4153842809528,0.75,700785.0,7.00785,700.785,48.0
44468,50.0,4.0,8.0,14.0,9.0,8.0,2.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,11.0,818.41,13.261962681993609,0.0,0.0,50.0,0.0,1.7379636249456547,145953.0,0.145953,1459.53,1369.1838170877845,1380.4153842809528,0.5,700785.0,7.00785,700.785,50.0
44469,50.0,4.0,8.0,14.0,9.0,8.0,2.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,11.0,818.41,13.261962681993609,0.0,0.0,50.0,0.0,1.7379636249456547,238603.0,0.238603,2386.03,1369.1838170877845,1380.4153842809528,1.0,1145637.0,11.45637,1145.637,50.0
44472,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,2.0,6.0,1.0,8.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,17.0,818.41,100.0,0.0,0.0,25.0,0.0,1.7379636249456547,350858.0,0.350858,3508.58,1369.1838170877845,1380.4153842809528,1.25,1684623.0,16.84623,1684.623,25.0
44474,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,100.0,8.0,1.0,0.0,23.0,818.41,25.0,0.0,0.0,25.0,0.0,1.7379636249456547,103654.0,0.103654,1036.54,1369.1838170877845,1380.4153842809528,0.5,497688.0,4.97688,497.688,26.0
44475,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,4.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,23.0,818.41,44.0,14.0,0.0,50.0,0.0,1.7379636249456547,354257.0,0.354257,3542.57,1369.1838170877845,1380.4153842809528,1.5,1700944.0,17.00944,1700.944,64.0
44478,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,29.0,818.41,13.261962681993609,15.0,0.0,25.0,0.0,1.7379636249456547,156854.0,0.156854,1568.54,1369.1838170877845,1380.4153842809528,0.5,753124.0,7.53124,753.124,40.0
44483,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,49.0,818.41,13.261962681993609,25.0,0.0,50.0,0.0,1.7379636249456547,355207.0,0.355207,3552.07,1369.1838170877845,1380.4153842809528,1.5,1705504.0,17.05504,1705.504,75.0
44484,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,2.0,100.0,8.0,1.0,0.0,56.0,818.41,48.0,10.0,0.0,20.0,0.0,1.7379636249456547,132954.0,0.132954,1329.54,1369.1838170877845,1380.4153842809528,0.6,638370.0,6.3837,638.37,32.0
44487,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,60.0,818.41,90.0,0.0,0.0,25.0,0.0,1.7379636249456547,218955.0,0.218955,2189.55,1369.1838170877845,1380.4153842809528,1.0,1051299.0,10.51299,1051.299,25.0
44489,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,62.0,818.41,13.261962681993609,10.0,0.0,38.0,0.0,1.7379636249456547,187255.0,0.187255,1872.55,1369.1838170877845,1380.4153842809528,1.0,899094.0,8.99094,899.094,48.0
44490,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,62.0,818.41,50.0,0.0,0.0,25.0,0.0,1.7379636249456547,165555.0,0.165555,1655.55,1369.1838170877845,1380.4153842809528,0.75,794902.0,7.94902,794.902,25.0
44491,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,62.0,818.41,57.0,0.0,0.0,30.0,0.0,1.7379636249456547,219906.0,0.219906,2199.06,1369.1838170877845,1380.4153842809528,1.0,1055865.0,10.55865,1055.865,30.0
44493,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,68.0,818.41,30.0,5.0,0.0,10.0,0.0,1.7379636249456547,205456.0,0.205456,2054.56,1369.1838170877845,1380.4153842809528,0.5,986484.0,9.86484,986.484,15.0
44494,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,68.0,818.41,55.0,10.0,0.0,30.0,0.0,1.7379636249456547,100153.0,0.100153,1001.53,1369.1838170877845,1380.4153842809528,0.5,480879.0,4.80879,480.879,40.0
44496,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,1.0,7.0,1.0,8.0,4.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,74.0,818.41,13.261962681993609,30.0,0.0,40.0,0.0,1.7379636249456547,297802.0,0.297802,2978.02,1369.1838170877845,1380.4153842809528,1.25,1429878.0,14.29878,1429.878,70.0
44497,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,74.0,818.41,100.0,25.0,0.0,50.0,0.0,1.7379636249456547,220405.0,0.220405,2204.05,1369.1838170877845,1380.4153842809528,1.0,1058261.0,10.58261,1058.261,75.0
44498,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,74.0,818.41,15.0,0.0,0.0,5.0,0.0,1.7379636249456547,47005.0,0.047005,470.05,1369.1838170877845,1380.4153842809528,5.0,225691.0,2.25691,225.691,5.0
44501,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,86.0,818.41,52.0,5.0,0.0,25.0,0.0,1.7379636249456547,99057.0,0.099057,990.57,1369.1838170877845,1380.4153842809528,0.25,475616.0,4.75616,475.616,30.0
44505,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,92.0,818.41,13.261962681993609,0.0,0.0,25.0,0.0,1.7379636249456547,190704.0,0.190704,1907.04,1369.1838170877845,1380.4153842809528,1.0,915654.0,9.15654,915.654,25.0
44506,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,98.0,818.41,25.0,10.0,0.0,28.0,0.0,1.7379636249456547,63404.0,0.063404,634.04,1369.1838170877845,1380.4153842809528,0.25,304431.0,3.04431,304.431,38.0
44507,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,98.0,818.41,25.0,10.0,0.0,21.0,0.0,1.7379636249456547,97504.0,0.097504,975.04,1369.1838170877845,1380.4153842809528,0.22,468160.0,4.6816,468.16,31.0
44508,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,104.0,818.41,13.261962681993609,15.0,0.0,50.0,0.0,1.7379636249456547,311607.0,0.311607,3116.07,1369.1838170877845,1380.4153842809528,1.0,1496162.0,14.96162,1496.162,65.0
44509,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,104.0,818.41,150.0,35.0,0.0,100.0,0.0,1.7379636249456547,519204.0,0.519204,5192.04,1369.1838170877845,1380.4153842809528,2.0,2492927.0,24.92927,2492.927,135.0
44510,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,110.0,818.41,50.0,15.0,0.0,25.0,0.0,1.7379636249456547,92757.0,0.092757,927.57,1369.1838170877845,1380.4153842809528,0.5,445367.0,4.45367,445.367,40.0
44511,50.0,4.0,8.0,14.0,9.0,8.0,1.0,1.0,4.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,110.0,818.41,13.261962681993609,25.0,0.0,50.0,0.0,1.7379636249456547,272852.0,0.272852,2728.52,1369.1838170877845,1380.4153842809528,1.25,1310082.0,13.10082,1310.082,75.0
44513,50.0,4.0,8.0,14.0,9.0,8.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,100.0,8.0,1.0,0.0,116.0,818.41,13.261962681993609,0.0,0.0,50.0,0.0,1.7379636249456547,386305.0,0.386305,3863.05,1369.1838170877845,1380.4153842809528,2.0,1854819.0,18.54819,1854.819,52.0
44517,50.0,4.0,8.0,14.0,9.0,8.0,2.0,1.0,1.0,12.0,1.0,8.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,122.0,818.41,50.0,0.0,0.0,26.0,0.0,1.7379636249456547,183805.0,0.183805,1838.05,1369.1838170877845,1380.4153842809528,1.0,882528.0,8.82528,882.528,26.0
44518,50.0,4.0,8.0,14.0,9.0,8.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,122.0,818.41,62.0,0.0,0.0,25.0,0.0,1.7379636249456547,167205.0,0.167205,1672.05,1369.1838170877845,1380.4153842809528,1.0,802824.0,8.02824,802.824,25.0
44519,50.0,4.0,8.0,14.0,9.0,8.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,122.0,818.41,50.0,0.0,0.0,25.0,0.0,1.7379636249456547,193351.0,0.193351,1933.51,1369.1838170877845,1380.4153842809528,0.75,928363.0,9.28363,928.363,25.0
