,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of NPS fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Quantity of OTHER fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
42515,50.0,4.0,19.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,1.0,0.0,124.0,845.33,14.88,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.5608332931358835,274820.0,0.27482,2748.2,1225.9174993184465,1237.550033752019,2.0,324507.0,3.24507,324.507,50.0
42519,50.0,4.0,19.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,1.0,0.0,137.0,845.33,3.9,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.5608332931358835,93330.0,0.09333,933.3,1225.9174993184465,1237.550033752019,0.5,110204.0,1.10204,110.204,8.0
42521,50.0,4.0,19.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,1.0,0.0,150.0,845.33,15.5,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.5608332931358835,99074.0,0.099074,990.74,1225.9174993184465,1237.550033752019,1.0,116987.0,1.16987,116.987,16.0
42523,50.0,4.0,19.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,1.0,0.0,150.0,845.33,22.5,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.5608332931358835,521128.0,0.521128,5211.28,1225.9174993184465,1237.550033752019,2.0,615348.0,6.15348,615.348,50.0
42524,50.0,4.0,19.0,4.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,1.0,0.0,150.0,845.33,45.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,1.5608332931358835,185623.0,0.185623,1856.23,1225.9174993184465,1237.550033752019,2.0,219184.0,2.19184,219.184,67.0
42525,50.0,4.0,19.0,4.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,1.0,0.0,150.0,845.33,7.5,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.5608332931358835,521537.0,0.521537,5215.37,1225.9174993184465,1237.550033752019,0.5,615830.0,6.1583,615.83,8.0
42527,50.0,4.0,19.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,1.0,0.0,163.0,845.33,7.5,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.5608332931358835,139930.0,0.13993,1399.3,1225.9174993184465,1237.550033752019,1.0,165229.0,1.65229,165.229,16.0
42530,50.0,4.0,19.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,1.0,0.0,175.0,845.33,15.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.5608332931358835,260266.0,0.260266,2602.66,1225.9174993184465,1237.550033752019,2.5,307322.0,3.07322,307.322,24.0
42537,50.0,4.0,19.0,4.0,10.0,2.0,1.0,1.0,3.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,37.0,801.02,25.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.5608332931358835,452646.0,0.452646,4526.46,1225.9174993184465,1237.550033752019,1.5,547847.0,5.47847,547.847,50.0
42538,50.0,4.0,19.0,4.0,10.0,2.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,37.0,801.02,15.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.5608332931358835,330743.0,0.330743,3307.43,1225.9174993184465,1237.550033752019,1.0,400305.0,4.00305,400.305,20.0
42541,50.0,4.0,19.0,4.0,10.0,2.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,49.0,801.02,14.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.5608332931358835,233805.0,0.233805,2338.05,1225.9174993184465,1237.550033752019,1.0,282979.0,2.82979,282.979,50.0
42542,50.0,4.0,19.0,4.0,10.0,2.0,1.0,1.0,6.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,12.0,1.0,0.0,49.0,801.02,21.0,0.0,0.0,0.0,0.0,0.0,25.0,19.5,0.0,1.5608332931358835,227680.0,0.22768,2276.8,1225.9174993184465,1237.550033752019,1.0,275565.0,2.75565,275.565,44.5
42544,50.0,4.0,19.0,4.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,12.0,1.0,0.0,61.0,801.02,21.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.5608332931358835,228387.0,0.228387,2283.87,1225.9174993184465,1237.550033752019,1.0,276421.0,2.76421,276.421,30.0
42546,50.0,4.0,19.0,4.0,10.0,2.0,1.0,1.0,2.0,8.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,12.0,1.0,0.0,61.0,801.02,7.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,1.5608332931358835,115338.0,0.115338,1153.38,1225.9174993184465,1237.550033752019,0.5,139596.0,1.39596,139.596,21.0
42547,50.0,4.0,19.0,4.0,10.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,4.0,100.0,12.0,1.0,0.0,61.0,801.02,21.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,1.5608332931358835,277200.0,0.2772,2772.0,1225.9174993184465,1237.550033752019,2.0,335501.0,3.35501,335.501,22.0
42549,50.0,4.0,19.0,4.0,10.0,2.0,1.0,1.0,10.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,73.0,801.02,21.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.5608332931358835,533238.0,0.533238,5332.38,1225.9174993184465,1237.550033752019,2.0,645389.0,6.45389,645.389,50.0
42557,50.0,4.0,19.0,4.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,122.0,801.02,14.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.5608332931358835,146948.0,0.146948,1469.48,1225.9174993184465,1237.550033752019,0.5,177854.0,1.77854,177.854,30.0
42559,50.0,4.0,19.0,4.0,10.0,2.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,122.0,801.02,21.25,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.5608332931358835,188316.0,0.188316,1883.16,1225.9174993184465,1237.550033752019,1.0,227923.0,2.27923,227.923,30.0
42562,50.0,4.0,19.0,4.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,134.0,801.02,35.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.5608332931358835,467817.0,0.467817,4678.17,1225.9174993184465,1237.550033752019,2.0,566208.0,5.66208,566.208,50.0
42571,50.0,4.0,19.0,4.0,10.0,2.0,1.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,12.0,1.0,0.0,185.0,801.02,9.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,0.0,1.5608332931358835,489987.0,0.489987,4899.87,1225.9174993184465,1237.550033752019,2.0,593041.0,5.93041,593.041,70.0
42577,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,1.0,12.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,1.0,861.62,13.37,0.0,0.0,0.0,0.0,19.34,0.0,0.0,0.0,1.5608332931358835,101015.0,0.101015,1010.15,1225.9174993184465,1237.550033752019,0.5,173948.0,1.73948,173.948,19.34
42582,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,13.0,861.62,16.5,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,1.5608332931358835,210113.0,0.210113,2101.13,1225.9174993184465,1237.550033752019,1.0,361815.0,3.61815,361.815,13.6
42583,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,13.0,861.62,25.74,0.0,0.0,0.0,0.0,32.75,0.0,0.0,0.0,1.5608332931358835,366889.0,0.366889,3668.89,1225.9174993184465,1237.550033752019,1.5,631783.0,6.31783,631.783,32.75
42589,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,3.0,5.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,12.0,1.0,0.0,25.0,861.62,38.4,0.0,0.0,0.0,0.0,0.0,12.5,50.0,0.0,1.5608332931358835,447172.0,0.447172,4471.72,1225.9174993184465,1237.550033752019,1.5,770030.0,7.7003,770.03,62.5
42591,50.0,4.0,19.0,5.0,6.0,1.0,2.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,9.0,1.0,0.0,37.0,861.62,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,24700.0,0.0247,247.0,1225.9174993184465,1237.550033752019,1.0,42533.0,0.42533,42.533,0.0
42592,50.0,4.0,19.0,5.0,6.0,1.0,2.0,1.0,1.0,6.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,37.0,861.62,31.8,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.5608332931358835,178342.0,0.178342,1783.42,1225.9174993184465,1237.550033752019,0.5,307105.0,3.07105,307.105,25.0
42594,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,49.0,861.62,56.37,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.5608332931358835,377698.0,0.377698,3776.98,1225.9174993184465,1237.550033752019,1.5,650396.0,6.50396,650.396,50.0
42597,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,61.0,861.62,24.96,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.5608332931358835,242007.0,0.242007,2420.07,1225.9174993184465,1237.550033752019,1.0,416736.0,4.16736,416.736,50.0
42601,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,4.0,1.0,0.0,85.0,861.62,11.56,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,1.5608332931358835,81947.0,0.081947,819.47,1225.9174993184465,1237.550033752019,4.0,141112.0,1.41112,141.112,12.5
42603,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,97.0,861.62,39.7,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.5608332931358835,314150.0,0.31415,3141.5,1225.9174993184465,1237.550033752019,1.25,540967.0,5.40967,540.967,25.0
42605,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,97.0,861.62,29.7,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.5608332931358835,299931.0,0.299931,2999.31,1225.9174993184465,1237.550033752019,2.0,516481.0,5.16481,516.481,25.0
42606,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,97.0,861.62,28.8,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.5608332931358835,250421.0,0.250421,2504.21,1225.9174993184465,1237.550033752019,1.0,431225.0,4.31225,431.225,25.0
42607,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,4.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,97.0,861.62,35.91,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.5608332931358835,199467.0,0.199467,1994.67,1225.9174993184465,1237.550033752019,1.0,343482.0,3.43482,343.482,25.0
42608,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,97.0,861.62,48.32,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.5608332931358835,407801.0,0.407801,4078.01,1225.9174993184465,1237.550033752019,2.0,702234.0,7.02234,702.234,50.0
42609,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,97.0,861.62,24.87,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.5608332931358835,245592.0,0.245592,2455.92,1225.9174993184465,1237.550033752019,1.0,422909.0,4.22909,422.909,25.0
42611,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,109.0,861.62,43.6,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.5608332931358835,464398.0,0.464398,4643.98,1225.9174993184465,1237.550033752019,2.0,799694.0,7.99694,799.694,50.0
42615,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,100.0,19.0,1.0,0.0,133.0,861.62,6.4,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,1.5608332931358835,100063.0,0.100063,1000.63,1225.9174993184465,1237.550033752019,1.0,172308.0,1.72308,172.308,8.25
42616,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,1.0,0.0,133.0,861.62,39.6,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,1.5608332931358835,433186.0,0.433186,4331.86,1225.9174993184465,1237.550033752019,2.0,745947.0,7.45947,745.947,75.0
42617,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,1.0,0.0,133.0,861.62,9.6,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.5608332931358835,180718.0,0.180718,1807.18,1225.9174993184465,1237.550033752019,1.25,311197.0,3.11197,311.197,25.0
42618,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,1.0,0.0,133.0,861.62,19.8,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.5608332931358835,140738.0,0.140738,1407.38,1225.9174993184465,1237.550033752019,1.0,242351.0,2.42351,242.351,25.0
42619,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,6.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,1.0,0.0,133.0,861.62,12.8,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.5608332931358835,528190.0,0.52819,5281.9,1225.9174993184465,1237.550033752019,3.0,909544.0,9.09544,909.544,100.0
42625,50.0,4.0,19.0,5.0,6.0,1.0,2.0,1.0,1.0,21.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,1.0,0.0,146.0,861.62,19.2,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.5608332931358835,94096.0,0.094096,940.96,1225.9174993184465,1237.550033752019,1.0,162033.0,1.62033,162.033,50.0
42626,50.0,4.0,19.0,5.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,19.0,1.0,0.0,146.0,861.62,48.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.5608332931358835,493891.0,0.493891,4938.91,1225.9174993184465,1237.550033752019,2.5,850480.0,8.5048,850.48,100.0
42630,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,158.0,861.62,48.06,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.5608332931358835,490523.0,0.490523,4905.23,1225.9174993184465,1237.550033752019,2.5,844680.0,8.4468,844.68,50.0
42631,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,158.0,861.62,29.7,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,1.5608332931358835,323585.0,0.323585,3235.85,1225.9174993184465,1237.550033752019,1.25,557214.0,5.57214,557.214,37.5
42633,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,171.0,861.62,33.6,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,1.5608332931358835,534341.0,0.534341,5343.41,1225.9174993184465,1237.550033752019,2.0,920135.0,9.20135,920.135,75.0
42634,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,100.0,12.0,1.0,0.0,171.0,861.62,19.2,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.5608332931358835,205756.0,0.205756,2057.56,1225.9174993184465,1237.550033752019,1.5,354312.0,3.54312,354.312,25.0
42635,50.0,4.0,19.0,5.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,12.0,1.0,0.0,171.0,861.62,24.4,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.5608332931358835,222678.0,0.222678,2226.78,1225.9174993184465,1237.550033752019,1.25,383452.0,3.83452,383.452,50.0
42648,50.0,4.0,19.0,6.0,4.0,2.0,1.0,1.0,6.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,30.0,1.0,0.0,60.0,841.29,36.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1.5608332931358835,496780.0,0.49678,4967.8,1225.9174993184465,1237.550033752019,4.617795271671505,1310068.0,13.10068,1310.068,50.0
42649,50.0,4.0,19.0,6.0,4.0,2.0,2.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,19.0,1.0,0.0,70.0,841.29,27.0,0.0,0.0,0.0,0.0,0.0,19.2,29.7,0.0,1.5608332931358835,393244.0,0.393244,3932.44,1225.9174993184465,1237.550033752019,2.0,1037032.0,10.37032,1037.032,48.9
42651,50.0,4.0,19.0,6.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,19.0,1.0,0.0,70.0,841.29,13.5,0.0,0.0,0.0,0.0,0.0,9.6,19.8,0.0,1.5608332931358835,241486.0,0.241486,2414.86,1225.9174993184465,1237.550033752019,1.0,636827.0,6.36827,636.827,29.4
42657,50.0,4.0,19.0,6.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,19.0,1.0,0.0,90.0,841.29,21.6,0.0,0.0,0.0,0.0,0.0,9.6,9.9,0.0,1.5608332931358835,339082.0,0.339082,3390.82,1225.9174993184465,1237.550033752019,2.5,894200.0,8.942,894.2,19.5
42677,50.0,4.0,19.0,6.0,5.0,5.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,1.0,0.0,13.0,826.41,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,193828.0,0.193828,1938.28,1225.9174993184465,1237.550033752019,1.0,629398.0,6.29398,629.398,0.0
42678,50.0,4.0,19.0,6.0,5.0,5.0,2.0,1.0,5.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,1.0,0.0,13.0,826.41,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,345860.0,0.34586,3458.6,1225.9174993184465,1237.550033752019,2.5,1123077.0,11.23077,1123.077,0.0
42679,50.0,4.0,19.0,6.0,5.0,5.0,2.0,1.0,7.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,1.0,0.0,13.0,826.41,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,363951.0,0.363951,3639.51,1225.9174993184465,1237.550033752019,3.0,1181821.0,11.81821,1181.821,0.0
42681,50.0,4.0,19.0,6.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,12.0,1.0,0.0,29.0,826.41,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,103190.0,0.10319,1031.9,1225.9174993184465,1237.550033752019,1.0,335079.0,3.35079,335.079,0.0
42682,50.0,4.0,19.0,6.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,4.0,100.0,12.0,1.0,0.0,29.0,826.41,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,553091.0,0.553091,5530.91,1225.9174993184465,1237.550033752019,3.0,1795997.0,17.95997,1795.997,0.0
