,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Holder Condition,Production Of Condition in Kg,Fertilizer Quantity
61186,4.0,9.0,10.0,4.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,10.0,105.0,551.21,1.5,0.0,0.0,0.0,0.0,113.9,1.0,96.0,3.873,0.0
61269,4.0,9.0,10.0,19.0,8.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,55.0,28.0,527.32,2.0,0.0,0.0,5.0,0.0,725.45,4.0,100.0,159.599,5.0
61277,4.0,9.0,10.0,19.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,38.0,527.32,10.0,0.0,0.0,13.0,0.0,3124.0,1.0,100.0,687.28,13.0
61297,4.0,9.0,10.0,19.0,8.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,65.0,73.0,527.32,3.0,0.0,0.0,2.0,0.0,1504.1,1.0,100.0,330.902,2.0
61317,4.0,9.0,11.0,14.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,7.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,30.0,8.0,519.38,2.0,0.0,0.0,0.0,0.0,332.7,1.0,70.0,9.648,0.0
61365,4.0,9.0,11.0,23.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,40.0,1.0,580.62,1.0,0.0,0.0,5.0,0.0,72.0,2.0,71.0,11.448,5.0
61368,4.0,9.0,11.0,23.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,40.0,1.0,580.62,5.0,0.0,0.0,3.0,0.0,865.6,2.0,71.0,137.63,3.0
61371,4.0,9.0,11.0,23.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,30.0,6.0,580.62,5.0,0.0,0.0,0.0,0.0,408.6,1.0,71.0,64.967,0.0
61374,4.0,9.0,11.0,23.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,40.0,6.0,580.62,2.0,0.0,0.0,0.0,0.0,64.8,1.5,71.0,10.303,0.0
61385,4.0,9.0,11.0,23.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,16.0,580.62,1.0,0.0,0.0,0.0,0.0,130.5,2.0,71.0,20.75,0.0
61388,4.0,9.0,11.0,23.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,21.0,580.62,6.0,0.0,0.0,0.0,0.0,1361.0,1.0,71.0,216.399,0.0
61392,4.0,9.0,11.0,23.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,20.0,26.0,580.62,3.0,0.0,0.0,0.0,0.0,358.4,1.75,71.0,56.986,0.0
61394,4.0,9.0,11.0,23.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,26.0,580.62,1.0,0.0,0.0,0.0,0.0,514.0,0.5,71.0,81.726,0.0
61396,4.0,9.0,11.0,23.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,40.0,26.0,580.62,1.0,0.0,0.0,0.0,0.0,512.8,1.0,71.0,81.535,0.0
61399,4.0,9.0,11.0,23.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,30.0,31.0,580.62,5.0,0.0,0.0,20.0,0.0,417.6,1.0,71.0,66.398,20.0
61403,4.0,9.0,11.0,23.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,31.0,580.62,5.0,0.0,0.0,0.0,0.0,1268.0,1.0,71.0,201.612,0.0
61406,4.0,9.0,11.0,23.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,30.0,36.0,580.62,1.0,0.0,0.0,0.0,0.0,72.3,2.0,71.0,11.496,0.0
61413,4.0,9.0,11.0,23.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,20.0,41.0,580.62,20.0,0.0,0.0,10.0,0.0,432.6,2.0,71.0,68.783,10.0
61416,4.0,9.0,11.0,23.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,20.0,46.0,580.62,0.5,0.0,0.0,0.0,0.0,472.6,2.0,71.0,75.143,0.0
61421,4.0,9.0,11.0,23.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,40.0,51.0,580.62,3.0,0.0,0.0,0.0,0.0,856.4,2.0,71.0,136.168,0.0
61423,4.0,9.0,11.0,23.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,40.0,51.0,580.62,3.0,0.0,0.0,0.0,0.0,196.4,4.0,71.0,31.228,0.0
61428,4.0,9.0,11.0,23.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,40.0,56.0,580.62,3.0,0.0,0.0,0.0,0.0,521.6,1.0,71.0,82.934,0.0
61434,4.0,9.0,11.0,23.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,66.0,580.62,5.0,0.0,0.0,0.0,0.0,2117.0,2.0,71.0,336.603,0.0
61437,4.0,9.0,11.0,23.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,76.0,580.62,0.5,0.0,0.0,0.0,0.0,209.0,1.0,71.0,33.231,0.0
61442,4.0,9.0,11.0,23.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,81.0,580.62,5.0,0.0,0.0,0.0,0.0,1864.0,2.0,71.0,296.376,0.0
61444,4.0,9.0,11.0,23.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,20.0,86.0,580.62,5.0,0.0,0.0,0.0,0.0,635.2,3.0,71.0,100.997,0.0
61449,4.0,9.0,11.0,23.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,40.0,91.0,580.62,1.0,0.0,0.0,0.0,0.0,410.4,1.0,71.0,65.254,0.0
61452,4.0,9.0,11.0,23.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,20.0,96.0,580.62,3.0,0.0,0.0,10.0,0.0,345.6,2.0,71.0,54.95,10.0
61459,4.0,9.0,11.0,32.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,6.0,526.7,1.0,0.0,0.0,0.0,0.0,671.0,2.5,72.0,55.693,0.0
61463,4.0,9.0,11.0,32.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,6.0,526.7,0.5,0.0,0.0,0.0,0.0,187.0,0.5,72.0,15.521,0.0
61472,4.0,9.0,11.0,32.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,18.0,526.7,1.0,0.0,0.0,0.0,0.0,312.0,1.0,72.0,25.896,0.0
61475,4.0,9.0,11.0,32.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,18.0,526.7,1.0,0.0,0.0,0.0,0.0,235.0,1.0,72.0,19.505,0.0
61478,4.0,9.0,11.0,32.0,7.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,30.0,526.7,1.5,0.0,0.0,0.0,0.0,1364.0,1.0,72.0,113.212,0.0
61493,4.0,9.0,11.0,32.0,7.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,66.0,526.7,2.0,0.0,0.0,0.0,0.0,299.0,2.0,72.0,24.817,0.0
61516,4.0,9.0,12.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,30.0,56.0,608.35,4.0,0.0,0.0,0.0,0.0,404.4,1.25,105.0,62.682,0.0
61521,4.0,9.0,12.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,80.0,608.35,0.5,0.0,0.0,0.0,0.0,200.0,0.5,105.0,31.0,0.0
61536,4.0,9.0,12.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,30.0,116.0,608.35,6.0,25.0,0.0,0.0,0.0,207.9,0.5,105.0,32.225,25.0
61538,4.0,9.0,12.0,11.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,563.55,6.0,0.0,0.0,0.0,0.0,268.0,1.0,102.0,52.796,0.0
61558,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,65.0,22.0,563.55,18.0,0.0,0.0,0.0,0.0,2392.65,3.0,102.0,471.352,0.0
61559,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,70.0,22.0,563.55,6.0,0.0,0.0,0.0,0.0,488.6,0.5,102.0,96.254,0.0
61561,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,20.0,28.0,563.55,3.0,0.0,0.0,0.0,0.0,53.6,1.0,102.0,10.559,0.0
61566,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,80.0,34.0,563.55,15.0,0.0,0.0,0.0,0.0,1115.2,1.0,102.0,219.694,0.0
61574,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,30.0,40.0,563.55,7.0,0.0,0.0,0.0,0.0,287.7,1.0,102.0,56.677,0.0
61576,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,80.0,40.0,563.55,14.0,0.0,0.0,0.0,0.0,502.4,0.5,102.0,98.973,0.0
61583,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,52.0,563.55,14.0,0.0,0.0,0.0,0.0,765.0,1.0,102.0,150.705,0.0
61588,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,80.0,52.0,563.55,14.0,0.0,0.0,0.0,0.0,909.6,1.0,102.0,179.191,0.0
61589,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,80.0,52.0,563.55,6.0,0.0,0.0,0.0,0.0,544.8,0.5,102.0,107.326,0.0
61595,4.0,9.0,12.0,11.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,30.0,70.0,563.55,0.6,0.0,0.0,25.0,0.0,219.6,0.5,102.0,43.261,25.0
61601,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,30.0,76.0,563.55,12.0,0.0,0.0,14.0,0.0,206.4,50.0,102.0,40.661,14.0
61609,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,30.0,94.0,563.55,0.5,2.5,0.0,5.0,0.0,398.7,1.0,102.0,78.544,7.5
61610,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,60.0,94.0,563.55,1.0,0.0,0.0,0.0,0.0,69.0,0.25,102.0,13.593,0.0
61616,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,30.0,94.0,563.55,0.6,5.0,0.0,10.0,0.0,123.6,2.0,102.0,24.349,15.0
61621,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,30.0,106.0,563.55,0.8,0.0,24.0,0.0,0.0,795.0,2.0,102.0,156.615,24.0
61627,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,50.0,112.0,563.55,1.5,0.0,0.0,10.0,0.0,157.0,2.0,102.0,30.929,10.0
61630,4.0,9.0,12.0,11.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,118.0,563.55,6.0,0.0,0.0,0.0,0.0,487.0,1.0,102.0,95.939,0.0
61640,4.0,9.0,12.0,27.0,9.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,30.0,8.0,552.95,0.2,0.0,0.0,0.0,0.0,108.3,1.5,92.0,23.609,0.0
61665,4.0,9.0,12.0,27.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,33.0,552.95,2.0,0.0,0.0,0.0,0.0,495.0,2.0,92.0,107.91,0.0
61666,4.0,9.0,12.0,27.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,33.0,552.95,1.0,0.0,0.0,0.0,0.0,412.0,1.5,92.0,89.816,0.0
61677,4.0,9.0,12.0,27.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,43.0,552.95,1.0,0.0,0.0,0.0,0.0,230.0,1.0,92.0,50.14,0.0
61692,4.0,9.0,12.0,27.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,53.0,552.95,1.0,0.0,0.0,0.0,0.0,166.0,1.0,92.0,36.188,0.0
61733,4.0,9.0,12.0,27.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,94.0,552.95,24.3005192083958,0.0,0.0,0.0,0.0,150.0,0.15,92.0,32.7,0.0
61737,4.0,9.0,12.0,27.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,94.0,552.95,24.3005192083958,0.0,0.0,0.0,0.0,59.0,0.02,92.0,12.862,0.0
61738,4.0,9.0,12.0,27.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,99.0,552.95,0.75,0.0,0.0,0.0,0.0,726.0,2.0,92.0,158.268,0.0
61739,4.0,9.0,12.0,27.0,9.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,60.0,99.0,552.95,1.0,0.0,0.0,0.0,0.0,531.0,3.0,92.0,115.758,0.0
61777,4.0,9.0,13.0,10.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,3.0,542.99,10.0,0.0,0.0,0.0,0.0,295.5,0.5,36.0,27.777,0.0
61791,4.0,9.0,13.0,10.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,30.0,28.0,542.99,2.0,0.0,0.0,0.0,0.0,163.5,2.0,36.0,15.369,0.0
61794,4.0,9.0,13.0,10.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,60.0,33.0,542.99,0.85,0.0,0.0,0.0,0.0,84.6,0.5,36.0,7.952,0.0
61804,4.0,9.0,13.0,10.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,48.0,542.99,13.0,0.0,0.0,0.0,0.0,550.5,1.0,36.0,51.747,0.0
61808,4.0,9.0,13.0,10.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,80.0,48.0,542.99,1.5,0.0,0.0,0.0,0.0,160.8,0.18,36.0,15.115,0.0
61812,4.0,9.0,13.0,10.0,8.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,90.0,58.0,542.99,5.0,0.0,0.0,0.0,0.0,239.4,1.0,36.0,22.504,0.0
61813,4.0,9.0,13.0,10.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,63.0,542.99,1.0,0.0,0.0,0.0,0.0,99.5,1.0,36.0,9.353,0.0
61816,4.0,9.0,13.0,10.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,70.0,68.0,542.99,10.0,0.0,0.0,0.0,0.0,1302.0,1.5,36.0,122.388,0.0
61820,4.0,9.0,13.0,10.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,75.0,73.0,542.99,8.0,0.0,0.0,0.0,0.0,568.5,0.5,36.0,53.439,0.0
61827,4.0,9.0,13.0,10.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,30.0,83.0,542.99,2.0,0.0,0.0,0.0,0.0,168.9,0.45,36.0,15.877,0.0
61829,4.0,9.0,13.0,10.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,88.0,542.99,7.0,0.0,0.0,0.0,0.0,527.5,0.95,36.0,49.585,0.0
61889,4.0,9.0,13.0,27.0,14.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,2.0,654.78,0.5,0.0,0.0,0.0,0.0,70.0,0.5,44.0,7.0,0.0
61895,4.0,9.0,13.0,27.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,9.0,654.78,10.0,0.0,0.0,0.0,0.0,761.0,2.0,44.0,76.1,0.0
61903,4.0,9.0,13.0,27.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,21.0,654.78,10.0,0.0,0.0,0.0,0.0,55.0,0.25,44.0,5.5,0.0
61916,4.0,9.0,13.0,27.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,45.0,654.78,1.0,0.0,0.0,0.0,0.0,57.0,0.25,44.0,5.7,0.0
61919,4.0,9.0,13.0,27.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,45.0,654.78,5.0,0.0,0.0,0.0,0.0,809.0,2.0,44.0,80.9,0.0
61920,4.0,9.0,13.0,27.0,14.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,52.0,654.78,3.0,0.0,0.0,0.0,0.0,456.0,1.0,44.0,45.6,0.0
61929,4.0,9.0,13.0,27.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,70.0,654.78,5.0,0.0,0.0,0.0,0.0,256.0,0.5,44.0,25.6,0.0
61944,4.0,9.0,13.0,27.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,96.0,654.78,3.0,0.0,0.0,0.0,0.0,299.0,0.5,44.0,29.9,0.0
