,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevension/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of chemical fertilizer used,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
85065,4.0,14.0,1.0,28.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,136.0,354.01,75.5,0.0,2472.38,289.27,0.0
85071,4.0,14.0,1.0,38.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,291.65,15.0,0.0,1219.1100000000001,138.98,0.0
85083,4.0,14.0,1.0,38.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,104.0,291.65,25.0,0.0,1903.4499999999998,216.99,0.0
85093,4.0,14.0,1.0,38.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,139.0,291.65,19.999,0.0,638.7800000000001,72.82,0.0
85095,4.0,14.0,1.0,45.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,326.88,60.0,0.0,5348.2300000000005,572.26,0.0
85102,4.0,14.0,1.0,45.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,44.0,326.88,17.0,0.0,906.53,97.0,0.0
85104,4.0,14.0,1.0,45.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,44.0,326.88,8.0,0.0,272.38,29.15,0.0
85105,4.0,14.0,1.0,45.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,44.0,326.88,13.0,0.0,756.15,80.91000000000001,0.0
85107,4.0,14.0,1.0,45.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,58.0,326.88,8.0,0.0,1590.29,170.16,0.0
85110,4.0,14.0,1.0,45.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,65.0,326.88,8.0,0.0,4040.55,432.34000000000003,0.0
85112,4.0,14.0,1.0,45.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,86.0,326.88,15.0,0.0,598.67,64.05999999999999,0.0
85113,4.0,14.0,1.0,45.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,100.0,326.88,45.0,0.0,1574.7,168.49,0.0
85114,4.0,14.0,1.0,45.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,100.0,326.88,8.0,0.0,1649.18,176.46,0.0
85118,4.0,14.0,1.0,45.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,100.0,326.88,15.0,0.0,858.28,91.84,0.0
85121,4.0,14.0,1.0,45.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,128.0,326.88,8.0,0.0,261.67,28.000000000000004,0.0
85123,4.0,14.0,1.0,45.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,142.0,326.88,18.0,0.0,978.87,104.74000000000001,0.0
85127,4.0,14.0,1.0,45.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,170.0,326.88,6.0,0.0,574.56,61.480000000000004,0.0
85135,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,316.59,24.0,0.0,2753.04,393.69,0.0
85136,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,14.0,316.59,23.0,0.0,4489.66,642.02,0.0
85137,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,14.0,316.59,25.0,0.0,1383.6100000000001,197.85999999999999,0.0
85138,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,19.0,316.59,44.8,38.823,5052.4800000000005,722.51,38.823
85139,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,19.0,316.59,26.0,0.0,1421.89,203.33,0.0
85140,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,29.0,316.59,2.5,0.0,353.23,50.51,0.0
85141,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,29.0,316.59,23.0,0.0,693.26,99.14,0.0
85144,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,34.0,316.59,25.0,0.0,1515.4599999999998,216.71,0.0
85145,4.0,14.0,2.0,6.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,44.0,316.59,22.0,0.0,683.3000000000001,97.71,0.0
85146,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,49.0,316.59,25.0,0.0,239.58,34.260000000000005,0.0
85148,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,49.0,316.59,23.0,0.0,2753.04,393.69,0.0
85149,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,59.0,316.59,25.0,0.0,3908.4600000000005,558.91,0.0
85151,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,59.0,316.59,26.0,0.0,164.45000000000002,23.52,0.0
85152,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,59.0,316.59,23.0,0.0,1383.6100000000001,197.85999999999999,0.0
85153,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,64.0,316.59,25.0,0.0,3246.42,464.24,0.0
85156,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,74.0,316.59,22.0,0.0,633.6899999999999,90.62,0.0
85157,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,79.0,316.59,22.0,0.0,915.81,130.96,0.0
85159,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,89.0,316.59,25.0,0.0,2852.24,407.87000000000006,0.0
85160,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,89.0,316.59,25.0,0.0,2265.42,323.96,0.0
85161,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,94.0,316.59,24.0,0.0,1671.42,239.01,0.0
85162,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,104.0,316.59,26.0,0.0,1385.06,198.06,0.0
85164,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,104.0,316.59,28.0,0.0,1892.5900000000001,270.64,0.0
85166,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,119.0,316.59,98.0,0.0,3042.2700000000004,435.05,0.0
85167,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,124.0,316.59,75.0,0.0,4380.5199999999995,626.41,0.0
85170,4.0,14.0,2.0,6.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,149.0,316.59,25.0,0.0,396.94,56.76,0.0
85172,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,288.8,31.2,0.0,1016.2,126.01,0.0
85174,4.0,14.0,2.0,20.0,3.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,288.8,150.0,0.0,5442.099999999999,674.8199999999999,0.0
85175,4.0,14.0,2.0,20.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,288.8,30.0,0.0,1132.75,140.46,0.0
85176,4.0,14.0,2.0,20.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,288.8,100.0,0.0,3025.4399999999996,375.15999999999997,0.0
85179,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,9.0,288.8,1.04,0.0,49.10999999999999,6.09,0.0
85180,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,14.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,9.0,288.8,5.2,0.0,194.94,24.169999999999998,0.0
85182,4.0,14.0,2.0,20.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,9.0,288.8,52.0,0.0,1834.51,227.48,0.0
85183,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,13.0,288.8,100.0,0.0,3430.8300000000004,425.42,0.0
85187,4.0,14.0,2.0,20.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,13.0,288.8,26.0,0.0,1569.03,194.56,0.0
85188,4.0,14.0,2.0,20.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,13.0,288.8,41.6,0.0,2640.0299999999997,327.36,0.0
85189,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,21.0,288.8,7.8,0.0,342.89,42.52,0.0
85190,4.0,14.0,2.0,20.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,21.0,288.8,104.0,0.0,5869.02,727.76,0.0
85194,4.0,14.0,2.0,20.0,3.0,2.0,1.0,1.0,8.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,33.0,288.8,57.2,0.0,2463.19,305.44,0.0
85195,4.0,14.0,2.0,20.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,33.0,288.8,31.2,19.411,1439.1899999999998,178.46,19.411
85196,4.0,14.0,2.0,20.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,33.0,288.8,42.55816841186024,19.411,1234.81,153.11999999999998,19.411
85200,4.0,14.0,2.0,20.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,37.0,288.8,75.92,0.0,4298.74,533.04,0.0
85201,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,45.0,288.8,41.2,0.0,3575.65,443.38,0.0
85202,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,49.0,288.8,26.0,0.0,1525.4699999999998,189.16,0.0
85204,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,12.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,49.0,288.8,52.0,0.0,4278.21,530.5,0.0
85205,4.0,14.0,2.0,20.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,49.0,288.8,26.0,0.0,1490.98,184.88,0.0
85209,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,61.0,288.8,156.0,0.0,4262.76,528.58,0.0
85211,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,61.0,288.8,39.0,0.0,975.2800000000001,120.94,0.0
85214,4.0,14.0,2.0,20.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,69.0,288.8,15.6,0.0,2369.23,293.79,0.0
85215,4.0,14.0,2.0,20.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,73.0,288.8,83.2,0.0,3322.14,411.95000000000005,0.0
85218,4.0,14.0,2.0,20.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,73.0,288.8,62.4,14.675,2620.77,324.98,14.675
85219,4.0,14.0,2.0,20.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,73.0,288.8,16.64,4.892,552.8199999999999,68.55,4.892
85221,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,85.0,288.8,15.6,2.795,862.86,107.0,2.795
85222,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,85.0,288.8,10.4,0.0,563.0,69.81,0.0
85225,4.0,14.0,2.0,20.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,85.0,288.8,49.4,0.0,2865.81,355.36,0.0
85227,4.0,14.0,2.0,20.0,3.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,93.0,288.8,5.2,0.0,322.14,39.95,0.0
85230,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,97.0,288.8,156.0,38.823,3243.63,402.21,38.823
85231,4.0,14.0,2.0,20.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,97.0,288.8,150.0,0.0,2951.85,366.03,0.0
85232,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,105.0,288.8,13.4,0.0,771.0,95.6,0.0
85233,4.0,14.0,2.0,20.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,105.0,288.8,41.6,0.0,2464.86,305.64,0.0
85234,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,109.0,288.8,109.2,38.823,4508.38,559.04,38.823
85237,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,117.0,288.8,115.6,0.0,3948.36,489.59999999999997,0.0
85239,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,117.0,288.8,13.52,0.0,444.54,55.120000000000005,0.0
85240,4.0,14.0,2.0,20.0,3.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,117.0,288.8,20.8,0.0,1225.47,151.96,0.0
85241,4.0,14.0,2.0,20.0,3.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,117.0,288.8,100.0,0.0,4666.57,578.66,0.0
85243,4.0,14.0,2.0,20.0,3.0,1.0,1.0,3.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,117.0,288.8,41.6,0.0,2536.88,314.57,0.0
85247,4.0,14.0,2.0,27.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,311.77,1.7,0.0,243.82000000000002,9.75,0.0
85268,4.0,14.0,2.0,27.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,78.0,311.77,5.6,0.0,585.4399999999999,23.419999999999998,0.0
85281,4.0,14.0,2.0,27.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,115.0,311.77,3.7,0.0,213.49,8.540000000000001,0.0
85283,4.0,14.0,2.0,27.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,115.0,311.77,52.5,0.0,1908.76,76.35,0.0
85286,4.0,14.0,2.0,27.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,145.0,311.77,21.0,0.0,959.64,38.39,0.0
85294,4.0,14.0,2.0,37.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,19.0,339.5,80.0,0.0,4763.62,342.98,0.0
85297,4.0,14.0,2.0,37.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,40.0,339.5,15.6,0.0,2805.7599999999998,202.02,0.0
85301,4.0,14.0,2.0,37.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,60.0,339.5,10.4,0.0,487.72,35.120000000000005,0.0
85303,4.0,14.0,2.0,37.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,67.0,339.5,62.4,0.0,1950.88,140.46,0.0
85307,4.0,14.0,2.0,37.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,85.0,339.5,31.2,0.0,1410.69,101.57000000000001,0.0
85309,4.0,14.0,2.0,37.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,97.0,339.5,7.8,0.0,1084.6100000000001,78.09,0.0
85312,4.0,14.0,2.0,37.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,115.0,339.5,41.6,0.0,1704.2099999999998,122.7,0.0
85314,4.0,14.0,2.0,37.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,121.0,339.5,41.6,0.0,1969.3700000000001,141.79999999999998,0.0
85316,4.0,14.0,2.0,37.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,134.0,339.5,10.4,0.0,572.79,41.24,0.0
85322,4.0,14.0,2.0,37.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,170.0,339.5,31.1,0.0,2224.51,160.17,0.0
85324,4.0,14.0,2.0,37.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,176.0,339.5,41.6,0.0,2608.73,187.83,0.0
85332,4.0,14.0,2.0,43.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,34.0,334.98,38.5,0.0,4458.29,1141.32,0.0
85335,4.0,14.0,2.0,43.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,52.0,334.98,39.0,0.0,5684.79,1455.31,0.0
85336,4.0,14.0,2.0,43.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,52.0,334.98,20.8,0.0,3320.98,850.17,0.0
85337,4.0,14.0,2.0,43.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,58.0,334.98,1.04,0.0,552.76,141.51,0.0
