,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,SERRO,MERRO,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Use Type,Household Id,FWEIGHT,Weight of Non-improved Seed,Closure Error,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Hectar,Area in Square meter,Sampling Weight,Production Of Condition in Kg,Production
81243,4.0,17.0,10.0,12.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,142.0,446.17,52.54,0.96,3665.28,3665.28,0.366528,3665.28,446.17,7367.21,736.721
81244,4.0,17.0,10.0,12.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,142.0,446.17,79.55,1.7,5450.82,5455.23,0.545082,5450.82,446.17,10956.15,1095.615
81245,4.0,17.0,10.0,12.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,142.0,446.17,79.55,1.42,5424.97,5424.97,0.542497,5424.97,446.17,10904.19,1090.419
81248,4.0,17.0,10.0,12.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,148.0,446.17,44.4,0.57,2783.37,2783.37,0.278337,2783.37,446.17,5594.570000000001,559.457
81249,4.0,17.0,10.0,12.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,148.0,446.17,47.73,1.58,2925.33,2925.33,0.292533,2925.33,446.17,5879.91,587.991
81252,4.0,17.0,10.0,12.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,148.0,446.17,77.7,0.76,5591.82,5591.82,0.559182,5591.82,446.17,11239.56,1123.956
81253,4.0,17.0,10.0,12.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,160.0,446.17,40.7,1.0,2687.68,2687.68,0.268768,2687.68,446.17,5402.24,540.224
81255,4.0,17.0,10.0,12.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,160.0,446.17,81.4,0.67,5446.51,5446.51,0.544651,5446.51,446.17,10947.49,1094.749
81259,4.0,17.0,10.0,12.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,178.0,446.17,75.85,1.57,5130.2,5015.97,0.51302,5130.2,446.17,10311.7,1031.17
81260,4.0,17.0,10.0,18.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,2.0,473.91,133.2,0.52,4842.1,4842.1,0.48421,4842.1,473.91,8667.359999999999,866.736
81266,4.0,17.0,10.0,18.0,8.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,17.0,473.91,92.5,0.79,3382.68,3382.68,0.338268,3382.68,473.91,6055.0,605.5
81268,4.0,17.0,10.0,18.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,473.91,91.25,1.23,3665.4,3665.4,0.36654,3665.4,473.91,6561.07,656.107
81278,4.0,17.0,10.0,18.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,62.0,473.91,109.5,0.36,5448.07,5448.07,0.544807,5448.07,473.91,9752.05,975.205
81280,4.0,17.0,10.0,18.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,72.0,473.91,87.6,0.53,3266.92,3266.92,0.326692,3266.92,473.91,5847.79,584.779
81285,4.0,17.0,10.0,18.0,8.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,92.0,473.91,131.4,0.73,5288.98,5288.98,0.528898,5288.98,473.91,9467.27,946.727
81288,4.0,17.0,10.0,18.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,102.0,473.91,162.8,0.43,5175.24,5175.24,0.517524,5175.24,473.91,9263.68,926.368
81290,4.0,17.0,10.0,18.0,8.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,102.0,473.91,100.0,0.83,3582.62,3582.62,0.358262,3582.62,473.91,6412.89,641.289
81291,4.0,17.0,10.0,18.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,107.0,473.91,73.0,0.78,5637.34,5637.34,0.563734,5637.34,473.91,10090.84,1009.084
81293,4.0,17.0,10.0,18.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,100.0,1.0,117.0,473.91,109.5,0.36,5098.01,5098.01,0.509801,5098.01,473.91,9125.44,912.544
81304,4.0,17.0,10.0,18.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,147.0,473.91,148.0,2.02,5846.18,5846.18,0.584618,5846.18,473.91,10464.66,1046.466
81309,4.0,17.0,12.0,6.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,13.0,468.94,15.0,1.23,873.27,874.65,0.087327,873.27,468.94,1231.31,123.131
81328,4.0,17.0,12.0,12.0,10.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,4.0,446.94,50.0,2.46,2722.9,2722.9,0.27229,2722.9,446.94,10319.79,1031.979
81330,4.0,17.0,12.0,12.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,14.0,446.94,25.0,0.29,1128.35,1128.35,0.112835,1128.35,446.94,4276.45,427.645
81331,4.0,17.0,12.0,12.0,10.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,14.0,446.94,25.0,2.55,1182.73,1182.73,0.118273,1182.73,446.94,4482.55,448.255
81333,4.0,17.0,12.0,12.0,10.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,14.0,446.94,25.0,0.85,1218.75,1218.75,0.121875,1218.75,446.94,4619.06,461.906
81339,4.0,17.0,12.0,12.0,10.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,446.94,25.0,0.41,1387.29,1514.0311364418371,0.138729,1387.29,446.94,5257.83,525.783
81341,4.0,17.0,12.0,12.0,10.0,1.0,1.0,7.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,70.0,1.0,19.0,446.94,20.0,1.23,1665.94,1665.94,0.166594,1665.94,446.94,6313.91,631.391
81342,4.0,17.0,12.0,12.0,10.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,446.94,35.0,0.62,3693.87,3693.87,0.369387,3693.87,446.94,13999.77,1399.977
81343,4.0,17.0,12.0,12.0,10.0,1.0,1.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,446.94,45.0,3.57,4008.87,4008.87,0.400887,4008.87,446.94,15193.62,1519.362
81345,4.0,17.0,12.0,12.0,10.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,19.0,446.94,8.0,1.52,828.05,828.05,0.082805,828.05,446.94,3138.31,313.831
81347,4.0,17.0,12.0,12.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,446.94,50.0,1.64,3290.31,3290.31,0.329031,3290.31,446.94,12470.269999999999,1247.027
81348,4.0,17.0,12.0,12.0,10.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,446.94,50.0,1.56,2294.28,2294.28,0.229428,2294.28,446.94,8695.32,869.532
81350,4.0,17.0,12.0,12.0,10.0,2.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,34.0,446.94,25.0,2.04,1386.85,1386.85,0.138685,1386.85,446.94,5256.16,525.616
81351,4.0,17.0,12.0,12.0,10.0,2.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,34.0,446.94,25.0,0.27,1632.92,1632.92,0.163292,1632.92,446.94,6188.77,618.877
81355,4.0,17.0,12.0,12.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,49.0,446.94,15.0,1.1,779.25,779.25,0.077925,779.25,446.94,2953.36,295.336
81357,4.0,17.0,12.0,12.0,10.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,59.0,446.94,50.0,0.11,1099.23,1099.23,0.109923,1099.23,446.94,4166.08,416.608
81358,4.0,17.0,12.0,12.0,10.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,59.0,446.94,50.0,0.86,999.29,999.29,0.099929,999.29,446.94,3787.31,378.731
81359,4.0,17.0,12.0,12.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,59.0,446.94,10.0,2.04,1386.85,1386.85,0.138685,1386.85,446.94,5256.16,525.616
81361,4.0,17.0,12.0,12.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,64.0,446.94,25.0,0.96,1341.9,1341.9,0.13419,1341.9,446.94,5085.799999999999,508.58
81362,4.0,17.0,12.0,12.0,10.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,64.0,446.94,25.0,2.2,2393.31,2393.31,0.239331,2393.31,446.94,9070.64,907.064
81364,4.0,17.0,12.0,12.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,74.0,446.94,25.0,0.96,1341.9,1341.9,0.13419,1341.9,446.94,5085.799999999999,508.58
81366,4.0,17.0,12.0,12.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,79.0,446.94,45.0,1.08,1498.61,1498.61,0.149861,1498.61,446.94,5679.73,567.973
81367,4.0,17.0,12.0,12.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,79.0,446.94,40.0,0.44,2148.22,2148.22,0.214822,2148.22,446.94,8141.75,814.175
81368,4.0,17.0,12.0,12.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,89.0,446.94,30.0,0.98,1683.15,1683.15,0.168315,1683.15,446.94,6379.14,637.914
81369,4.0,17.0,12.0,12.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,89.0,446.94,25.0,1.08,1498.61,1498.61,0.149861,1498.61,446.94,5679.73,567.973
81370,4.0,17.0,12.0,12.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,94.0,446.94,25.0,1.36,1636.26,1636.26,0.163626,1636.26,446.94,6201.43,620.143
81374,4.0,17.0,12.0,12.0,10.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,109.0,446.94,18.0,2.39,899.52,899.52,0.089952,899.52,446.94,3409.18,340.918
81376,4.0,17.0,12.0,12.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,119.0,446.94,50.0,0.39,1965.12,1965.12,0.196512,1965.12,446.94,7447.799999999999,744.78
81377,4.0,17.0,12.0,12.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,119.0,446.94,50.0,1.08,2290.16,2290.16,0.229016,2290.16,446.94,8679.71,867.971
81378,4.0,17.0,12.0,12.0,10.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,119.0,446.94,60.0,2.45,3134.82,3134.82,0.313482,3134.82,446.94,11880.970000000001,1188.097
81383,4.0,17.0,12.0,12.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,124.0,446.94,17.0,3.46,1469.98,1469.98,0.146998,1469.98,446.94,5571.22,557.122
81384,4.0,17.0,12.0,12.0,10.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,124.0,446.94,13.0,1.91,932.39,932.39,0.093239,932.39,446.94,3533.76,353.376
81385,4.0,17.0,12.0,12.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,124.0,446.94,32.0,1.52,1857.3,1857.3,0.18573,1857.3,446.94,7039.17,703.917
81386,4.0,17.0,12.0,12.0,10.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,124.0,446.94,26.0,1.07,1415.06,1415.06,0.141506,1415.06,446.94,5363.08,536.308
81387,4.0,17.0,12.0,12.0,10.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,124.0,446.94,12.0,0.79,1121.36,1121.36,0.112136,1121.36,446.94,4249.95,424.995
81388,4.0,17.0,12.0,12.0,10.0,1.0,2.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,124.0,446.94,16.0,3.28,997.79,997.79,0.099779,997.79,446.94,3781.6200000000003,378.162
81389,4.0,17.0,12.0,12.0,10.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,124.0,446.94,10.0,0.51,1041.43,1041.43,0.104143,1041.43,446.94,3947.02,394.702
81390,4.0,17.0,12.0,12.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,134.0,446.94,60.0,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.178462,1784.62,446.94,6763.71,676.371
81391,4.0,17.0,12.0,12.0,10.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,134.0,446.94,25.0,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.178462,1784.62,446.94,6763.71,676.371
81393,4.0,17.0,12.0,12.0,10.0,1.0,2.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,134.0,446.94,25.0,2.57,2379.32,2379.32,0.237932,2379.32,446.94,9017.619999999999,901.762
81394,4.0,17.0,12.0,12.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,139.0,446.94,50.0,0.89,2230.44,1514.0311364418371,0.223044,2230.44,446.94,8453.369999999999,845.337
81395,4.0,17.0,12.0,12.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,149.0,446.94,13.5,1.42,1349.73,1349.73,0.134973,1349.73,446.94,5115.4800000000005,511.548
81396,4.0,17.0,12.0,12.0,10.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,149.0,446.94,10.0,2.25,892.64,892.64,0.089264,892.64,446.94,3383.11,338.311
81399,4.0,17.0,12.0,12.0,10.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,149.0,446.94,30.0,1.47,1084.27,1084.27,0.108427,1084.27,446.94,4109.38,410.938
81400,4.0,17.0,12.0,12.0,10.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,149.0,446.94,30.0,3.25,1032.5,1032.5,0.10325,1032.5,446.94,3913.18,391.318
81423,4.0,17.0,12.0,18.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,114.0,528.91,13.206250477473482,1.14,3792.82,3792.82,0.379282,3792.82,528.91,1289.56,128.956
81444,4.0,17.0,12.0,24.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,154.0,663.42,100.0,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.141899,1418.99,663.42,1802.1200000000001,180.212
81447,4.0,17.0,12.0,24.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,226.0,663.42,85.0,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.141899,1418.99,663.42,1802.1200000000001,180.212
81449,4.0,17.0,12.0,24.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,245.0,663.42,35.0,1.26,1418.99,1418.99,0.141899,1418.99,663.42,1802.1200000000001,180.212
81450,4.0,17.0,12.0,29.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,3.0,508.33,100.0,2.08,5288.33,5288.33,0.528833,5288.33,508.33,9254.58,925.458
81454,4.0,17.0,12.0,29.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,100.0,1.0,16.0,508.33,30.0,1.04,1284.5,1284.5,0.12845,1284.5,508.33,2247.88,224.788
81455,4.0,17.0,12.0,29.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,16.0,508.33,50.0,0.92,2328.33,2328.33,0.232833,2328.33,508.33,4074.5800000000004,407.458
81457,4.0,17.0,12.0,29.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,33.0,508.33,20.0,3.59,703.7,703.7,0.07037,703.7,508.33,1231.48,123.148
81459,4.0,17.0,12.0,29.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,39.0,508.33,60.0,0.67,2454.31,2454.31,0.245431,2454.31,508.33,4295.04,429.504
81461,4.0,17.0,12.0,29.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,55.0,508.33,100.0,0.93,5232.88,5232.88,0.523288,5232.88,508.33,9157.54,915.754
81462,4.0,17.0,12.0,29.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,89.0,508.33,120.0,2.29,5340.43,5340.43,0.534043,5340.43,508.33,9345.75,934.575
81464,4.0,17.0,12.0,29.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,97.0,508.33,100.0,0.68,4815.44,4815.44,0.481544,4815.44,508.33,8427.02,842.702
81467,4.0,17.0,12.0,29.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,110.0,508.33,120.0,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.485877,4858.77,508.33,8502.849999999999,850.285
81469,4.0,17.0,12.0,29.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,128.0,508.33,150.0,0.19,5232.57,5232.57,0.523257,5232.57,508.33,9157.0,915.7
81470,4.0,17.0,12.0,29.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,134.0,508.33,50.0,1.01,2291.69,2291.69,0.229169,2291.69,508.33,4010.4599999999996,401.046
81471,4.0,17.0,12.0,29.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,146.0,508.33,100.0,1.03,4837.17,4837.17,0.483717,4837.17,508.33,8465.05,846.505
81473,4.0,17.0,12.0,29.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,161.0,508.33,200.0,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.485877,4858.77,508.33,8502.849999999999,850.285
81474,4.0,17.0,12.0,29.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,100.0,1.0,166.0,508.33,100.0,3.1,4779.68,4779.68,0.477968,4779.68,508.33,8364.44,836.444
81476,4.0,17.0,12.0,29.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,176.0,508.33,110.0,3.46,4342.54,4342.54,0.434254,4342.54,508.33,7599.45,759.945
81477,4.0,17.0,12.0,29.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,181.0,508.33,100.0,0.38,3919.7,3919.7,0.39197,3919.7,508.33,6859.4800000000005,685.948
81479,4.0,17.0,12.0,34.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,2.0,464.68,15.0,0.44,707.64,707.64,0.070764,707.64,464.68,2080.46,208.046
81488,4.0,17.0,12.0,34.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,44.0,464.68,50.0,0.76,3972.4,1514.0311364418371,0.39724,3972.4,464.68,11678.86,1167.886
