,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,How were seeds planted/ sowed?,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Production Of Condition in Kg,Fertilizer Quantity
74173,50.0,4.0,16.0,4.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,2.0,0.0,126.0,195.18,50.0,0.0,0.0,0.0,0.0,2820.87,1.0,647.985,0.0
74174,50.0,4.0,16.0,4.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,126.0,195.18,110.0,0.0,0.0,0.0,0.0,4650.67,2.0,1068.308,0.0
74175,50.0,4.0,16.0,4.0,4.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,2.0,0.0,126.0,195.18,47.0,0.0,0.0,0.0,0.0,2190.53,1.0,503.189,0.0
74176,50.0,4.0,16.0,4.0,4.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,100.0,2.0,0.0,134.0,195.18,120.0,0.0,0.0,0.0,0.0,4939.11,2.0,1134.565,0.0
74177,50.0,4.0,16.0,4.0,4.0,6.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,134.0,195.18,50.0,0.0,0.0,0.0,0.0,3118.56,1.5,716.367,0.0
74178,50.0,4.0,16.0,4.0,4.0,6.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,100.0,2.0,0.0,134.0,195.18,30.0,0.0,0.0,0.0,0.0,1972.59,1.0,453.125,0.0
74179,50.0,4.0,16.0,4.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,2.0,0.0,150.0,195.18,45.0,0.0,0.0,0.0,0.0,1995.29,1.0,458.34,0.0
74180,50.0,4.0,16.0,4.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,158.0,195.18,30.0,0.0,0.0,0.0,0.0,719.88,0.5,165.365,0.0
74181,50.0,4.0,16.0,4.0,4.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,158.0,195.18,100.0,0.0,0.0,0.0,0.0,3583.21,1.5,823.102,0.0
74182,50.0,4.0,16.0,4.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,158.0,195.18,110.0,0.0,0.0,0.0,0.0,2566.75,2.0,589.609,0.0
74184,50.0,4.0,16.0,4.0,4.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,158.0,195.18,105.0,0.0,0.0,0.0,0.0,4138.62,2.0,950.685,0.0
74185,50.0,4.0,16.0,4.0,4.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,158.0,195.18,50.0,0.0,0.0,0.0,0.0,2801.29,1.5,643.486,0.0
74186,50.0,4.0,16.0,4.0,4.0,6.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,2.0,0.0,158.0,195.18,130.0,0.0,0.0,0.0,0.0,5445.08,3.0,1250.792,0.0
74187,50.0,4.0,16.0,4.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,158.0,195.18,50.0,0.0,0.0,0.0,0.0,1736.32,1.0,398.851,0.0
74199,50.0,4.0,16.0,4.0,10.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,12.0,185.56,50.0,12.5,0.0,12.5,0.0,2209.0,1.0,527.137,25.0
74208,50.0,4.0,16.0,4.0,10.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,28.0,185.56,15.0,7.5,0.0,7.5,0.0,800.0,0.25,190.905,15.0
74210,50.0,4.0,16.0,4.0,10.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,28.0,185.56,15.0,7.5,0.0,7.5,0.0,1003.0,0.25,239.347,15.0
74211,50.0,4.0,16.0,4.0,10.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,28.0,185.56,15.0,7.5,0.0,7.5,0.0,819.5,0.25,195.56,15.0
74212,50.0,4.0,16.0,4.0,10.0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,28.0,185.56,15.0,7.5,0.0,7.5,0.0,1619.0,0.25,386.344,15.0
74216,50.0,4.0,16.0,4.0,10.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,32.0,185.56,20.0,0.0,0.0,0.0,0.0,1188.0,1.0,283.494,0.0
74222,50.0,4.0,16.0,4.0,10.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,40.0,185.56,50.0,0.0,0.0,0.0,0.0,1083.5,1.0,258.558,0.0
74235,50.0,4.0,16.0,4.0,10.0,4.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,48.0,185.56,20.0,0.0,0.0,0.0,0.0,1346.5,0.5,321.318,0.0
74239,50.0,4.0,16.0,4.0,10.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,56.0,185.56,20.0,0.0,0.0,0.0,0.0,1358.5,1.0,324.182,0.0
74245,50.0,4.0,16.0,4.0,10.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,8.0,1.0,8.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,60.0,185.56,55.0,0.0,0.0,0.0,0.0,1662.0,1.0,396.605,0.0
74446,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,15.0,0.0,2.0,183.63,0.75,0.25,0.0,0.25,0.0,90.83,1.0,30.184,0.5
74457,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,3.0,0.0,12.0,183.63,15.0,15.0,0.0,0.0,15.0,561.42,0.25,186.561,30.0
74458,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,3.0,0.0,12.0,183.63,50.0,11.5,0.0,0.0,11.5,1845.21,0.7,613.162,23.0
74462,50.0,4.0,16.0,4.0,22.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,3.0,0.0,12.0,183.63,25.0,20.0,0.0,0.0,15.0,2241.55,1.0,744.867,35.0
74468,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,3.0,0.0,17.0,183.63,25.0,10.0,0.0,0.0,20.0,744.03,0.5,247.24,30.0
74472,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,6.0,1.0,2.0,100.0,3.0,0.0,22.0,183.63,15.0,0.0,0.0,0.0,5.0,632.24,0.5,210.094,5.0
74483,50.0,4.0,16.0,4.0,22.0,4.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,3.0,0.0,27.0,183.63,30.0,0.0,0.0,30.0,0.0,708.41,0.5,235.404,30.0
74486,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,8.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,3.0,0.0,32.0,183.63,40.0,20.0,0.0,0.0,20.0,1634.3,0.5,543.078,40.0
74495,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,37.0,183.63,5.0,5.0,0.0,5.0,0.0,941.85,0.25,312.977,10.0
74500,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,48.0,183.63,30.0,0.0,0.0,0.0,0.0,1452.3,0.5,482.6,0.0
74510,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,6.0,100.0,3.0,0.0,59.0,183.63,80.0,25.0,0.0,50.0,0.0,3929.4,1.5,1305.74,75.0
74514,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,3.0,0.0,64.0,183.63,100.0,25.0,0.0,0.0,25.0,1510.02,0.5,501.779,50.0
74518,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,3.0,0.0,70.0,183.63,50.0,25.0,0.0,0.0,25.0,1449.55,1.0,481.685,50.0
74527,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,8.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,15.0,0.0,86.0,183.63,6.0,2.0,0.0,0.0,2.0,234.15,3.0,77.807,4.0
74528,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,3.0,0.0,86.0,183.63,80.0,46.0,0.0,0.0,46.5,2434.91,1.0,809.121,92.5
74534,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,6.0,100.0,3.0,0.0,91.0,183.63,10.0,1.0,0.0,4.5,0.0,776.11,0.25,257.9,5.5
74536,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,91.0,183.63,20.0,10.0,0.0,5.0,0.0,1896.21,0.75,630.11,15.0
74537,50.0,4.0,16.0,4.0,22.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,102.0,183.63,48.0,25.0,0.0,25.0,0.0,1606.6,0.75,533.872,50.0
74886,50.0,4.0,16.0,6.0,28.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,0.0,99.0,224.11,250.0,12.5,0.0,12.5,0.0,374.8,8.0,153.801,25.0
74923,50.0,4.0,16.0,6.0,33.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,3.0,0.0,60.0,194.38,6.0,0.0,0.0,30.0,0.0,688.45,0.5,110.547,30.0
74931,50.0,4.0,16.0,6.0,33.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,73.0,194.38,6.0,0.0,0.0,0.0,0.0,634.95,0.5,101.956,0.0
75097,50.0,4.0,17.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,24.0,535.63,20.0,0.0,0.0,0.0,0.0,950.29,0.5,454.593,0.0
75230,50.0,4.0,17.0,3.0,5.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,19.0,440.81,100.0,0.0,0.0,30.0,0.0,1446.91,0.75,340.215,30.0
75243,50.0,4.0,17.0,3.0,15.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,1.0,414.58,100.0,25.0,0.0,25.0,0.0,1642.31,1.0,324.907,50.0
75247,50.0,4.0,17.0,3.0,15.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,7.0,414.58,5.0,0.0,0.0,3.0,0.0,469.86,0.25,92.955,3.0
75254,50.0,4.0,17.0,3.0,15.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,19.0,414.58,10.0,0.0,0.0,7.0,0.0,435.59,0.25,86.175,7.0
75261,50.0,4.0,17.0,3.0,15.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,10.0,0.0,37.0,414.58,6.0,0.0,0.0,4.0,0.0,361.87,10.0,71.59,4.0
75262,50.0,4.0,17.0,3.0,15.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,10.0,0.0,37.0,414.58,2.0,0.0,0.0,1.0,0.0,73.74,5.0,14.588,1.0
75266,50.0,4.0,17.0,3.0,15.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,8.0,1.0,2.0,100.0,10.0,0.0,49.0,414.58,6.0,0.0,0.0,0.0,0.0,263.69,8.0,52.167,0.0
75275,50.0,4.0,17.0,3.0,15.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,79.0,414.58,30.0,5.0,0.0,5.0,0.0,495.11,0.25,97.95,10.0
75278,50.0,4.0,17.0,3.0,15.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,85.0,414.58,7.0,0.0,0.0,5.0,0.0,735.35,0.5,145.479,5.0
75287,50.0,4.0,17.0,3.0,15.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,10.0,0.0,103.0,414.58,8.0,0.0,0.0,4.0,0.0,164.94,15.0,32.631,4.0
75327,50.0,4.0,17.0,3.0,33.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,3.0,849.13,100.0,0.0,0.0,25.0,0.0,4340.41,1.65,1055.762,25.0
75328,50.0,4.0,17.0,3.0,33.0,4.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,7.0,849.13,50.0,0.0,0.0,25.0,0.0,2255.5,195.0,548.628,25.0
75329,50.0,4.0,17.0,3.0,33.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,7.0,849.13,24.18323430068698,0.0,0.0,50.0,0.0,2228.44,1.9,542.046,50.0
75330,50.0,4.0,17.0,3.0,33.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,7.0,849.13,100.0,0.0,0.0,100.0,0.0,2318.59,2.0,563.975,100.0
75331,50.0,4.0,17.0,3.0,33.0,4.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,11.0,849.13,90.0,0.0,0.0,50.0,0.0,3976.71,1.5,967.296,50.0
75333,50.0,4.0,17.0,3.0,33.0,4.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,15.0,849.13,100.0,0.0,0.0,75.0,0.0,4039.14,2.0,982.48,75.0
75334,50.0,4.0,17.0,3.0,33.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,15.0,849.13,100.0,0.0,0.0,75.0,0.0,3996.17,1.85,972.029,75.0
75335,50.0,4.0,17.0,3.0,33.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,19.0,849.13,100.0,0.0,0.0,50.0,0.0,4773.5,2.0,1161.106,50.0
75336,50.0,4.0,17.0,3.0,33.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,23.0,849.13,24.18323430068698,0.0,0.0,75.0,0.0,3511.54,1.25,854.147,75.0
75337,50.0,4.0,17.0,3.0,33.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,23.0,849.13,80.0,0.0,0.0,36.0,0.0,3575.16,1.3,869.622,36.0
75338,50.0,4.0,17.0,3.0,33.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,27.0,849.13,24.18323430068698,0.0,0.0,75.0,0.0,4600.38,1.95,1118.996,75.0
75340,50.0,4.0,17.0,3.0,33.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,31.0,849.13,100.0,0.0,0.0,75.0,0.0,4144.46,2.0,1008.098,75.0
75341,50.0,4.0,17.0,3.0,33.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,31.0,849.13,24.18323430068698,0.0,0.0,50.0,0.0,4057.38,1.9,986.917,50.0
75342,50.0,4.0,17.0,3.0,33.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,35.0,849.13,24.18323430068698,0.0,0.0,200.0,0.0,4596.63,2.0,1118.085,200.0
75343,50.0,4.0,17.0,3.0,33.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,15.0,0.0,39.0,849.13,20.0,0.0,0.0,7.0,0.0,488.45,5.0,118.811,7.0
75344,50.0,4.0,17.0,3.0,33.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,39.0,849.13,50.0,0.0,0.0,50.0,0.0,1155.57,1.0,281.082,50.0
75345,50.0,4.0,17.0,3.0,33.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,43.0,849.13,185.0,0.0,0.0,80.0,0.0,4553.75,1.9,1107.655,80.0
