,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevention/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,APERCENT,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of UREA chemical fertilizer used,Quantity of DAP chemical fertilizer used,Quantity of Both UREA and DAP chemical fertilizer used,CERROR,AREB,Enumerator Area,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
62630,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,103.0,42.28,4.6,0.0,0.0,0.0,0.91,17258.0,172.58,172.58,21.745,0.0
62631,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,103.0,42.28,14.5,0.0,6.375,0.0,1.01,215190.0,2151.9,2151.9,271.139,6.375
62632,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,103.0,42.28,3.9,0.0,0.0,0.0,0.44,48111.0,481.11,481.11,60.62,0.0
62633,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,103.0,42.28,34.0,0.0,0.0,0.0,3.16,276184.0,2761.84,2761.84,347.992,0.0
62638,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,109.0,42.28,17.0,0.0,0.0,0.0,0.2,84876.0,848.76,848.76,106.944,0.0
62648,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,127.0,42.28,17.0,0.0,0.0,0.0,1.11,47569.0,475.69,475.69,59.937,0.0
62649,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,127.0,42.28,1.0,0.0,0.0,0.0,1.52,8226.0,82.26,82.26,10.365,0.0
62651,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,139.0,42.28,2.6,0.0,0.0,0.0,0.44,16277.0,162.77,162.77,20.509,0.0
62654,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,139.0,42.28,2.6,0.0,0.0,0.0,0.4,30828.0,306.28,308.28,38.843,0.0
62656,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,139.0,42.28,4.8,0.0,0.0,0.0,1.7,10362.0,103.62,103.62,13.056,0.0
62659,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,145.0,42.28,6.5,0.0,0.0,0.0,0.61,30341.0,303.41,303.41,38.23,0.0
62663,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,14.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,145.0,42.28,6.5,0.0,0.0,0.0,0.69,30697.0,306.97,306.97,38.678,0.0
62666,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,145.0,42.28,5.2,0.0,0.0,0.0,1.53,31479.0,314.79,314.79,39.664,0.0
62668,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,145.0,42.28,17.0,0.0,0.0,0.0,0.58,124656.0,1246.56,1246.56,157.067,0.0
62669,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,145.0,42.28,8.5,0.0,0.0,0.0,2.63,9067.0,90.67,90.67,11.424,0.0
62672,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,157.0,42.28,2.56,0.0,0.0,0.0,1.16,12383.0,123.83,123.83,15.603,0.0
62674,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,163.0,42.28,3.08,0.0,0.0,0.0,0.66,18899.0,188.99,188.99,23.813,0.0
62676,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,163.0,42.28,8.5,0.0,0.0,0.0,0.56,38461.0,384.61,384.61,48.461,0.0
62683,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,175.0,42.28,3.9,0.0,0.0,0.0,0.77,46786.0,467.86,467.86,58.95,0.0
62685,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,175.0,42.28,1.04,0.0,0.0,0.0,0.8,13769.0,137.69,137.69,17.349,0.0
62687,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,4.0,53.65,12.0,0.0,0.0,0.0,2.78,60964.0,609.64,609.64,64.622,0.0
62689,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,4.0,53.65,9.6,0.0,1.8,0.0,0.9,30569.0,306.08,305.69,32.403,1.8
62692,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,80.0,1.0,4.0,53.65,2.4,0.0,0.0,0.0,0.8,5606.0,56.06,56.06,5.942,0.0
62693,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,90.0,1.0,15.0,53.65,10.0,0.0,7.92,0.0,0.55,111365.0,1113.65,1113.65,118.047,7.92
62700,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,20.0,53.65,4.8,0.0,0.0,0.0,1.02,15114.0,151.14,151.14,16.021,0.0
62706,50.0,7.0,12.0,1.0,22.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,1.0,20.0,53.65,34.0,0.0,10.8,0.0,1.44,135260.0,1352.6,1352.6,143.376,10.8
62716,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,1.0,30.0,53.65,17.0,0.0,18.36,0.0,0.49,91297.0,912.97,912.97,96.775,18.36
62723,50.0,7.0,12.0,1.0,22.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,45.0,53.65,6.0,0.0,1.44,0.0,0.86,33413.0,334.13,334.13,35.418,1.44
62733,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,50.0,53.65,1.02,0.0,0.72,0.0,0.84,13303.0,133.03,133.03,14.101,0.72
62734,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,50.0,53.65,25.5,0.0,9.0,0.0,0.06,189931.0,1899.31,1899.31,201.327,9.0
62741,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,3.0,19.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,53.65,0.48,0.0,0.0,0.0,2.27,11677.0,116.77,116.77,12.378,0.0
62743,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,60.0,53.65,9.6,0.0,1.44,0.0,0.38,37186.0,371.86,371.86,39.417,1.44
62746,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,53.65,13.4,0.0,0.0,0.0,0.71,148154.0,1482.71,1481.54,157.043,0.0
62747,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,53.65,3.6,0.0,0.0,0.0,0.91,30445.0,304.45,304.45,32.272,0.0
62750,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,14.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,53.65,2.4,0.0,0.0,0.0,2.43,8600.0,86.0,86.0,9.116,0.0
62751,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,17.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,100.0,1.0,60.0,53.65,7.2,0.0,0.0,0.0,1.05,31117.0,311.17,311.17,32.984,0.0
62760,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,40.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,53.65,0.96,0.0,0.0,0.0,1.93,13803.0,138.03,138.03,14.631,0.0
62764,50.0,7.0,12.0,1.0,22.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,100.0,1.0,65.0,53.65,25.5,0.0,0.0,0.0,1.0,74276.0,742.76,742.76,78.733,0.0
62769,50.0,7.0,12.0,1.0,22.0,4.0,2.0,1.0,1.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,65.0,53.65,3.6,0.0,0.0,0.0,0.73,57072.0,570.72,570.72,60.496,0.0
62777,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,75.0,53.65,51.0,0.0,12.5,0.0,3.6,128562.0,1285.62,1285.62,136.276,12.5
62780,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,75.0,53.65,9.6,0.0,0.0,0.0,0.5,39743.0,397.43,397.43,42.128,0.0
62796,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,80.0,53.65,7.2,0.0,3.6,0.0,0.56,96738.0,967.38,967.38,102.542,3.6
62803,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,95.0,53.65,17.0,0.0,0.0,0.0,0.82,261891.0,2618.91,2618.91,277.604,0.0
62804,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,95.0,53.65,3.6,0.0,0.0,0.0,1.93,18879.0,188.79,188.79,20.012,0.0
62806,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,95.0,53.65,8.5,0.0,0.0,0.0,0.98,56998.0,569.98,569.98,60.418,0.0
62808,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,95.0,53.65,9.6,0.0,0.0,0.0,1.03,88658.0,886.58,886.58,93.977,0.0
62810,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,105.0,53.65,34.0,0.0,5.4,0.0,0.37,149687.0,1496.87,1496.87,158.668,5.4
62811,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,105.0,53.65,3.6,0.0,0.0,0.0,0.96,19023.0,190.23,190.23,20.164,0.0
62822,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,110.0,53.65,7.2,0.0,12.6,0.0,2.79,62887.0,628.87,628.87,66.66,12.6
62828,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,110.0,53.65,0.72,0.0,0.36,0.0,0.16,7030.0,70.3,70.3,7.452,0.36
62830,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,110.0,53.65,9999.999,0.0,7.2,0.0,0.47,96492.0,964.92,964.92,102.282,7.2
62831,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,110.0,53.65,2.8,0.0,0.0,0.0,2.19,15590.0,155.9,155.9,16.525,0.0
62832,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,110.0,53.65,17.0,0.0,0.0,0.0,1.33,200629.0,2006.29,2006.29,212.667,0.0
62836,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,120.0,53.65,1.2,0.0,0.0,0.0,0.82,32966.0,329.66,329.66,34.944,0.0
62847,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,125.0,53.65,19.4,0.0,3.6,0.0,1.67,61908.0,619.08,619.08,65.622,3.6
62849,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,135.0,53.65,3.12,0.0,1.44,0.0,0.41,16520.0,165.2,165.2,17.511,1.44
62850,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,135.0,53.65,17.0,0.0,3.6,0.0,0.12,49837.0,498.37,498.37,52.827,3.6
62854,50.0,7.0,12.0,1.0,22.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,140.0,53.65,9.6,0.0,0.0,0.0,0.32,40557.0,405.57,405.57,42.99,0.0
62856,50.0,7.0,12.0,1.0,22.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,140.0,53.65,4.8,0.0,0.0,0.0,1.93,16018.0,160.18,160.18,16.979,0.0
62871,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,100.0,1.0,4.0,41.6,8.5,0.0,0.0,0.0,2.96,90261.0,902.61,902.61,102.898,0.0
62873,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,4.0,41.6,8.5,0.0,0.0,0.0,3.18,36073.0,360.73,360.73,41.123,0.0
62880,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,41.6,17.0,0.0,0.0,0.0,1.33,78458.0,837.18,784.58,89.442,0.0
62881,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,41.6,1.04,0.0,0.0,0.0,0.34,8321.0,83.21,83.21,9.486,0.0
62888,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,19.0,41.6,12.56,0.0,0.0,0.0,4.73,65328.0,653.28,653.28,74.474,0.0
62894,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,4.0,10.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,19.0,41.6,5.03,0.0,0.0,0.0,3.18,34342.0,343.42,343.42,39.15,0.0
62895,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,4.0,11.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,19.0,41.6,8.5,0.0,0.0,0.0,1.61,37444.0,374.44,374.44,42.686,0.0
62896,50.0,7.0,12.0,1.0,23.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,29.0,41.6,8.5,0.0,0.0,0.0,3.25,82955.0,829.55,829.55,94.569,0.0
62901,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,34.0,41.6,2.83,0.0,0.0,0.0,1.35,14052.0,140.52,140.52,16.019,0.0
62906,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,34.0,41.6,4.15,0.0,0.0,0.0,2.25,11992.0,119.92,119.92,13.671,0.0
62911,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,34.0,41.6,6.03,0.0,0.0,0.0,3.34,21935.0,219.35,219.35,25.006,0.0
62914,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,44.0,41.6,8.5,0.0,0.0,0.0,0.99,23652.0,241.88,236.52,26.963,0.0
62918,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,44.0,41.6,2.6,0.0,0.7,0.0,2.71,13031.0,130.31,130.31,14.855,0.7
62922,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,59.0,41.6,8.5,0.0,12.5,0.0,3.34,45668.0,456.68,456.68,52.062,12.5
62924,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,59.0,41.6,8.5,0.0,12.5,0.0,4.79,109340.0,1093.4,1093.4,124.648,12.5
62925,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,59.0,41.6,6.17,0.0,0.0,0.0,1.93,66568.0,695.68,695.68,75.888,0.0
62932,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,21.0,1.0,64.0,41.6,4.25,0.0,0.0,0.0,1.04,25332.0,253.32,253.32,28.878,0.0
62934,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,64.0,41.6,2.13,0.0,0.0,0.0,0.5,32049.0,320.49,320.49,36.536,0.0
62940,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,64.0,41.6,8.5,0.0,3.13,0.0,1.89,36661.0,366.61,366.61,41.794,3.13
62942,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,64.0,41.6,4.25,0.0,0.0,0.0,2.3,32183.0,321.83,321.83,36.689,0.0
62946,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,74.0,41.6,17.0,0.0,0.0,0.0,2.61,121795.0,1217.95,1217.95,138.846,0.0
62947,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,79.0,41.6,5.0,0.0,1.5,0.0,3.3,73443.0,734.43,734.43,83.725,1.5
62955,50.0,7.0,12.0,1.0,23.0,4.0,1.0,2.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,79.0,41.6,17.0,0.0,2.0,0.0,1.29,93674.0,936.74,936.74,106.788,2.0
62957,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,89.0,41.6,4.25,0.0,0.0,0.0,1.67,19711.0,197.11,197.11,22.471,0.0
62962,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,89.0,41.6,2.13,0.0,0.0,0.0,1.17,25238.0,252.38,252.38,28.771,0.0
62967,50.0,7.0,12.0,1.0,23.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,94.0,41.6,6.01,0.0,0.0,0.0,1.7,18340.0,183.4,183.4,20.908,0.0
