,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of NPS fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Quantity of OTHER fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
55903,50.0,7.0,20.0,2.0,30.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,102.0,521.75,46.8,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.89,310950.0,0.31095,3109.5,2571.96,2571.96,1.0,844098.0,8.44098,844.098,80.0
55904,50.0,7.0,20.0,2.0,30.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,102.0,521.75,75.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,2.84,525144.0,0.525144,5251.44,4343.62,4343.62,1.5,1425544.0,14.25544,1425.544,100.0
55909,50.0,7.0,20.0,2.0,30.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,112.0,521.75,40.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.68,227458.0,0.227458,2274.58,1881.37,1881.37,0.5,617452.0,6.17452,617.452,100.0
55912,50.0,7.0,20.0,2.0,30.0,2.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,122.0,521.75,56.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,2.14,295753.0,0.295753,2957.53,2446.26,2446.26,1.0,802845.0,8.02845,802.845,50.0
55918,50.0,7.0,20.0,2.0,30.0,2.0,2.0,1.0,1.0,8.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,132.0,521.75,160.0,0.0,0.0,0.0,0.0,0.0,4.55,7.92,0.0,1.54,91471.0,0.091471,914.71,756.58,756.58,0.25,248305.0,2.48305,248.305,12.469999999999999
55925,50.0,7.0,20.0,2.0,30.0,2.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,142.0,521.75,20.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.79,181387.0,0.181387,1813.87,1500.31,1500.31,0.5,492389.0,4.92389,492.389,25.0
55927,50.0,7.0,20.0,2.0,30.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,142.0,521.75,8.0,0.0,0.0,0.0,0.0,0.0,3.9,6.93,0.0,1.65,64819.0,0.064819,648.19,542.73,536.14,3.0,175957.0,1.75957,175.957,10.83
55928,50.0,7.0,20.0,2.0,30.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,142.0,521.75,20.0,0.0,0.0,0.0,0.0,0.0,16.25,16.83,0.0,0.46,99572.0,0.099572,995.72,823.59,823.59,0.25,270296.0,2.70296,270.296,33.08
55934,50.0,7.0,20.0,3.0,5.0,2.0,2.0,1.0,1.0,14.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,6.0,564.53,12.5,0.0,0.0,0.0,0.0,0.0,6.5,7.0,0.0,2.14,83108.0,0.083108,831.08,687.41,687.41,0.25,268788.0,2.68788,268.788,13.5
55938,50.0,7.0,20.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,23.0,564.53,3.32,0.0,0.0,0.0,0.0,0.0,2.85,1.54,0.0,0.53,34836.0,0.034836,348.36,288.14,288.14,1.0,112667.0,1.12667,112.667,4.390000000000001
55947,50.0,7.0,20.0,3.0,5.0,2.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,91.0,564.53,72.83,0.0,0.0,0.0,0.0,0.0,30.28,30.57,0.0,1.49,489349.0,0.489349,4893.49,4047.55,4047.55,2.0,1582652.0,15.82652,1582.652,60.85
55955,50.0,7.0,20.0,3.0,5.0,2.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,125.0,564.53,12.5,0.0,0.0,0.0,0.0,0.0,5.7,6.5,0.0,0.82,82040.0,0.08204,820.4,678.58,678.58,0.25,265333.0,2.65333,265.333,12.2
55967,50.0,7.0,20.0,3.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,193.0,564.53,49.404082083647324,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1.07,388909.0,0.388909,3889.09,3216.78,3216.78,1.5,1257809.0,12.57809,1257.809,50.0
55971,50.0,7.0,20.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,210.0,564.53,25.0,0.0,0.0,0.0,0.0,0.0,12.5,13.7,0.0,1.43,154831.0,0.154831,1548.31,1280.65,1280.65,1.0,500754.0,5.00754,500.754,26.2
55982,50.0,7.0,20.0,3.0,10.0,5.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,47.0,577.13,50.0,0.0,0.0,0.0,0.0,0.0,26.5,15.0,0.0,1.28,211841.0,0.211841,2118.41,1752.2,1752.2,0.75,956534.0,9.56534,956.534,41.5
55985,50.0,7.0,20.0,3.0,10.0,5.0,1.0,1.0,1.0,12.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,64.0,577.13,45.5,0.0,0.0,0.0,0.0,0.0,17.0,15.0,0.0,1.19,330698.0,0.330698,3306.98,2735.3,2735.3,1.0,1493213.0,14.93213,1493.213,32.0
55993,50.0,7.0,20.0,3.0,10.0,5.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,7.0,1.0,0.0,98.0,577.13,49.404082083647324,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.43,245340.0,0.24534,2453.4,2029.28,2029.28,0.75,1107793.0,11.07793,1107.793,40.0
55995,50.0,7.0,20.0,3.0,10.0,5.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,115.0,577.13,65.0,0.0,0.0,0.0,0.0,0.0,35.0,17.0,0.0,0.91,410203.0,0.410203,4102.03,3392.91,3392.91,1.25,1852204.0,18.52204,1852.204,52.0
56000,50.0,7.0,20.0,3.0,10.0,5.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,132.0,577.13,49.404082083647324,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,1.49,135650.0,0.13565,1356.5,1122.0,1122.0,0.5,612505.0,6.12505,612.505,25.0
56001,50.0,7.0,20.0,3.0,10.0,5.0,1.0,1.0,1.0,18.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,149.0,577.13,49.404082083647324,0.0,0.0,0.0,0.0,0.0,19.0,17.0,0.0,2.78,192956.0,0.192956,1929.56,1596.0,1596.0,0.5,871261.0,8.71261,871.261,36.0
56004,50.0,7.0,20.0,3.0,10.0,5.0,1.0,1.0,1.0,24.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,149.0,577.13,49.404082083647324,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,1.04,71654.0,0.071654,716.54,592.67,592.67,0.25,323542.0,3.23542,323.542,22.0
56005,50.0,7.0,20.0,3.0,10.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,4.0,100.0,7.0,1.0,0.0,149.0,577.13,40.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,3.25,223834.0,0.223834,2238.34,1851.4,1851.4,0.75,1010685.0,10.10685,1010.685,50.0
56006,50.0,7.0,20.0,3.0,10.0,5.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,4.0,100.0,7.0,1.0,0.0,149.0,577.13,50.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,0.0,2.89,240317.0,0.240317,2403.17,1987.73,1987.73,0.75,1085112.0,10.85112,1085.112,55.0
56007,50.0,7.0,20.0,3.0,10.0,5.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,149.0,577.13,49.404082083647324,0.0,0.0,0.0,0.0,0.0,30.5,25.0,0.0,1.28,183581.0,0.183581,1835.81,1518.45,1518.45,0.5,828930.0,8.2893,828.93,55.5
56008,50.0,7.0,20.0,3.0,10.0,5.0,1.0,2.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,149.0,577.13,16.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,1.18,203509.0,0.203509,2035.09,938.21,1683.28,0.75,918911.0,9.18911,918.911,17.0
56009,50.0,7.0,20.0,3.0,10.0,5.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,149.0,577.13,49.404082083647324,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,1.66,272605.0,0.272605,2726.05,2254.8,2254.8,1.0,1230903.0,12.30903,1230.903,35.0
56015,50.0,7.0,20.0,3.0,10.0,5.0,1.0,1.0,2.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,183.0,577.13,49.404082083647324,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,1.61,202724.0,0.202724,2027.24,1676.79,1676.79,0.75,915367.0,9.15367,915.367,21.0
56029,50.0,7.0,20.0,3.0,16.0,2.0,2.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,7.0,549.78,49.404082083647324,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.27,158929.0,0.158929,1589.29,1314.55,1314.55,0.5,367352.0,3.67352,367.352,125.0
56038,50.0,7.0,20.0,3.0,16.0,2.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,40.0,549.78,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.34,43443.0,0.043443,434.43,359.33,359.33,2.0,100415.0,1.00415,100.415,8.0
56040,50.0,7.0,20.0,3.0,16.0,2.0,1.0,1.0,1.0,12.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,7.0,1.0,0.0,40.0,549.78,40.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.05,306237.0,0.306237,3062.37,2582.34,2582.34,1.0,707843.0,7.07843,707.843,14.0
56045,50.0,7.0,20.0,3.0,16.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,7.0,1.0,0.0,51.0,549.78,49.404082083647324,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.27,189534.0,0.189534,1895.34,1567.69,1567.69,0.75,438093.0,4.38093,438.093,15.0
56046,50.0,7.0,20.0,3.0,16.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,7.0,1.0,0.0,51.0,549.78,20.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,3.46,124144.0,0.124144,1241.44,1026.83,1026.83,0.5,286950.0,2.8695,286.95,10.0
56047,50.0,7.0,20.0,3.0,16.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,7.0,1.0,0.0,51.0,549.78,15.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.5,90506.0,0.090506,905.06,748.6,748.6,0.29,209197.0,2.09197,209.197,10.0
56050,50.0,7.0,20.0,3.0,16.0,2.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,7.0,1.0,0.0,62.0,549.78,49.404082083647324,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,2.67,489464.0,0.489464,4894.64,4048.5,4048.5,2.0,1131358.0,11.31358,1131.358,125.0
56060,50.0,7.0,20.0,3.0,16.0,2.0,1.0,1.0,1.0,16.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,7.0,1.0,0.0,73.0,549.78,40.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,2.18,212088.0,0.212088,2120.88,1754.24,1754.24,0.75,490225.0,4.90225,490.225,50.0
56067,50.0,7.0,20.0,3.0,16.0,2.0,2.0,1.0,1.0,10.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,7.0,1.0,0.0,95.0,549.78,49.404082083647324,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,3.68,134759.0,0.134759,1347.59,1114.63,1114.63,0.5,311485.0,3.11485,311.485,50.0
56069,50.0,7.0,20.0,3.0,16.0,2.0,2.0,1.0,1.0,13.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,7.0,1.0,0.0,95.0,549.78,49.404082083647324,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,3.64,137075.0,0.137075,1370.75,1133.79,1133.79,0.5,316839.0,3.16839,316.839,50.0
56071,50.0,7.0,20.0,3.0,16.0,2.0,2.0,1.0,1.0,15.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,7.0,1.0,0.0,95.0,549.78,49.404082083647324,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,2.29,213045.0,0.213045,2130.45,1762.16,1762.16,0.75,492437.0,4.92437,492.437,30.0
56073,50.0,7.0,20.0,3.0,16.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,7.0,1.0,0.0,95.0,549.78,49.404082083647324,0.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,3.33,279937.0,0.279937,2799.37,2315.44,2315.44,1.0,647052.0,6.47052,647.052,80.0
56076,50.0,7.0,20.0,3.0,16.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,100.0,7.0,1.0,0.0,117.0,549.78,49.404082083647324,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,353613.0,0.353613,3536.13,2924.84,2924.84,1.2,817349.0,8.17349,817.349,25.0
56080,50.0,7.0,20.0,3.0,16.0,2.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,128.0,549.78,49.404082083647324,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,2.67,140200.0,0.1402,1402.0,1164.54,1159.64,0.5,324061.0,3.24061,324.061,16.0
56085,50.0,7.0,20.0,3.0,16.0,2.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,139.0,549.78,80.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,2.59,30129.0,0.030129,301.29,2399.13,2399.13,1.0,69641.0,0.69641,69.641,50.0
56089,50.0,7.0,20.0,3.0,16.0,2.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,161.0,549.78,49.404082083647324,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,0.63,210505.0,0.210505,2105.05,1741.15,1741.15,0.75,486566.0,4.86566,486.566,32.0
56094,50.0,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,48.0,505.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,25057.0,0.025057,250.57,208.52,207.25,0.12,79243.0,0.79243,79.243,0.0
56112,50.0,7.0,20.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,126.0,505.55,1.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.94,14570.0,0.01457,145.7,120.51,120.51,1.0,46078.0,0.46078,46.078,5.0
56113,50.0,7.0,20.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,126.0,505.55,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.17,34547.0,0.034547,345.47,1225.9174993184465,285.75,2.0,109256.0,1.09256,109.256,6.0
56114,50.0,7.0,20.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,126.0,505.55,10.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.81,69970.0,0.06997,699.7,578.74,578.74,0.25,221282.0,2.21282,221.282,14.0
56125,50.0,7.0,20.0,4.0,8.0,2.0,2.0,1.0,1.0,29.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,3.0,100.0,4.0,1.0,0.0,2.0,505.55,49.404082083647324,0.0,0.0,0.0,0.0,0.0,46.4,50.0,0.0,1.04,386966.0,0.386966,3869.66,3200.71,3200.71,1.5,1223790.0,12.2379,1223.79,96.4
56129,50.0,7.0,20.0,4.0,8.0,2.0,1.0,1.0,1.0,18.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,100.0,7.0,1.0,0.0,29.0,505.55,24.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,169331.0,0.169331,1693.31,1400.59,1400.59,0.67,535513.0,5.35513,535.513,25.0
56135,50.0,7.0,20.0,4.0,8.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,7.0,1.0,0.0,56.0,505.55,10.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.19,73500.0,0.0735,735.0,607.94,607.94,0.25,232446.0,2.32446,232.446,12.5
56140,50.0,7.0,20.0,4.0,8.0,2.0,1.0,1.0,1.0,17.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,100.0,7.0,1.0,0.0,74.0,505.55,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.47,260845.0,0.260845,2608.45,2157.53,2157.53,1.0,824929.0,8.24929,824.929,40.0
56142,50.0,7.0,20.0,4.0,8.0,2.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,7.0,1.0,0.0,83.0,505.55,28.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,1.23,199144.0,0.199144,1991.44,1486.59,1647.18,0.67,629798.0,6.29798,629.798,45.0
56146,50.0,7.0,20.0,4.0,8.0,2.0,1.0,1.0,1.0,16.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,100.0,7.0,1.0,0.0,92.0,505.55,49.404082083647324,0.0,0.0,23.0,47.0,0.0,0.0,0.0,0.0,2.05,352980.0,0.35298,3529.8,2919.06,2919.6,1.25,1116308.0,11.16308,1116.308,70.0
56158,50.0,7.0,20.0,5.0,6.0,4.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,12.0,523.79,49.404082083647324,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,1.83,200924.0,0.200924,2009.24,1661.9,1661.9,1.0,653428.0,6.53428,653.428,40.0
56159,50.0,7.0,20.0,5.0,6.0,4.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,12.0,523.79,49.404082083647324,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.04,111091.0,0.111091,1110.91,918.87,918.87,0.5,361281.0,3.61281,361.281,20.0
56161,50.0,7.0,20.0,5.0,6.0,4.0,2.0,1.0,2.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,26.0,523.79,19.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,2.21,115534.0,0.115534,1155.34,955.62,955.62,3.0,375730.0,3.7573,375.73,18.0
56162,50.0,7.0,20.0,5.0,6.0,4.0,2.0,1.0,2.0,9.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,26.0,523.79,15.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2.84,78693.0,0.078693,786.93,650.89,650.89,2.0,255919.0,2.55919,255.919,20.0
56168,50.0,7.0,20.0,5.0,6.0,4.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,39.0,523.79,49.404082083647324,0.0,0.0,0.0,0.0,0.0,40.0,30.0,0.0,3.71,176306.0,0.176306,1763.06,1458.28,1458.28,0.5,573368.0,5.73368,573.368,70.0
56171,50.0,7.0,20.0,5.0,6.0,4.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,52.0,523.79,49.404082083647324,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,2.21,108862.0,0.108862,1088.62,900.43,900.43,0.5,354032.0,3.54032,354.032,15.0
56177,50.0,7.0,20.0,5.0,6.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,1.0,0.0,65.0,523.79,49.404082083647324,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,3.17,519764.0,0.519764,5197.64,4299.12,4299.12,2.0,1690333.0,16.90333,1690.333,125.0
