,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of NPS fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Quantity of OTHER fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
46852,50.0,7.0,1.0,9.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,125.0,499.96,12.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.89,181953.0,0.181953,1819.53,1259.1,1259.1,50.0,471258.0,4.71258,471.258,20.0
46854,50.0,7.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,100.0,4.0,1.0,0.0,136.0,499.96,12.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.74,172681.0,0.172681,1726.81,1225.9174993184465,1194.94,16.0,447244.0,4.47244,447.244,12.0
46855,50.0,7.0,1.0,9.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,147.0,499.96,28.0,0.0,0.0,25.0,46.0,0.0,0.0,0.0,0.0,3.04,192220.0,0.19222,1922.2,1330.15,1330.15,55.0,497850.0,4.9785,497.85,71.0
46856,50.0,7.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,158.0,499.96,6.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.28,37291.0,0.037291,372.91,258.05,258.05,11.0,96584.0,0.96584,96.584,6.0
46857,50.0,7.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,100.0,4.0,1.0,0.0,158.0,499.96,8.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,2.24,62258.0,0.062258,622.58,430.82,430.82,17.0,161248.0,1.61248,161.248,14.0
46858,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,1.0,413.07,10.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.52,49457.0,0.049457,494.57,342.24,342.24,15.0,128094.0,1.28094,128.094,10.0
46859,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,1.0,413.07,2.5,0.0,0.0,1.125,1.125,0.0,0.0,0.0,0.0,0.44,15889.0,0.015889,158.89,109.95,109.95,8.0,41153.0,0.41153,41.153,2.25
46860,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,1.0,413.07,20.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.25,88684.0,0.088684,886.84,613.69,613.69,32.0,229692.0,2.29692,229.692,20.0
46861,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,14.0,413.07,5.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.87,34548.0,0.034548,345.48,239.07,239.07,18.0,89479.0,0.89479,89.479,5.0
46862,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,14.0,413.07,5.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.12,30211.0,0.030211,302.11,209.06,209.06,16.0,78246.0,0.78246,78.246,5.0
46863,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,14.0,413.07,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.52,41460.0,0.04146,414.6,286.9,286.9,18.0,107381.0,1.07381,107.381,4.0
46864,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,14.0,413.07,15.0,0.0,0.0,7.5,7.5,0.0,0.0,0.0,0.0,0.4,57285.0,0.057285,572.85,396.41,396.41,20.0,148368.0,1.48368,148.368,15.0
46865,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,27.0,413.07,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.53,22155.0,0.022155,221.55,153.31,153.31,12.0,57381.0,0.57381,57.381,2.0
46866,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,40.0,413.07,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.43,25782.0,0.025782,257.82,178.41,178.41,12.0,66775.0,0.66775,66.775,2.0
46867,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,40.0,413.07,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.35,11198.0,0.011198,111.98,77.49,77.49,4.0,29003.0,0.29003,29.003,2.0
46868,50.0,7.0,1.0,9.0,11.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,53.0,413.07,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,30117.0,0.030117,301.17,208.41,208.41,28.0,78003.0,0.78003,78.003,0.0
46869,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,66.0,413.07,10.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.12,79215.0,0.079215,792.15,548.16,548.16,50.0,205167.0,2.05167,205.167,10.0
46870,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,79.0,413.07,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.34,7058.0,0.007058,70.58,481.84,481.84,24.0,18280.0,0.1828,18.28,4.0
46871,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,92.0,413.07,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.28,30425.0,0.030425,304.25,210.54,210.54,14.0,78801.0,0.78801,78.801,2.0
46872,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,92.0,413.07,3.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,1.55,53239.0,0.053239,532.39,368.41,368.41,30.0,137889.0,1.37889,137.889,3.0
46873,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,92.0,413.07,5.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,1.61,36837.0,0.036837,368.37,254.91,254.91,24.0,95408.0,0.95408,95.408,5.0
46874,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,105.0,413.07,10.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.59,65556.0,0.065556,655.56,453.64,453.64,8.0,169790.0,1.6979,169.79,10.0
46875,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,105.0,413.07,50.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,1.52,52713.0,0.052713,527.13,364.77,364.77,32.0,136527.0,1.36527,136.527,50.0
46876,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,105.0,413.07,50.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.62,229551.0,0.229551,2295.51,1588.48,1588.48,60.0,594537.0,5.94537,594.537,50.0
46877,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,118.0,413.07,3.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.59,39100.0,0.0391,391.0,270.57,270.57,7.0,101269.0,1.01269,101.269,3.0
46878,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,132.0,413.07,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.62,69756.0,0.069756,697.56,482.71,482.71,42.0,180668.0,1.80668,180.668,6.0
46879,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,132.0,413.07,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.61,48644.0,0.048644,486.44,336.61,336.61,40.0,125988.0,1.25988,125.988,8.0
46880,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,132.0,413.07,1.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.65,12679.0,0.012679,126.79,87.74,87.74,8.0,32839.0,0.32839,32.839,1.5
46881,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,15.0,1.0,0.0,132.0,413.07,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.17,87025.0,0.087025,870.25,602.21,602.21,40.0,225395.0,2.25395,225.395,4.0
46882,50.0,7.0,1.0,9.0,11.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,145.0,413.07,5.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,1.06,37389.0,0.037389,373.89,258.73,258.73,12.0,96838.0,0.96838,96.838,5.0
46883,50.0,7.0,1.0,9.0,11.0,2.0,2.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,145.0,413.07,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.73,51433.0,0.051433,514.33,355.91,355.91,18.0,133211.0,1.33211,133.211,4.0
46884,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,158.0,413.07,12.5,0.0,0.0,6.125,6.125,0.0,0.0,0.0,0.0,2.16,53278.0,0.053278,532.78,368.68,368.68,20.0,137990.0,1.3799,137.99,12.25
46886,50.0,7.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,171.0,413.07,5.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.69,35029.0,0.035029,350.29,242.4,242.4,15.0,90725.0,0.90725,90.725,5.0
46887,50.0,7.0,1.0,9.0,11.0,2.0,2.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,184.0,413.07,15.0,0.0,0.0,7.5,6.5,0.0,0.0,0.0,0.0,0.51,91943.0,0.091943,919.43,636.24,636.24,45.0,238132.0,2.38132,238.132,14.0
46888,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,10.0,434.14,8.12,0.0,0.0,0.0,0.0,0.0,2.17,2.47,0.0,1.97,60418.0,0.060418,604.18,418.09,418.09,22.37,156483.0,1.56483,156.483,4.640000000000001
46889,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,10.0,434.14,14.21,0.0,0.0,0.0,0.0,0.0,10.87,12.37,0.0,0.87,115099.0,0.115099,1150.99,796.48,796.48,44.68,298106.0,2.98106,298.106,23.24
46890,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,20.0,434.14,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,12993.0,0.012993,129.93,89.91,89.91,8.0,33652.0,0.33652,33.652,0.0
46891,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,20.0,434.14,0.58,0.0,0.0,0.0,0.0,0.0,0.58,0.33,0.0,0.74,6691.0,0.006691,66.91,46.3,46.3,3.0,17330.0,0.1733,17.33,0.9099999999999999
46892,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,20.0,434.14,12.18,0.0,0.0,0.0,0.0,0.0,1.4,3.3,0.0,0.32,43117.0,0.043117,431.17,298.37,298.37,18.0,111673.0,1.11673,111.673,4.699999999999999
46893,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,20.0,434.14,16.24,0.0,0.0,0.0,0.0,0.0,8.7,9.9,0.0,1.13,61732.0,0.061732,617.32,427.18,427.18,27.0,159886.0,1.59886,159.886,18.6
46894,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,15.0,1.0,0.0,30.0,434.14,25.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,92333.0,0.092333,923.33,638.94,638.94,40.0,239142.0,2.39142,239.142,2.32
46895,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,40.0,434.14,4.06,0.0,0.0,0.0,0.0,0.0,4.35,4.95,0.0,2.62,28216.0,0.028216,282.16,195.25,195.25,12.0,73079.0,0.73079,73.079,9.3
46896,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,40.0,434.14,12.18,0.0,0.0,0.0,0.0,0.0,8.7,9.9,0.0,1.79,65262.0,0.065262,652.62,451.61,451.61,27.0,169029.0,1.69029,169.029,18.6
46897,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,50.0,434.14,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.56,27350.0,0.02735,273.5,189.26,189.26,12.0,70837.0,0.70837,70.837,1.0
46898,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,5.0,100.0,15.0,1.0,0.0,50.0,434.14,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.89,62749.0,0.062749,627.49,434.22,434.22,28.0,162520.0,1.6252,162.52,4.0
46899,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,3.0,100.0,15.0,1.0,0.0,50.0,434.14,27.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,1.63,217514.0,0.217514,2175.14,1505.18,1505.18,18.0,563361.0,5.63361,563.361,25.0
46900,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,60.0,434.14,2.5,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.83,21567.0,0.021567,215.67,149.24,149.24,9.0,55859.0,0.55859,55.859,5.0
46901,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,60.0,434.14,0.87,0.0,0.0,0.0,0.0,0.0,0.29,0.33,0.0,2.18,12020.0,0.01202,120.2,83.18,83.18,3.0,31132.0,0.31132,31.132,0.62
46903,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,60.0,434.14,7.5,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.39,121283.0,0.121283,1212.83,839.27,839.27,35.0,314123.0,3.14123,314.123,10.0
46904,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,60.0,434.14,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,27648.0,0.027648,276.48,191.32,191.32,14.0,71608.0,0.71608,71.608,0.0
46905,50.0,7.0,1.0,9.0,17.0,4.0,2.0,1.0,1.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,70.0,434.14,5.22,0.0,0.0,0.0,0.0,0.0,4.35,4.95,0.0,0.55,42262.0,0.042262,422.62,291.85,292.45,21.0,109459.0,1.09459,109.459,9.3
46906,50.0,7.0,1.0,9.0,17.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,70.0,434.14,11.6,0.0,0.0,0.0,0.0,0.0,4.35,4.95,0.0,0.57,182210.0,0.18221,1822.1,1260.88,1260.88,24.0,471924.0,4.71924,471.924,9.3
46907,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,80.0,434.14,2.03,0.0,0.0,0.0,0.0,0.0,0.58,0.66,0.0,0.33,9792.0,0.009792,97.92,67.76,67.76,6.0,25361.0,0.25361,25.361,1.24
46908,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,80.0,434.14,16.24,0.0,0.0,0.0,0.0,0.0,5.0,19.34,0.0,1.46,92420.0,0.09242,924.2,639.54,639.54,39.0,239368.0,2.39368,239.368,24.34
46909,50.0,7.0,1.0,9.0,17.0,4.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,90.0,434.14,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,31698.0,0.031698,316.98,219.35,219.35,12.0,82098.0,0.82098,82.098,0.0
46910,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,100.0,434.14,10.15,0.0,0.0,0.0,0.0,0.0,2.18,2.48,0.0,2.56,116442.0,0.116442,1164.42,805.77,805.77,48.0,301585.0,3.01585,301.585,4.66
46911,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,3.0,100.0,15.0,1.0,0.0,100.0,434.14,10.15,0.0,0.0,0.0,0.0,0.0,4.35,7.43,0.0,0.38,97430.0,0.09743,974.3,674.21,674.21,240.0,252344.0,2.52344,252.344,11.78
46912,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,3.0,100.0,15.0,1.0,0.0,100.0,434.14,1.2,0.0,0.0,0.0,0.0,0.0,0.28,0.33,0.0,1.0,18257.0,0.018257,182.57,126.34,126.34,5.0,47286.0,0.47286,47.286,0.6100000000000001
46913,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,26.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,110.0,434.14,6.09,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.26,99829.0,0.099829,998.29,690.81,690.81,36.0,258557.0,2.58557,258.557,5.0
46914,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,110.0,434.14,4.06,0.0,0.0,0.0,0.0,0.0,4.35,4.95,0.0,0.49,67076.0,0.067076,670.76,464.16,464.16,20.0,173727.0,1.73727,173.727,9.3
46915,50.0,7.0,1.0,9.0,17.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,1.0,0.0,110.0,434.14,20.3,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.18,114120.0,0.11412,1141.2,789.7,789.7,500.0,295571.0,2.95571,295.571,15.0
