,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,Soil Erosion,Measure taken to soil erosion,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Utilization,Household Id,Sampling Weight,Weight of Non-improved Seed,Closure Error,Enumerator Area in sqm,Computed Area in sqm,Area in Square meter,Production Of Condition in Kg
81543,4.0,10.0,12.0,14.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,40.0,1.0,144.0,473.02,5.0,0.23,188.87,188.87,188.87,135.99
81545,4.0,10.0,12.0,14.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,80.0,1.0,144.0,473.02,0.5,0.87,127.0,127.0,127.0,91.44
81589,4.0,10.0,12.0,21.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,79.0,556.19,0.23,0.99,138.23,138.23,138.23,76.03
81598,4.0,10.0,12.0,21.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,109.0,556.19,2.0,1.23,272.27,272.27,272.27000000000004,149.75
81606,4.0,10.0,12.0,21.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,134.0,556.19,5.0,0.45,200.08,200.08,200.08,110.04
81698,4.0,10.0,13.0,16.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,59.0,474.02,6.0,0.21,509.59,509.59,509.59,321.03999999999996
81728,4.0,10.0,13.0,27.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,473.08,27.2,0.35,1624.33,1624.33,1624.33,3541.0400000000004
81737,4.0,10.0,13.0,27.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,70.0,1.0,21.0,473.08,4.7,2.32,448.12,448.12,448.12,976.9
81778,4.0,10.0,13.0,27.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,40.0,1.0,94.0,473.08,10.0,2.28,730.68,730.68,730.68,1592.88
81786,4.0,10.0,13.0,27.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,106.0,473.08,2.0,1.23,135.88,135.88,135.88,296.22
81787,4.0,10.0,13.0,27.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,100.0,1.0,106.0,473.08,3.0,0.62,223.77,223.77,223.77,487.81999999999994
81869,4.0,10.0,13.0,37.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,70.0,1.0,26.0,472.73,2.0,1.28,115.72,115.72,115.72000000000001,131.92
81874,4.0,10.0,13.0,37.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,55.0,1.0,34.0,472.73,5.1,2.06,174.62,174.62,174.61999999999998,199.07
81897,4.0,10.0,13.0,37.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,58.0,472.73,4.22,3.26,313.55,313.55,313.55,357.45
81947,4.0,10.0,13.0,37.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,107.0,472.73,16.0,1.22,782.19,782.19,782.1899999999999,891.6999999999999
81986,4.0,10.0,14.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,70.0,453.24,2.0,2.44,202.96,202.96,202.96,123.81
81990,4.0,10.0,14.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,76.0,453.24,2.0,1.03,232.24,232.24,232.24,141.67000000000002
82082,4.0,10.0,15.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,38.0,367.9,5.0,1.84,448.65,448.65,448.65000000000003,489.03
82094,4.0,10.0,15.0,3.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,58.0,367.9,20.0,2.01,1762.77,1762.77,1762.77,1921.42
82100,4.0,10.0,15.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,62.0,367.9,8.0,1.14,1091.0,1033.52,1091.0,1189.19
82110,4.0,10.0,15.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,70.0,1.0,82.0,367.9,3.0,0.72,731.17,731.17,731.17,796.98
82128,4.0,10.0,15.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,519.1,10.0,2.94,1189.58,1189.58,1189.58,1118.21
82134,4.0,10.0,15.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,519.1,75.0,2.93,4923.45,4923.45,4923.45,4628.04
82137,4.0,10.0,15.0,16.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,519.1,40.0,2.3,4552.33,4552.33,4552.33,4279.19
82142,4.0,10.0,15.0,16.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,52.0,519.1,16.0,0.78,1855.38,1855.38,1855.38,1744.06
82145,4.0,10.0,15.0,16.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,52.0,519.1,35.0,2.73,3279.06,3297.06,3279.06,3082.32
82146,4.0,10.0,15.0,16.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,519.1,40.0,0.88,4299.27,4299.27,4299.27,4041.31
82150,4.0,10.0,15.0,16.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,76.0,519.1,75.0,1.65,1009.18,1009.18,1009.18,948.63
82153,4.0,10.0,15.0,16.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,96.0,519.1,8.0,0.27,864.15,864.15,864.1500000000001,812.3
82156,4.0,10.0,15.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,100.0,519.1,75.0,1.7221418379631694,1408.2201933598978,1399.5118858181268,3885.98,3652.8199999999997
82162,4.0,10.0,15.0,16.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,108.0,519.1,16.0,0.44,1617.16,1617.16,1617.16,1520.1299999999999
82170,4.0,10.0,15.0,16.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,120.0,519.1,40.0,2.38,4155.23,4155.23,4155.23,3905.9199999999996
82175,4.0,10.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,16.0,490.44,0.5,0.64,131.4,131.4,131.4,187.9
82178,4.0,10.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,60.0,1.0,22.0,490.44,2.0,1.77,712.25,712.25,712.25,1018.52
82180,4.0,10.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,70.0,1.0,22.0,490.44,0.5,3.79,307.66,307.66,307.66,439.95
82183,4.0,10.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,34.0,490.44,0.5,1.56,226.8,226.8,226.79999999999998,324.32
82186,4.0,10.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,40.0,490.44,0.5,0.8,233.6,233.6,233.6,334.05
82191,4.0,10.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,30.0,1.0,52.0,490.44,0.5,0.3,290.55,290.55,290.55,415.48999999999995
82194,4.0,10.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,52.0,490.44,1.0,2.43,675.74,1399.5118858181268,675.7399999999999,966.31
82197,4.0,10.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,60.0,1.0,58.0,490.44,0.25,0.86,69.89,69.89,69.89,99.94
82220,4.0,10.0,16.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,40.0,1.0,88.0,490.44,0.25,1.6,214.33,214.33,214.33,306.49
82223,4.0,10.0,16.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,88.0,490.44,1.0,1.38,291.78,291.78,291.78,417.25000000000006
82233,4.0,10.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,60.0,1.0,112.0,490.44,0.5,0.95,206.27,206.27,206.26999999999998,294.97
82239,4.0,10.0,16.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,70.0,1.0,130.0,490.44,0.125,4.44,72.71,72.71,72.71,103.98
82246,4.0,10.0,16.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,70.0,1.0,142.0,490.44,1.0,4.04,511.96,500.75,511.96,732.1
82250,4.0,10.0,16.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,40.0,1.0,148.0,490.44,0.5,2.74,177.22,177.22,177.22000000000003,253.42
82254,4.0,10.0,16.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,40.0,1.0,160.0,490.44,1.0,1.34,457.23,457.23,457.23,653.84
82258,4.0,10.0,16.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,70.0,1.0,178.0,490.44,0.5,1.31,341.55,341.55,341.54999999999995,488.41999999999996
82260,4.0,10.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,80.0,1.0,178.0,490.44,0.5,0.83,462.36,462.36,462.36,661.17
82701,4.0,10.0,18.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,16.0,440.35,2.0,0.85,187.5,187.5,187.5,30.0
82804,4.0,11.0,4.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,16.0,321.95,17.7,1.21,783.13,783.13,783.1299999999999,1675.9
82808,4.0,11.0,4.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,22.0,321.95,23.6,0.62,1544.58,1544.58,1544.5800000000002,3305.4
82810,4.0,11.0,4.0,4.0,6.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,22.0,321.95,23.6,2.33,555.85,555.85,555.85,1189.52
82816,4.0,11.0,4.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,34.0,321.95,14.75,0.84,1331.67,1331.67,1331.67,2849.77
82817,4.0,11.0,4.0,4.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,34.0,321.95,11.8,0.14,1162.67,1162.67,1162.6699999999998,2488.11
82824,4.0,11.0,4.0,4.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,41.0,321.95,47.2,0.85,736.04,736.04,736.0400000000001,1575.13
82829,4.0,11.0,4.0,4.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,59.0,321.95,48.0,1.7221418379631694,1408.2201933598978,1399.5118858181268,1267.3300000000002,2712.0899999999997
82833,4.0,11.0,4.0,4.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,71.0,321.95,5.9,1.21,477.6,477.6,477.59999999999997,1022.06
82836,4.0,11.0,4.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,77.0,321.95,29.5,0.58,2436.19,2436.19,2436.19,5213.450000000001
82848,4.0,11.0,4.0,4.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,113.0,321.95,5.9,0.58,425.7,425.7,425.7,911.0
82855,4.0,11.0,4.0,4.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,131.0,321.95,28.32,2.26,2003.25,2003.25,2003.25,4286.96
82859,4.0,11.0,4.0,4.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,143.0,321.95,35.4,2.7,3200.91,3200.91,3200.9100000000003,6849.95
82866,4.0,11.0,4.0,4.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,100.0,1.0,161.0,321.95,11.8,0.43,345.8,345.8,345.8,740.01
82869,4.0,11.0,4.0,4.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,179.0,321.95,38.35,4.23,1471.91,1471.91,1471.9099999999999,3149.89
82872,4.0,11.0,4.0,4.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,179.0,321.95,14.75,0.25,3385.6,3390.21,3385.6000000000004,7245.18
82874,4.0,11.0,4.0,4.0,6.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,179.0,321.95,29.5,0.84,2018.95,2018.78,2018.9499999999998,4320.55
82876,4.0,11.0,4.0,10.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,4.0,329.75,15.9,1.37,1601.64,1601.64,1601.64,880.9
82880,4.0,11.0,4.0,10.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,34.0,329.75,34.45,2.2,2331.85,2331.85,2331.85,1282.52
82890,4.0,11.0,4.0,10.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,88.0,329.75,18.55,0.49,1283.19,1283.19,1283.1899999999998,705.75
82896,4.0,11.0,4.0,10.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,112.0,329.75,10.6,1.04,350.7,350.7,350.7,192.89000000000001
82902,4.0,11.0,4.0,10.0,4.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,142.0,329.75,21.2,0.62,2094.31,2094.31,2094.31,1151.8700000000001
82906,4.0,11.0,4.0,10.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,161.0,329.75,37.1,0.21,3983.5,3983.5,3983.5,2190.9300000000003
82914,4.0,11.0,4.0,18.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,13.0,327.35,9.0,0.88,1337.92,1337.92,1337.9199999999998,2006.8799999999999
82915,4.0,11.0,4.0,18.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,18.0,327.35,9.0,0.92,121.84,121.84,121.84,182.76
82920,4.0,11.0,4.0,18.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,18.0,327.35,15.0,0.91,1135.72,1135.72,1135.72,1703.58
82927,4.0,11.0,4.0,18.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,1.0,33.0,327.35,2.4,1.11,262.58,262.58,262.58,393.87
82930,4.0,11.0,4.0,18.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,43.0,327.35,30.0,2.05,653.05,653.05,653.0500000000001,979.5799999999999
82932,4.0,11.0,4.0,18.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,43.0,327.35,12.0,0.56,359.45,359.45,359.45,539.18
82934,4.0,11.0,4.0,18.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,43.0,327.35,54.0,0.86,1833.02,1833.02,1833.02,2749.53
82940,4.0,11.0,4.0,18.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,48.0,327.35,45.0,0.66,2293.12,2293.12,2293.12,3439.68
82942,4.0,11.0,4.0,18.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,58.0,327.35,24.0,3.12,1891.37,1399.5118858181268,1891.37,2837.06
82957,4.0,11.0,4.0,18.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,78.0,327.35,60.0,3.46,2078.84,2038.29,2078.84,3118.26
82972,4.0,11.0,4.0,18.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,108.0,327.35,21.0,1.07,1426.53,1426.53,1426.53,2139.8
82975,4.0,11.0,4.0,18.0,3.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,108.0,327.35,12.0,3.19,1035.62,1035.62,1035.6200000000001,1553.43
82980,4.0,11.0,4.0,18.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,118.0,327.35,24.0,0.85,1171.45,1171.45,1171.45,1757.18
82986,4.0,11.0,4.0,18.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,123.0,327.35,12.0,0.1,715.51,715.51,715.51,1073.27
82990,4.0,11.0,4.0,18.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,123.0,327.35,32.0,0.53,1487.03,1487.03,1487.03,2230.5499999999997
82992,4.0,11.0,4.0,18.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,133.0,327.35,9.0,2.44,501.32,501.32,501.32000000000005,751.98
82996,4.0,11.0,4.0,18.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,138.0,327.35,2.4,1.14,204.85,204.85,204.85,307.28
83003,4.0,11.0,4.0,18.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,148.0,327.35,31.2,0.59,1876.43,1876.43,1876.43,2814.65
83015,4.0,11.0,5.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,100.0,1.0,38.0,295.25,24.27,0.88,888.67,888.67,888.67,1137.5
83017,4.0,11.0,5.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,295.25,10.6,1.41,827.69,827.69,827.6899999999999,1059.44
83018,4.0,11.0,5.0,4.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,56.0,295.25,18.55,0.61,984.79,984.79,984.79,1260.53
83021,4.0,11.0,5.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,74.0,295.25,3.18,0.97,293.31,293.31,293.31,375.44
83025,4.0,11.0,5.0,4.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,100.0,1.0,92.0,295.25,12.32,1.18,541.28,541.28,541.28,692.84
83027,4.0,11.0,5.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,104.0,295.25,5.6,0.4,311.83,311.83,311.83,399.14
