,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Holder Condition,Production Of Condition in Kg,Fertilizer Quantity
80112,7.0,1.0,5.0,29.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,81.0,614.09,2.0,0.0,0.0,0.0,0.0,100.0,2.0,110.0,30.643,0.0
80119,7.0,1.0,5.0,43.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,7.0,721.69,1.0,0.0,0.0,0.0,0.0,140.0,1.0,110.0,42.9,0.0
80286,7.0,1.0,6.0,14.0,5.0,1.0,2.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,45.0,681.32,0.25,0.0,0.0,0.0,0.0,154.0,2.0,100.0,52.45,0.0
80329,7.0,1.0,6.0,22.0,4.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,20.0,36.0,628.05,0.3,3.0,0.0,3.0,0.0,119.2,1.0,93.0,48.973,6.0
80390,7.0,1.0,7.0,9.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,111.0,588.83,2.5,15.0,0.0,15.0,0.0,2056.0,1.0,100.0,630.013,30.0
80412,7.0,1.0,7.0,20.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,37.0,676.04,7.0,0.0,0.0,0.0,0.0,1080.0,1.0,105.0,330.94,0.0
80605,7.0,1.0,11.0,65.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,37.0,621.15,1.0,0.0,0.0,0.0,0.0,188.0,2.0,150.0,56.691,0.0
80611,7.0,1.0,11.0,65.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,52.0,621.15,2.0,0.0,0.0,6.0,0.0,206.0,1.0,150.0,62.119,6.0
80864,7.0,2.0,2.0,2.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,34.0,721.95,0.9,0.0,0.0,0.0,0.0,195.0,2.0,57.0,46.614,0.0
80880,7.0,2.0,2.0,2.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,76.0,721.95,1.2,0.0,0.0,0.0,0.0,328.0,3.0,57.0,78.408,0.0
80881,7.0,2.0,2.0,2.0,12.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,80.0,76.0,721.95,0.93,0.0,0.0,0.0,0.0,509.6,0.25,57.0,121.818,0.0
80886,7.0,2.0,2.0,2.0,12.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,104.0,721.95,3.64,0.0,0.0,0.0,0.0,634.0,0.25,57.0,151.556,0.0
80892,7.0,2.0,2.0,2.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,125.0,721.95,2.1,0.0,0.0,0.0,0.0,298.0,3.0,57.0,71.236,0.0
80895,7.0,2.0,2.0,2.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,139.0,721.95,2.0,0.0,0.0,0.0,0.0,374.0,4.0,57.0,89.404,0.0
80989,7.0,2.0,2.0,15.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,98.0,655.83,3.0,0.0,0.0,0.0,0.0,322.0,2.5,96.0,82.062,0.0
81000,7.0,2.0,2.0,15.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,70.0,114.0,655.83,4.0,0.0,0.0,0.0,0.0,322.7,3.0,96.0,82.241,0.0
81001,7.0,2.0,2.0,15.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,114.0,655.83,2.0,0.0,0.0,0.0,0.0,204.0,1.5,96.0,51.99,0.0
81004,7.0,2.0,2.0,15.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,114.0,655.83,10.0,0.0,0.0,0.0,0.0,981.0,8.0,96.0,250.01,0.0
81011,7.0,2.0,2.0,15.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,65.0,138.0,655.83,4.0,0.0,0.0,0.0,0.0,479.7,6.0,96.0,122.253,0.0
81012,7.0,2.0,2.0,15.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,146.0,655.83,3.0,0.0,0.0,0.0,0.0,327.0,3.0,96.0,83.337,0.0
81017,7.0,2.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,5.0,600.79,1.5,0.0,0.0,0.0,0.0,180.0,2.0,90.0,57.608,0.0
81021,7.0,2.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,10.0,600.79,1.5,0.0,0.0,0.0,0.0,57.0,1.0,90.0,18.243,0.0
81029,7.0,2.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,20.0,600.79,1.5,1.5,0.0,2.0,0.0,59.0,3.0,90.0,18.883,3.5
81039,7.0,2.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,30.0,600.79,2.0,0.0,0.0,0.0,0.0,74.0,0.12,90.0,23.683,0.0
81044,7.0,2.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,35.0,600.79,4.0,0.0,0.0,5.0,0.0,157.0,1.0,90.0,50.247,5.0
81045,7.0,2.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,40.0,600.79,3.5,1.5,0.0,3.0,0.0,93.0,1.0,90.0,29.764,4.5
81047,7.0,2.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,45.0,600.79,2.0,0.0,0.0,0.0,0.0,182.0,1.0,90.0,58.249,0.0
81056,7.0,2.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,60.0,600.79,3.0,0.0,0.0,0.0,0.0,140.0,1.0,90.0,44.807,0.0
81060,7.0,2.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,65.0,600.79,4.0,0.0,0.0,3.0,0.0,325.0,2.0,90.0,104.015,3.0
81065,7.0,2.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,75.0,600.79,1.0,0.0,0.0,0.0,0.0,123.0,2.0,90.0,39.366,0.0
81072,7.0,2.0,3.0,1.0,5.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,90.0,600.79,2.5,0.0,0.0,0.0,0.0,62.0,2.0,90.0,19.843,0.0
81076,7.0,2.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,95.0,600.79,2.5,0.0,0.0,0.0,0.0,321.0,3.0,90.0,102.735,0.0
81136,7.0,2.0,3.0,16.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,37.0,655.83,0.27,0.0,0.0,0.0,0.0,162.0,1.0,92.0,34.885,0.0
81150,7.0,2.0,3.0,16.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,121.0,655.83,0.5,0.0,0.0,0.0,0.0,104.0,0.5,92.0,22.395,0.0
81166,7.0,2.0,3.0,22.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,6.0,620.06,3.0,0.0,0.0,0.0,0.0,617.0,6.0,89.0,223.067,0.0
81170,7.0,2.0,3.0,22.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,80.0,16.0,620.06,1.0,0.0,0.0,0.0,0.0,256.8,2.0,89.0,92.842,0.0
81171,7.0,2.0,3.0,22.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,16.0,620.06,3.0,0.0,0.0,0.0,0.0,424.0,0.25,89.0,153.291,0.0
81176,7.0,2.0,3.0,22.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,46.0,620.06,1.0,0.0,0.0,0.0,0.0,90.0,4.0,89.0,32.538,0.0
81179,7.0,2.0,3.0,22.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,80.0,56.0,620.06,0.5,0.0,0.0,0.0,0.0,135.2,9.0,89.0,48.879,0.0
81180,7.0,2.0,3.0,22.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,56.0,620.06,2.0,0.0,0.0,0.0,0.0,272.0,7.0,89.0,98.337,0.0
81184,7.0,2.0,3.0,22.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,76.0,620.06,1.0,0.0,0.0,0.0,0.0,203.0,4.0,89.0,73.392,0.0
81189,7.0,2.0,3.0,22.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,86.0,620.06,0.5,0.0,0.0,0.0,0.0,183.0,16.0,89.0,66.161,0.0
81193,7.0,2.0,3.0,22.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,96.0,620.06,1.5,0.0,0.0,0.0,0.0,87.0,3.0,89.0,31.454,0.0
81194,7.0,2.0,3.0,22.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,96.0,620.06,0.5,0.0,0.0,0.0,0.0,73.0,6.0,89.0,26.392,0.0
81208,7.0,2.0,3.0,30.0,4.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,40.0,575.73,1.0,0.0,0.0,0.0,0.0,78.0,3.0,100.0,23.808,0.0
81225,7.0,2.0,3.0,30.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,70.0,575.73,1.0,0.0,0.0,0.0,0.0,300.0,2.0,100.0,91.569,0.0
81230,7.0,2.0,3.0,30.0,4.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,80.0,575.73,4.5,0.0,0.0,0.0,0.0,270.0,1.0,100.0,82.412,0.0
81236,7.0,2.0,4.0,5.0,7.0,2.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,70.0,1.0,618.62,1.0,0.0,0.0,0.0,0.0,154.7,1.0,103.0,42.941,0.0
81243,7.0,2.0,4.0,5.0,7.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,16.0,618.62,3.0,20.0,0.0,25.0,0.0,519.0,0.33,103.0,144.06,45.0
81246,7.0,2.0,4.0,5.0,7.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,20.0,26.0,618.62,3.0,25.0,0.0,40.0,0.0,319.8,1.0,103.0,88.768,65.0
81249,7.0,2.0,4.0,5.0,7.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,31.0,618.62,4.0,0.0,0.0,0.0,0.0,962.0,0.5,103.0,267.024,0.0
81253,7.0,2.0,4.0,5.0,7.0,1.0,2.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,20.0,41.0,618.62,2.0,0.0,0.0,0.0,0.0,141.2,0.25,103.0,39.193,0.0
81254,7.0,2.0,4.0,5.0,7.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,41.0,618.62,3.0,0.0,0.0,0.0,0.0,463.0,0.25,103.0,128.516,0.0
81256,7.0,2.0,4.0,5.0,7.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,30.0,41.0,618.62,1.0,10.0,0.0,20.0,0.0,101.7,2.0,103.0,28.229,30.0
81261,7.0,2.0,4.0,5.0,7.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,30.0,61.0,618.62,2.0,0.0,0.0,25.0,0.0,355.2,0.5,103.0,98.593,25.0
81264,7.0,2.0,4.0,5.0,7.0,1.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,76.0,618.62,1.5,0.0,0.0,0.0,0.0,720.0,0.25,103.0,199.852,0.0
81277,7.0,2.0,4.0,5.0,7.0,1.0,1.0,6.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,96.0,618.62,4.0,0.0,0.0,0.0,0.0,1538.0,1.0,103.0,426.905,0.0
81280,7.0,2.0,4.0,14.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,5.0,657.7,5.0,5.0,0.0,10.0,0.0,311.0,3.0,78.0,82.946,15.0
81287,7.0,2.0,4.0,14.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,40.0,15.0,657.7,1.5,10.0,0.0,15.0,0.0,385.2,1.0,78.0,102.735,25.0
81297,7.0,2.0,4.0,14.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,15.0,25.0,657.7,0.33,7.0,0.0,13.0,0.0,88.2,0.5,78.0,23.523,20.0
81300,7.0,2.0,4.0,14.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,15.0,35.0,657.7,0.2,6.5,0.0,10.0,0.0,55.8,0.5,78.0,14.882,16.5
81302,7.0,2.0,4.0,14.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,10.0,35.0,657.7,0.33,4.5,0.0,10.0,0.0,101.9,0.5,78.0,27.177,14.5
81310,7.0,2.0,4.0,14.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,20.0,50.0,657.7,2.0,7.5,0.0,15.0,0.0,104.0,3.0,78.0,27.737,22.5
81314,7.0,2.0,4.0,14.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,20.0,60.0,657.7,2.0,15.0,0.0,45.0,0.0,152.4,1.0,78.0,40.646,60.0
81317,7.0,2.0,4.0,14.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,10.0,60.0,657.7,2.0,3.0,0.0,8.0,0.0,74.8,1.0,78.0,19.95,11.0
81318,7.0,2.0,4.0,14.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,60.0,657.7,4.0,3.0,0.0,6.0,0.0,316.0,0.5,78.0,84.279,9.0
81324,7.0,2.0,4.0,14.0,2.0,2.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,70.0,70.0,657.7,2.0,8.0,0.0,15.0,0.0,66.5,0.5,78.0,17.736,23.0
81328,7.0,2.0,4.0,14.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,40.0,75.0,657.7,0.33,15.0,0.0,30.0,0.0,152.8,3.0,78.0,40.753,45.0
81329,7.0,2.0,4.0,14.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,80.0,657.7,3.0,0.0,0.0,0.0,0.0,55.0,0.5,78.0,14.669,0.0
81334,7.0,2.0,4.0,14.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,40.0,85.0,657.7,1.5,10.0,0.0,25.0,0.0,414.4,1.0,78.0,110.523,35.0
81335,7.0,2.0,4.0,14.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,85.0,657.7,3.5,3.0,0.0,5.0,0.0,375.0,2.0,78.0,100.015,8.0
81336,7.0,2.0,4.0,14.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,85.0,657.7,2.5,4.0,0.0,5.0,0.0,275.0,1.5,78.0,73.344,9.0
81338,7.0,2.0,4.0,14.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,60.0,85.0,657.7,2.5,3.0,0.0,5.0,0.0,180.0,2.0,78.0,48.007,8.0
81340,7.0,2.0,4.0,14.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,85.0,90.0,657.7,3.0,8.0,0.0,15.0,0.0,1001.3,1.0,78.0,267.053,23.0
81343,7.0,2.0,4.0,14.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,40.0,95.0,657.7,0.33,4.0,0.0,10.0,0.0,152.0,2.0,78.0,40.539,14.0
81345,7.0,2.0,4.0,14.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,30.0,100.0,657.7,3.0,7.5,0.0,15.0,0.0,129.6,3.0,78.0,34.565,22.5
81348,7.0,2.0,4.0,23.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,40.0,1.0,573.38,0.5,25.0,0.0,25.0,0.0,494.0,1.0,65.0,130.777,50.0
81350,7.0,2.0,4.0,23.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,15.0,1.0,573.38,0.25,25.0,0.0,25.0,0.0,129.3,0.5,65.0,34.229,50.0
81352,7.0,2.0,4.0,23.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,30.0,6.0,573.38,3.0,75.0,0.0,35.0,0.0,1374.6,3.0,65.0,363.899,110.0
81355,7.0,2.0,4.0,23.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,16.0,573.38,1.5,0.0,0.0,0.0,0.0,654.0,0.3,65.0,173.134,0.0
81360,7.0,2.0,4.0,23.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,26.0,573.38,1.0,0.5,0.0,0.5,0.0,159.0,1.0,65.0,42.092,1.0
81361,7.0,2.0,4.0,23.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,26.0,573.38,1.0,0.5,0.0,0.5,0.0,106.0,1.0,65.0,28.061,1.0
81363,7.0,2.0,4.0,23.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,31.0,573.38,2.0,0.0,0.0,0.0,0.0,955.0,1.0,65.0,252.818,0.0
