,Region,Zone,District,Enumeration area,Holders ID,Parcel,Field,Field Part,CROP,Owner Type,Extension,Irrigation Used,Seed Type,Any Damage,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,Reason for Not Using Fertilizer,Percent of Field in Use,Area Measure - Day,Area Measure - Month,Local Area Unit,Reason for Not Measuring Area,Production local unit,case$id,Farmers associations,Householde ID,Field Weight,Weight of Non-improved Seed,Local Area Amount,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Square meter,Production Of Condition in Kg
83372,7.0,18.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,10.0,2.0,12.0,50.0,10.0,7.180102702022103e+17,27.0,22.0,12.98,26.1,7.5,7711.5,7711.5,7711.53,0.0
83376,7.0,18.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,14.0,2.0,12.0,50.0,10.0,7.1801027020381e+17,27.0,38.0,12.98,7.35,5.0,2422.9,2422.9,2422.93,0.0
83377,7.0,18.0,1.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,14.0,2.0,12.0,50.0,10.0,7.1801027020381e+17,27.0,38.0,12.98,15.7,7.5,8113.3,8113.3,8113.33,0.0
83379,7.0,18.0,1.0,2.0,1.0,1.0,19.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,15.0,2.0,12.0,50.0,10.0,7.180102702038102e+17,27.0,38.0,12.98,15.15,15.0,18716.5,18716.5,18716.53,0.0
83380,7.0,18.0,1.0,2.0,1.0,1.0,21.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,15.0,2.0,12.0,50.0,10.0,7.180102702038102e+17,27.0,38.0,12.98,3.25,1.0,999.1,999.1,999.11,0.0
83383,7.0,18.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,18.0,2.0,12.0,50.0,10.0,7.180102702042103e+17,27.0,42.0,12.98,15.6,10.0,9673.1,9673.1,9673.13,0.0
83384,7.0,18.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,100.0,18.0,2.0,12.0,50.0,10.0,7.180102702042103e+17,27.0,42.0,12.98,16.25,10.0,12214.1,12214.1,12214.13,0.0
83385,7.0,18.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,100.0,18.0,2.0,12.0,50.0,10.0,7.180102702042103e+17,27.0,42.0,12.98,17.4,12.5,13266.4,13266.4,13266.43,0.0
83386,7.0,18.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,100.0,20.0,3.0,12.0,50.0,10.0,7.180102702042104e+17,27.0,42.0,12.98,32.2,30.0,32860.7,32860.7,32860.73,0.0
83387,7.0,18.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,100.0,14.0,3.0,12.0,50.0,10.0,7.180102702042104e+17,27.0,42.0,12.98,18.35,15.0,19264.1,19264.1,19264.13,0.0
83391,7.0,18.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,8.0,3.0,12.0,50.0,10.0,7.1801027020581e+17,27.0,58.0,12.98,44.4,30.0,31399.9,31365.0,31399.93,0.0
83398,7.0,18.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,30.0,2.0,12.0,50.0,10.0,7.1801027020701e+17,27.0,70.0,12.98,15.1,10.0,12949.8,12949.8,12949.83,0.0
83408,7.0,18.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,26.0,3.0,12.0,50.0,10.0,7.1801027021181e+17,27.0,118.0,12.98,7.78,5.0,6590.0,6590.0,6590.03,0.0
83411,7.0,18.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,24.0,3.0,12.0,50.0,10.0,7.1801027021421e+17,27.0,142.0,12.98,4.57,5.0,5322.0,5322.0,5322.03,0.0
83413,7.0,18.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,25.0,2.0,12.0,50.0,10.0,7.1801027021501e+17,27.0,150.0,12.98,35.0,35.0,42111.5,42111.5,42111.53,0.0
83414,7.0,18.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,25.0,2.0,12.0,50.0,10.0,7.1801027021501e+17,27.0,150.0,12.98,26.67,15.0,18974.0,18974.0,18974.03,0.0
83416,7.0,18.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,28.0,3.0,12.0,50.0,10.0,7.180102702158103e+17,27.0,158.0,12.98,17.78,15.0,17288.7,17288.7,17288.73,0.0
83418,7.0,18.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,25.0,2.0,12.0,50.0,10.0,7.180102702162102e+17,27.0,162.0,12.98,33.33,20.0,25507.4,25507.4,25507.43,0.0
83420,7.0,18.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,26.0,3.0,12.0,50.0,10.0,7.1801027021701e+17,27.0,170.0,12.98,8.36,5.0,4923.9,4923.9,4923.93,0.0
83423,7.0,18.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,23.0,2.0,12.0,50.0,10.0,7.180102702182102e+17,27.0,182.0,12.98,22.89,20.0,20501.4,20501.4,20501.43,0.0
83424,7.0,18.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,23.0,2.0,12.0,50.0,10.0,7.180102702182102e+17,27.0,182.0,12.98,10.78,10.0,10090.8,10090.8,10090.83,0.0
83425,7.0,18.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,25.0,2.0,12.0,50.0,10.0,7.1801027021901e+17,27.0,190.0,12.98,7.0,5.0,7535.4,7535.4,7535.43,0.0
83428,7.0,18.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,1.0,12.0,50.0,10.0,7.1801027021981e+17,27.0,198.0,12.98,18.89,10.0,12448.7,12448.7,12448.73,0.0
83431,7.0,18.0,1.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,1.0,12.0,50.0,10.0,7.1801027021981e+17,27.0,198.0,12.98,4.44,3.3,4215.0,4215.0,4215.03,0.0
83432,7.0,18.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,100.0,4.0,3.0,12.0,50.0,10.0,7.180102802002102e+17,28.0,2.0,14.27,3.0,2.0,3194.4,3194.4,3194.43,0.0
83433,7.0,18.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,100.0,23.0,2.0,12.0,50.0,10.0,7.180102802002103e+17,28.0,2.0,14.27,1.6,7.5,7116.5,7116.5,7116.53,0.0
83434,7.0,18.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,85.0,23.0,2.0,12.0,50.0,10.0,7.180102802002103e+17,28.0,2.0,14.27,0.6,2.5,3651.1,3651.1,3651.13,0.0
83437,7.0,18.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,20.0,2.0,12.0,50.0,30.0,7.180102802008102e+17,28.0,8.0,14.27,40.0,35.0,35498.5,35498.5,35498.52,0.0
83444,7.0,18.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,100.0,2.0,2.0,12.0,50.0,10.0,7.180102802026102e+17,28.0,26.0,14.27,1.3,2.0,2168.9,2168.9,2168.93,0.0
83445,7.0,18.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,100.0,3.0,2.0,12.0,50.0,10.0,7.180102802026102e+17,28.0,26.0,14.27,14.56,7.5,9077.8,9077.8,9077.83,0.0
83449,7.0,18.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,8.0,2.0,12.0,50.0,10.0,7.180102802044101e+17,28.0,44.0,14.27,13.51,9.0,8251.0,8251.0,8251.03,0.0
83454,7.0,18.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,12.0,50.0,10.0,7.180102802056101e+17,28.0,56.0,14.27,9.1,2.5,3621.9,3621.9,3621.93,0.0
83459,7.0,18.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,100.0,26.0,2.0,12.0,50.0,10.0,7.180102802080101e+17,28.0,80.0,14.27,33.02,30.0,46969.0,46969.0,46969.03,0.0
83464,7.0,18.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,12.0,50.0,10.0,7.180102802092102e+17,28.0,92.0,14.27,10.24,5.0,9973.1,9973.1,9973.13,0.0
83465,7.0,18.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,9.0,3.0,12.0,50.0,20.0,7.180102802098102e+17,28.0,98.0,14.27,16.0,10.0,16749.0,16749.0,16749.01,0.0
83467,7.0,18.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,5.0,3.0,12.0,50.0,40.0,7.180102802104101e+17,28.0,104.0,14.27,9999.999,1.0,1304.9,1304.9,1304.93,0.0
83470,7.0,18.0,1.0,2.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,12.0,3.0,12.0,50.0,10.0,7.180102802116101e+17,28.0,116.0,14.27,35.0,20.0,26334.8,26334.8,26334.83,0.0
83481,7.0,18.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,6.0,1.0,12.0,50.0,90.0,7.180102802122106e+17,28.0,122.0,14.27,28.0,17.5,19855.2,19855.2,19855.29,0.0
83486,7.0,18.0,1.0,2.0,1.0,5.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,100.0,10.0,3.0,12.0,50.0,10.0,7.180102802122106e+17,28.0,122.0,14.27,38.2,25.0,28415.3,28415.3,28415.33,0.0
83594,7.0,18.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,23.0,1.0,35.0,50.0,10.0,7.180106002051101e+17,60.0,51.0,19.35,0.4,1.0,986.9,986.9,986.9,0.0
83612,7.0,18.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,6.0,2.0,35.0,50.0,10.0,7.180106002180101e+17,60.0,180.0,19.35,1.8,2.5,1718.4,1718.4,1718.4,0.0
83613,7.0,18.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,6.0,2.0,35.0,50.0,10.0,7.180106002180101e+17,60.0,180.0,19.35,3.42,5.0,5131.5,5131.5,5131.5,0.0
83625,7.0,18.0,1.0,2.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,18.0,3.0,35.0,50.0,10.0,7.180106002225101e+17,60.0,225.0,19.35,2.6,3.3,4262.2,4262.2,4262.23,0.0
83770,7.0,19.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,29.0,1.0,8.0,50.0,40.0,7.190101801004102e+17,18.0,4.0,25.74,26.5,15.0,15337.9,15337.9,15337.91,0.0
83773,7.0,19.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,29.0,1.0,8.0,50.0,40.0,7.190101801004102e+17,18.0,4.0,25.74,12.2,5.0,5067.6,7853.5,5067.61,0.0
83774,7.0,19.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,29.0,1.0,8.0,50.0,40.0,7.190101801004102e+17,18.0,4.0,25.74,45.2,40.0,52833.5,52833.5,52833.51,0.0
83775,7.0,19.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,30.0,1.0,8.0,50.0,40.0,7.190101801022103e+17,18.0,22.0,25.74,14.4,30.0,34173.2,34173.2,34173.21,0.0
83776,7.0,19.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,1.0,2.0,8.0,50.0,40.0,7.190101801041102e+17,18.0,41.0,25.74,35.2,25.0,30431.9,30430.9,30431.91,0.0
83778,7.0,19.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,2.0,2.0,8.0,50.0,40.0,7.190101801050103e+17,18.0,50.0,25.74,14.6,13.3,17830.6,17830.6,17830.61,0.0
83780,7.0,19.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,2.0,2.0,8.0,1.0,40.0,7.190101801050106e+17,18.0,50.0,25.74,20.6,10.0,14544.288280554496,0.0,18263.51,0.0
83781,7.0,19.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,3.0,2.0,8.0,50.0,40.0,7.190101801067101e+17,18.0,67.0,25.74,10.8,7.5,9109.9,9109.9,9109.91,0.0
83783,7.0,19.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,8.0,1.0,40.0,7.190101801067104e+17,18.0,67.0,25.74,13.5,15.0,14544.288280554496,0.0,18263.51,0.0
83785,7.0,19.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,4.0,2.0,8.0,50.0,40.0,7.190101801084102e+17,18.0,84.0,25.74,7.74,5.0,4990.6,4990.6,4990.61,0.0
83787,7.0,19.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,9.0,2.0,8.0,50.0,40.0,7.190101801092101e+17,18.0,92.0,25.74,7.2,7.5,6081.3,6081.3,6081.31,0.0
83788,7.0,19.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,7.0,2.0,8.0,50.0,40.0,7.190101801108105e+17,18.0,108.0,25.74,10.8,3.3,4152.0,4152.0,4152.01,0.0
83789,7.0,19.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,7.0,2.0,8.0,50.0,40.0,7.190101801108106e+17,18.0,108.0,25.74,10.8,17.5,21323.7,21323.7,21323.71,0.0
83791,7.0,19.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,11.0,2.0,8.0,50.0,40.0,7.1901018011261e+17,18.0,126.0,25.74,7.2,10.0,13636.2,13636.2,13636.21,0.0
83793,7.0,19.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,11.0,2.0,8.0,50.0,40.0,7.190101801126102e+17,18.0,126.0,25.74,21.6,7.5,6381.4,6381.4,6381.41,0.0
83795,7.0,19.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,11.0,2.0,8.0,50.0,40.0,7.190101801126102e+17,18.0,126.0,25.74,3.6,2.5,1789.9,1789.9,1789.91,0.0
83796,7.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,12.0,2.0,8.0,50.0,40.0,7.1901018011341e+17,18.0,134.0,25.74,16.2,10.0,11802.5,11802.5,11802.51,0.0
83797,7.0,19.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,22.0,2.0,8.0,50.0,40.0,7.190101801150103e+17,18.0,150.0,25.74,3.6,2.0,1640.4,1640.4,1640.41,0.0
83799,7.0,19.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,13.0,2.0,8.0,50.0,40.0,7.190101801150103e+17,18.0,150.0,25.74,10.8,23.3,29239.2,29239.2,29239.21,0.0
83800,7.0,19.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,15.0,2.0,8.0,50.0,40.0,7.190101801169103e+17,18.0,169.0,25.74,10.8,10.0,13053.7,13053.7,13053.71,0.0
83802,7.0,19.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,15.0,2.0,8.0,50.0,40.0,7.190101801169103e+17,18.0,169.0,25.74,10.8,22.5,24360.6,24360.6,24360.61,0.0
83803,7.0,19.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,17.0,2.0,8.0,50.0,40.0,7.190101801179103e+17,18.0,179.0,25.74,43.2,45.0,50394.2,50381.6,50394.21,0.0
83806,7.0,19.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,18.0,2.0,8.0,50.0,40.0,7.190101801179103e+17,18.0,179.0,25.74,3.7,7.5,6260.8,6260.8,6260.81,0.0
83808,7.0,19.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,18.0,2.0,8.0,50.0,40.0,7.190101801179103e+17,18.0,179.0,25.74,2.8,3.3,3113.3,3113.3,3113.31,0.0
83810,7.0,19.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,20.0,2.0,8.0,50.0,40.0,7.190101801196104e+17,18.0,196.0,25.74,27.0,30.0,34224.9,34224.9,34224.91,0.0
83814,7.0,19.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,8.0,50.0,40.0,7.1901019020021e+17,19.0,2.0,29.97,7.2,10.0,10844.8,10844.8,10844.81,0.0
83816,7.0,19.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,8.0,50.0,40.0,7.1901019020021e+17,19.0,2.0,29.97,3.92,2.5,4251.1,4251.1,4251.11,0.0
83817,7.0,19.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,5.0,2.0,8.0,50.0,40.0,7.190101902002102e+17,19.0,2.0,29.97,4.8,3.3,4358.9,4358.9,4358.91,0.0
83819,7.0,19.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,6.0,2.0,8.0,50.0,40.0,7.190101902002102e+17,19.0,2.0,29.97,9.6,10.0,10390.5,10390.5,10390.51,0.0
83823,7.0,19.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,100.0,10.0,2.0,8.0,50.0,40.0,7.190101902020102e+17,19.0,20.0,29.97,16.73,20.0,23606.6,23606.6,23606.61,0.0
83824,7.0,19.0,1.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,8.0,50.0,40.0,7.190101902039101e+17,19.0,39.0,29.97,46.4,25.0,27030.1,27030.1,27030.11,0.0
83826,7.0,19.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,8.0,50.0,40.0,7.190101902039103e+17,19.0,39.0,29.97,16.8,10.0,12602.7,12602.7,12602.71,0.0
83827,7.0,19.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,100.0,12.0,2.0,8.0,50.0,40.0,7.190101902066103e+17,19.0,66.0,29.97,17.6,10.0,7835.2,7835.2,7835.21,0.0
83829,7.0,19.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,100.0,13.0,2.0,8.0,50.0,40.0,7.190101902084101e+17,19.0,84.0,29.97,5.0,3.3,2239.5,2239.5,2239.51,0.0
83832,7.0,19.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,100.0,14.0,2.0,8.0,50.0,40.0,7.190101902084104e+17,19.0,84.0,29.97,6.86,5.0,5897.4,5897.4,5897.41,0.0
83834,7.0,19.0,1.0,2.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,16.0,2.0,8.0,50.0,40.0,7.1901019020941e+17,19.0,94.0,29.97,28.8,20.0,14566.1,14566.1,14566.11,0.0
83836,7.0,19.0,1.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,16.0,2.0,8.0,50.0,40.0,7.190101902094102e+17,19.0,94.0,29.97,32.4,20.0,24752.2,24752.2,24752.21,0.0
83838,7.0,19.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,16.0,2.0,8.0,50.0,40.0,7.190101902094102e+17,19.0,94.0,29.97,16.8,7.5,7467.2,7467.2,7467.21,0.0
83841,7.0,19.0,1.0,2.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,100.0,20.0,2.0,8.0,50.0,40.0,7.190101902140101e+17,19.0,140.0,29.97,33.6,20.0,35474.2,35474.2,35474.21,0.0
83843,7.0,19.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,100.0,20.0,2.0,8.0,50.0,40.0,7.190101902158102e+17,19.0,158.0,29.97,33.6,20.0,26350.1,26350.1,26350.11,0.0
83845,7.0,19.0,1.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,100.0,28.0,2.0,8.0,50.0,40.0,7.190101902176101e+17,19.0,176.0,29.97,5.2,5.0,6778.9,6778.9,6778.91,0.0
83846,7.0,19.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,100.0,28.0,2.0,8.0,50.0,40.0,7.190101902176102e+17,19.0,176.0,29.97,2.42,3.3,5582.2,5582.2,5582.21,0.0
83847,7.0,19.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,100.0,28.0,2.0,8.0,50.0,40.0,7.190101902176102e+17,19.0,176.0,29.97,1.2,2.5,2555.1,2555.1,2555.11,0.0
83849,7.0,19.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,100.0,28.0,2.0,8.0,50.0,40.0,7.190101902176102e+17,19.0,176.0,29.97,8.8,5.0,6679.2,6679.2,6679.21,0.0
83851,7.0,19.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,100.0,29.0,2.0,8.0,50.0,40.0,7.190101902203103e+17,19.0,203.0,29.97,28.4,30.0,15685.0,15685.0,15685.01,0.0
83853,7.0,19.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,13.0,2.0,8.0,50.0,40.0,7.190102101002102e+17,21.0,2.0,25.48,34.0,30.0,35207.6,35207.6,35207.61,0.0
83854,7.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,14.0,2.0,8.0,50.0,40.0,7.1901021010181e+17,21.0,18.0,25.48,1.35,1.0,1876.6,1876.6,1876.61,0.0
83855,7.0,19.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,14.0,2.0,8.0,50.0,40.0,7.1901021010181e+17,21.0,18.0,25.48,34.0,20.0,15556.7,15556.7,15556.71,0.0
83856,7.0,19.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,15.0,2.0,8.0,50.0,40.0,7.190102101035101e+17,21.0,35.0,25.48,10.8,2.5,8413.1,8413.1,8413.11,0.0
