,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,"If natural fertilizer used, type",How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of MIXED fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
68617,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,65.0,5.0,1.0,0.0,39.0,99.22,2.0,5.0,10.0,0.0,0.0,1.7379636249456547,39845.0,0.039845,398.45,1369.1838170877845,1380.4153842809528,0.5,73159.0,0.73159,73.159,16.0
68619,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,10.0,5.0,1.0,0.0,47.0,99.22,0.5,0.0,0.0,0.0,0.0,1.7379636249456547,11071.0,0.011071,110.71,1369.1838170877845,1380.4153842809528,1.0,20327.0,0.20327,20.327,0.0
68620,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,5.0,1.0,0.0,47.0,99.22,0.5,0.0,0.0,0.0,0.0,1.7379636249456547,32456.0,0.032456,324.56,1369.1838170877845,1380.4153842809528,0.5,59592.0,0.59592,59.592,0.0
68621,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,60.0,5.0,1.0,0.0,55.0,99.22,10.0,15.0,15.0,0.0,0.0,1.7379636249456547,143222.0,0.143222,1432.22,1369.1838170877845,1380.4153842809528,2.0,262970.0,2.6297,262.97,31.0
68623,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,75.0,5.0,1.0,0.0,55.0,99.22,4.0,10.0,10.0,0.0,0.0,1.7379636249456547,52728.0,0.052728,527.28,1369.1838170877845,1380.4153842809528,0.5,96814.0,0.96814,96.814,20.0
68625,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,55.0,1.0,1.0,0.0,55.0,99.22,5.0,0.0,0.0,0.0,0.0,1.7379636249456547,64488.0,0.064488,644.88,1369.1838170877845,1380.4153842809528,1.0,118406.0,1.18406,118.406,1.0
68626,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,22.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,80.0,5.0,1.0,0.0,63.0,99.22,5.5,0.0,0.0,0.0,0.0,1.7379636249456547,120532.0,0.120532,1205.32,1369.1838170877845,1380.4153842809528,1.0,221309.0,2.21309,221.309,1.0
68629,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,35.0,5.0,1.0,0.0,63.0,99.22,0.5,0.0,0.0,0.0,0.0,1.7379636249456547,13337.0,0.013337,133.37,1369.1838170877845,1380.4153842809528,0.5,24488.0,0.24488,24.488,1.0
68630,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,2.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,90.0,5.0,1.0,0.0,63.0,99.22,0.25,0.0,0.0,0.0,0.0,1.7379636249456547,9096.0,0.009096,90.96,1369.1838170877845,1380.4153842809528,0.5,16701.0,0.16701,16.701,0.0
68632,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,30.0,5.0,1.0,0.0,63.0,99.22,1.0,0.0,0.0,0.0,0.0,1.7379636249456547,20177.0,0.020177,201.77,1369.1838170877845,1380.4153842809528,1.5,37047.0,0.37047,37.047,0.0
68633,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,75.0,5.0,1.0,0.0,63.0,99.22,1.0,0.0,0.0,0.0,0.0,1.7379636249456547,27268.0,0.027268,272.68,1369.1838170877845,1380.4153842809528,0.5,50067.0,0.50067,50.067,0.0
68635,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,55.0,5.0,1.0,0.0,71.0,99.22,12.0,15.0,18.0,0.0,0.0,1.7379636249456547,150235.0,0.150235,1502.35,1369.1838170877845,1380.4153842809528,2.5,275846.0,2.75846,275.846,34.0
68637,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,75.0,5.0,1.0,0.0,71.0,99.22,6.0,0.0,0.0,0.0,0.0,1.7379636249456547,71594.0,0.071594,715.94,1369.1838170877845,1380.4153842809528,1.0,131454.0,1.31454,131.454,1.0
68639,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,15.0,5.0,1.0,0.0,79.0,99.22,9.0,50.0,50.0,0.0,0.0,1.7379636249456547,85501.0,0.085501,855.01,1369.1838170877845,1380.4153842809528,2.5,156988.0,1.56988,156.988,101.0
68641,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,40.0,5.0,1.0,0.0,79.0,99.22,0.2,1.0,1.0,0.0,0.0,1.7379636249456547,7202.0,0.007202,72.02,1369.1838170877845,1380.4153842809528,0.2,13224.0,0.13224,13.224,3.0
68642,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,30.0,5.0,1.0,0.0,79.0,99.22,3.0,0.0,0.0,0.0,0.0,1.7379636249456547,54151.0,0.054151,541.51,1369.1838170877845,1380.4153842809528,2.0,99427.0,0.99427,99.427,0.0
68644,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,80.0,5.0,1.0,0.0,79.0,99.22,7.0,1.0,0.5,0.0,0.0,1.7379636249456547,112242.0,0.112242,1122.42,1369.1838170877845,1380.4153842809528,1.5,206088.0,2.06088,206.088,2.5
68648,50.0,13.0,1.0,3.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,65.0,5.0,1.0,0.0,87.0,99.22,5.0,11.0,10.0,0.0,0.0,1.7379636249456547,192015.0,0.192015,1920.15,1369.1838170877845,1380.4153842809528,3.0,352559.0,3.52559,352.559,22.0
68650,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,90.0,5.0,1.0,0.0,95.0,99.22,10.0,30.0,25.0,0.0,0.0,1.7379636249456547,349295.0,0.349295,3492.95,1369.1838170877845,1380.4153842809528,3.5,641341.0,6.41341,641.341,56.0
68652,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,75.0,5.0,1.0,0.0,95.0,99.22,6.0,6.0,10.0,0.0,0.0,1.7379636249456547,73769.0,0.073769,737.69,1369.1838170877845,1380.4153842809528,1.0,135447.0,1.35447,135.447,16.0
68655,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,50.0,5.0,1.0,0.0,103.0,99.22,5.0,25.0,25.0,0.0,0.0,1.7379636249456547,117853.0,0.117853,1178.53,1369.1838170877845,1380.4153842809528,2.0,216390.0,2.1639,216.39,51.0
68657,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,70.0,5.0,1.0,0.0,103.0,99.22,1.0,18.0,15.0,0.0,0.0,1.7379636249456547,49529.0,0.049529,495.29,1369.1838170877845,1380.4153842809528,0.5,90940.0,0.9094,90.94,34.0
68659,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,2.0,2.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0,1.0,1.0,0.0,103.0,99.22,6.0,0.0,0.0,0.0,0.0,1.7379636249456547,30631.0,0.030631,306.31,1369.1838170877845,1380.4153842809528,0.5,56242.0,0.56242,56.242,1.0
68661,50.0,13.0,1.0,3.0,3.0,5.0,2.0,1.0,1.0,3.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,30.0,5.0,1.0,0.0,111.0,99.22,0.5,0.0,0.0,0.0,0.0,1.7379636249456547,15061.0,0.015061,150.61,1369.1838170877845,1380.4153842809528,0.5,27654.0,0.27654,27.654,1.0
68662,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,70.0,5.0,1.0,0.0,119.0,99.22,3.0,0.0,0.0,0.0,0.0,1.7379636249456547,89638.0,0.089638,896.38,1369.1838170877845,1380.4153842809528,1.0,164584.0,1.64584,164.584,1.0
68663,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,119.0,99.22,0.5,0.0,0.0,0.0,0.0,1.7379636249456547,9252.0,0.009252,92.52,1369.1838170877845,1380.4153842809528,0.1,16988.0,0.16988,16.988,1.0
68664,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,2.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,0.0,1.0,2.0,15.0,5.0,1.0,0.0,119.0,99.22,5.0,0.0,0.0,0.0,0.0,1.7379636249456547,13186.0,0.013186,131.86,1369.1838170877845,1380.4153842809528,1.0,24211.0,0.24211,24.211,0.0
68665,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,85.0,5.0,1.0,0.0,127.0,99.22,6.0,0.0,0.0,0.0,0.0,1.7379636249456547,107358.0,0.107358,1073.58,1369.1838170877845,1380.4153842809528,1.0,197120.0,1.9712,197.12,1.0
68667,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,10.0,5.0,1.0,0.0,127.0,99.22,5.0,0.0,0.0,0.0,0.0,1.7379636249456547,34980.0,0.03498,349.8,1369.1838170877845,1380.4153842809528,3.5,64227.0,0.64227,64.227,1.0
68668,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,80.0,5.0,1.0,0.0,127.0,99.22,2.5,0.0,0.0,0.0,0.0,1.7379636249456547,204280.0,0.20428,2042.8,1369.1838170877845,1380.4153842809528,2.5,375079.0,3.75079,375.079,1.0
68669,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,90.0,5.0,1.0,0.0,127.0,99.22,4.0,0.0,0.0,0.0,0.0,1.7379636249456547,215782.0,0.215782,2157.82,1369.1838170877845,1380.4153842809528,2.0,396197.0,3.96197,396.197,1.0
68670,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,135.0,99.22,3.0,0.0,5.0,0.0,0.0,1.7379636249456547,46004.0,0.046004,460.04,1369.1838170877845,1380.4153842809528,0.5,84468.0,0.84468,84.468,6.0
68671,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,135.0,99.22,4.0,5.0,5.0,0.0,0.0,1.7379636249456547,65856.0,0.065856,658.56,1369.1838170877845,1380.4153842809528,0.5,120918.0,1.20918,120.918,11.0
68672,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,75.0,1.0,1.0,0.0,135.0,99.22,13.261962681993609,10.0,10.0,0.0,0.0,1.7379636249456547,135757.0,0.135757,1357.57,1369.1838170877845,1380.4153842809528,1.5,249263.0,2.49263,249.263,21.0
68674,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,40.0,5.0,1.0,0.0,135.0,99.22,4.0,0.0,0.0,0.0,0.0,1.7379636249456547,50121.0,0.050121,501.21,1369.1838170877845,1380.4153842809528,1.0,92027.0,0.92027,92.027,1.0
68675,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,6.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,80.0,5.0,1.0,0.0,135.0,99.22,3.0,0.0,0.0,0.0,0.0,1.7379636249456547,65246.0,0.065246,652.46,1369.1838170877845,1380.4153842809528,1.0,119798.0,1.19798,119.798,1.0
68676,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0,5.0,1.0,0.0,145.0,99.22,0.3,0.0,0.0,0.0,0.0,1.7379636249456547,9961.0,0.009961,99.61,1369.1838170877845,1380.4153842809528,0.12,18289.0,0.18289,18.289,1.0
68678,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,85.0,5.0,1.0,0.0,145.0,99.22,0.25,0.0,0.0,0.0,0.0,1.7379636249456547,8718.0,0.008718,87.18,1369.1838170877845,1380.4153842809528,0.1,16007.0,0.16007,16.007,0.0
68679,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,15.0,5.0,1.0,0.0,145.0,99.22,0.5,0.0,0.0,0.0,0.0,1.7379636249456547,82808.0,0.082808,828.08,1369.1838170877845,1380.4153842809528,1.0,152044.0,1.52044,152.044,0.0
68680,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,80.0,5.0,1.0,0.0,145.0,99.22,3.0,0.0,0.0,0.0,0.0,1.7379636249456547,67206.0,0.067206,672.06,1369.1838170877845,1380.4153842809528,1.0,123397.0,1.23397,123.397,0.0
68681,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,65.0,5.0,1.0,0.0,153.0,99.22,0.25,0.0,0.0,0.0,0.0,1.7379636249456547,11799.0,0.011799,117.99,1369.1838170877845,1380.4153842809528,0.1,21664.0,0.21664,21.664,1.0
68683,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,5.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,30.0,5.0,1.0,0.0,153.0,99.22,15.0,0.0,0.0,0.0,0.0,1.7379636249456547,92236.0,0.092236,922.36,1369.1838170877845,1380.4153842809528,3.0,169355.0,1.69355,169.355,1.0
68684,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,70.0,5.0,1.0,0.0,161.0,99.22,0.5,0.0,0.0,0.0,0.0,1.7379636249456547,20128.0,0.020128,201.28,1369.1838170877845,1380.4153842809528,0.25,36957.0,0.36957,36.957,1.0
68686,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,30.0,5.0,1.0,0.0,161.0,99.22,0.5,0.0,0.0,0.0,0.0,1.7379636249456547,13606.0,0.013606,136.06,1369.1838170877845,1380.4153842809528,0.5,24982.0,0.24982,24.982,0.0
68687,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,60.0,5.0,1.0,0.0,161.0,99.22,3.0,0.0,0.0,0.0,0.0,1.7379636249456547,29973.0,0.029973,299.73,1369.1838170877845,1380.4153842809528,0.5,55033.0,0.55033,55.033,0.0
68689,50.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,6.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,0.0,1.0,2.0,75.0,5.0,1.0,0.0,161.0,99.22,4.0,0.0,0.0,0.0,0.0,1.7379636249456547,53141.0,0.053141,531.41,1369.1838170877845,1380.4153842809528,0.5,97572.0,0.97572,97.572,0.0
68691,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,3.0,61.94,3.0,0.0,0.0,0.0,0.0,1.7379636249456547,64008.0,0.064008,640.08,1369.1838170877845,1380.4153842809528,0.5,50535.0,0.50535,50.535,1.0
68692,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,80.0,4.0,1.0,0.0,22.0,61.94,2.0,0.0,0.0,0.0,0.0,1.7379636249456547,34765.0,0.034765,347.65,1369.1838170877845,1380.4153842809528,0.33,27448.0,0.27448,27.448,1.0
68693,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,30.0,4.0,1.0,0.0,28.0,61.94,1.0,0.0,0.0,0.0,0.0,1.7379636249456547,13067.0,0.013067,130.67,1369.1838170877845,1380.4153842809528,0.5,10317.0,0.10317,10.317,4.0
68694,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,28.0,61.94,4.0,0.0,0.0,0.0,0.0,1.7379636249456547,127705.0,0.127705,1277.05,1369.1838170877845,1380.4153842809528,1.0,100826.0,1.00826,100.826,0.0
68695,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,40.0,4.0,1.0,0.0,34.0,61.94,5.0,0.0,0.0,0.0,0.0,1.7379636249456547,100923.0,0.100923,1009.23,1369.1838170877845,1380.4153842809528,3.0,79681.0,0.79681,79.681,0.0
68696,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,10.0,4.0,1.0,0.0,34.0,61.94,3.0,0.0,0.0,0.0,0.0,1.7379636249456547,11991.0,0.011991,119.91,1369.1838170877845,1380.4153842809528,1.0,9467.0,0.09467,9.467,0.0
68697,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,42.0,61.94,5.0,0.0,0.0,0.0,0.0,1.7379636249456547,121903.0,0.121903,1219.03,1369.1838170877845,1380.4153842809528,1.0,96245.0,0.96245,96.245,1.0
68698,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,7.0,1.0,0.0,48.0,61.94,0.5,0.0,0.0,0.0,0.0,1.7379636249456547,156854.0,0.156854,1568.54,1369.1838170877845,1380.4153842809528,2.0,123839.0,1.23839,123.839,0.0
68699,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,25.0,4.0,1.0,0.0,48.0,61.94,1.5,0.0,0.0,0.0,0.0,1.7379636249456547,26264.0,0.026264,262.64,1369.1838170877845,1380.4153842809528,1.0,20737.0,0.20737,20.737,0.0
68700,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,40.0,4.0,1.0,0.0,60.0,61.94,4.6,0.0,0.0,0.0,0.0,1.7379636249456547,133822.0,0.133822,1338.22,1369.1838170877845,1380.4153842809528,3.0,105655.0,1.05655,105.655,4.0
