,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevension/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of chemical fertilizer used,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
127417,15.0,1.0,2.0,7.0,4.0,1.0,1.0,1.0,6.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,113.0,45.41,2.88,0.0,1081.5900000000001,130.87,0.0
127418,15.0,1.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,125.0,45.41,3.84,0.0,1149.78,139.12,0.0
127419,15.0,1.0,2.0,7.0,4.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,125.0,45.41,1.92,0.0,427.15000000000003,51.690000000000005,0.0
127421,15.0,1.0,2.0,7.0,4.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,131.0,45.41,2.88,0.0,346.01,41.870000000000005,0.0
127423,15.0,1.0,2.0,7.0,4.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,143.0,45.41,0.96,0.0,123.16000000000001,14.899999999999999,0.0
127424,15.0,1.0,2.0,7.0,4.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,143.0,45.41,3.84,0.0,911.24,110.26,0.0
127425,15.0,1.0,2.0,7.0,4.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,149.0,45.41,5.76,0.0,3236.7400000000002,391.65000000000003,0.0
127426,15.0,1.0,2.0,7.0,4.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,161.0,45.41,0.48,0.0,412.17999999999995,49.87,0.0
127427,15.0,1.0,2.0,7.0,4.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,161.0,45.41,0.96,0.0,609.38,73.74000000000001,0.0
127428,15.0,1.0,2.0,7.0,4.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,167.0,45.41,4.8,0.0,1319.1200000000001,159.61,0.0
127430,15.0,1.0,2.0,7.0,4.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,179.0,45.41,1.92,0.0,1837.3700000000001,222.32,0.0
127431,15.0,1.0,2.0,7.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,179.0,45.41,1.92,0.0,1277.0500000000002,154.51999999999998,0.0
127432,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,42.66,0.46,0.0,97.69999999999999,16.12,0.0
127433,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,42.66,0.23,0.0,40.010000000000005,6.6000000000000005,0.0
127434,15.0,1.0,2.0,8.0,5.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,42.66,0.92,0.0,402.29,66.38,0.0
127435,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,15.0,42.66,1.38,0.0,354.23,58.45,0.0
127436,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,15.0,42.66,1.84,0.0,568.85,93.86,0.0
127437,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,15.0,42.66,0.92,0.0,203.5,33.58,0.0
127439,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,15.0,42.66,0.2,0.0,93.23,15.379999999999999,0.0
127441,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,20.0,42.66,2.76,0.0,1120.37,184.86,0.0
127442,15.0,1.0,2.0,8.0,5.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,20.0,42.66,0.92,0.0,392.7,64.8,0.0
127443,15.0,1.0,2.0,8.0,5.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,20.0,42.66,0.46,0.0,139.49,23.02,0.0
127444,15.0,1.0,2.0,8.0,5.0,1.0,1.0,3.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,20.0,42.66,0.23,0.0,49.370000000000005,8.15,0.0
127445,15.0,1.0,2.0,8.0,5.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,20.0,42.66,0.46,0.0,447.74,73.88,0.0
127446,15.0,1.0,2.0,8.0,5.0,1.0,1.0,4.0,3.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,20.0,42.66,0.46,0.0,55.04,9.08,0.0
127449,15.0,1.0,2.0,8.0,5.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,38.0,42.66,0.46,0.0,80.72,13.320000000000002,0.0
127450,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,48.0,42.66,0.92,0.0,407.48,67.23,0.0
127451,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,48.0,42.66,0.92,0.0,407.98,67.32000000000001,0.0
127452,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,48.0,42.66,0.92,0.0,478.44,78.94,0.0
127453,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,6.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,48.0,42.66,18.4,0.0,4756.65,784.8499999999999,0.0
127454,15.0,1.0,2.0,8.0,5.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,48.0,42.66,13.8,0.0,2618.05,431.97999999999996,0.0
127455,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,53.0,42.66,0.26,0.0,136.7,22.56,0.0
127456,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,53.0,42.66,0.26,0.0,197.36,32.56,0.0
127457,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,53.0,42.66,0.46,0.0,291.66999999999996,48.13,0.0
127458,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,63.0,42.66,0.46,0.0,597.94,98.66,0.0
127459,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,63.0,42.66,0.23,0.0,236.7,39.06,0.0
127460,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,63.0,42.66,0.92,0.0,310.65,51.25999999999999,0.0
127461,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,69.0,42.66,4.6,0.0,1561.6399999999999,257.67,0.0
127462,15.0,1.0,2.0,8.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,69.0,42.66,1.84,0.0,511.01,84.32,0.0
127463,15.0,1.0,2.0,8.0,5.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,69.0,42.66,0.92,0.0,339.08,55.95,0.0
127464,15.0,1.0,2.0,8.0,5.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,69.0,42.66,0.92,0.0,301.02,49.669999999999995,0.0
127465,15.0,1.0,2.0,8.0,5.0,1.0,1.0,2.0,4.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,69.0,42.66,0.26,3.106,77.26,12.75,3.106
127466,15.0,1.0,2.0,8.0,5.0,1.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,69.0,42.66,0.23,0.0,127.7,21.07,0.0
127467,15.0,1.0,2.0,8.0,5.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,69.0,42.66,1.84,0.0,420.65,69.41000000000001,0.0
127468,15.0,1.0,2.0,8.0,5.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,69.0,42.66,0.23,0.0,77.86999999999999,12.85,0.0
127469,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,84.0,42.66,2.76,0.0,1007.0600000000001,166.17,0.0
127470,15.0,1.0,2.0,8.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,84.0,42.66,0.92,0.0,706.5,116.57,0.0
127472,15.0,1.0,2.0,8.0,5.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,95.0,42.66,0.46,0.0,467.46000000000004,77.13,0.0
127473,15.0,1.0,2.0,8.0,5.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,95.0,42.66,0.46,0.0,104.49999999999999,17.24,0.0
127474,15.0,1.0,2.0,8.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,95.0,42.66,0.26,0.0,103.54,17.080000000000002,0.0
127475,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,95.0,42.66,3.68,0.0,1896.41,312.91,0.0
127476,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,95.0,42.66,0.92,0.0,547.89,90.4,0.0
127477,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,100.0,42.66,1.84,0.0,837.2,138.14,0.0
127478,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,110.0,42.66,3.68,23.294,2445.7599999999998,403.55,23.294
127479,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,110.0,42.66,5.52,0.0,5606.12,925.01,0.0
127480,15.0,1.0,2.0,8.0,5.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,110.0,42.66,0.92,0.0,991.4100000000001,163.57999999999998,0.0
127481,15.0,1.0,2.0,8.0,5.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,110.0,42.66,0.46,0.0,158.51,26.150000000000002,0.0
127482,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,115.0,42.66,1.84,0.0,1134.7,187.23000000000002,0.0
127484,15.0,1.0,2.0,8.0,5.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,130.0,42.66,1.84,0.0,658.1800000000001,108.60000000000001,0.0
127485,15.0,1.0,2.0,8.0,5.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,140.0,42.66,10.24,0.0,3562.75,587.85,0.0
127486,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,145.0,42.66,2.76,0.0,2004.27,330.71000000000004,0.0
127487,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,145.0,42.66,3.22,0.0,2121.99,350.13,0.0
127488,15.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,155.0,42.66,0.26,0.0,127.39999999999999,21.02,0.0
127489,15.0,1.0,2.0,8.0,5.0,1.0,1.0,5.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,155.0,42.66,0.26,1.553,76.99,12.7,1.553
127490,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,53.57,3.76,0.0,1832.3200000000002,621.16,0.0
127491,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,53.57,0.5,0.0,651.91,221.0,0.0
127492,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,53.57,0.25,0.0,224.79,76.2,0.0
127493,15.0,1.0,2.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,53.57,0.94,0.0,944.38,320.15,0.0
127494,15.0,1.0,2.0,10.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,53.57,0.47,0.0,321.01,108.82000000000001,0.0
127495,15.0,1.0,2.0,10.0,2.0,1.0,1.0,3.0,3.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,53.57,7.52,0.0,2187.31,741.5,0.0
127496,15.0,1.0,2.0,10.0,2.0,1.0,1.0,4.0,1.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,53.57,3.76,0.0,1454.74,493.16,0.0
127497,15.0,1.0,2.0,10.0,2.0,1.0,1.0,5.0,1.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,53.57,4.7,0.0,992.6500000000001,336.51,0.0
127498,15.0,1.0,2.0,10.0,2.0,1.0,1.0,6.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,53.57,3.76,0.0,1390.7,471.45,0.0
127499,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,10.0,53.57,8.46,0.0,2717.4199999999996,921.2099999999999,0.0
127500,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,10.0,53.57,9.52,0.0,3677.64,1246.72,0.0
127501,15.0,1.0,2.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,10.0,53.57,3.76,0.0,2062.62,699.23,0.0
127502,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,14.0,53.57,0.94,0.0,700.47,237.46,0.0
127503,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,14.0,53.57,0.94,0.0,655.63,222.26,0.0
127505,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,53.57,0.23,0.0,68.52,23.23,0.0
127506,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,53.57,0.23,0.0,109.80999999999999,37.230000000000004,0.0
127507,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,53.57,0.23,0.0,102.2,34.65,0.0
127508,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,53.57,0.47,0.0,250.76999999999998,85.00999999999999,0.0
127509,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,9.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,53.57,0.47,0.0,218.15,73.95,0.0
127510,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,53.57,0.47,0.0,233.7,79.22,0.0
127511,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,11.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,53.57,0.23,0.0,118.61,40.21,0.0
127512,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,12.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,53.57,0.47,0.0,673.6300000000001,228.35999999999999,0.0
127513,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,13.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,53.57,0.47,0.0,348.93,118.29,0.0
127514,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,14.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,53.57,0.47,0.0,502.41,170.32,0.0
127515,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,15.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,53.57,0.47,0.0,571.74,193.82,0.0
127516,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,53.57,0.47,0.0,291.65,98.87,0.0
127517,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,53.57,0.23,0.0,116.9,39.629999999999995,0.0
127518,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,53.57,0.47,0.0,301.78,102.3,0.0
127519,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,53.57,0.47,0.0,273.66,92.77,0.0
127520,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,53.57,0.94,0.0,602.96,204.4,0.0
127521,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,53.57,0.94,0.0,736.38,249.63000000000002,0.0
127522,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,53.57,0.47,0.0,396.02,134.25,0.0
127523,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,53.57,0.94,0.0,552.51,187.3,0.0
127524,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,9.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,53.57,0.25,0.0,386.31,130.96,0.0
127525,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,53.57,0.25,0.0,249.07,84.44,0.0
127526,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,11.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,53.57,0.25,0.0,260.19,88.2,0.0
127527,15.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,35.0,53.57,6.58,0.0,3594.96,1218.69,0.0
127528,15.0,1.0,2.0,10.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,35.0,53.57,0.47,0.0,193.26,65.52,0.0
