,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Holder Condition,Production Of Condition in Kg,Fertilizer Quantity
67975,4.0,13.0,10.0,15.0,5.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,8.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,81.0,514.53,100.0,50.0,0.0,50.0,0.0,3631.82,2.0,0.0,908.055,100.0
68006,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,9.0,535.11,100.0,25.0,0.0,50.0,0.0,5089.5,1.5,116.0,1853.063,75.0
68009,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,14.0,535.11,50.0,0.0,0.0,10.0,0.0,1068.8,1.0,116.0,389.145,10.0
68014,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,34.0,535.11,40.0,0.0,0.0,50.0,0.0,1068.8,0.75,116.0,389.145,50.0
68016,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,34.0,535.11,24.3005192083958,0.0,0.0,100.0,0.0,6094.35,1.5,116.0,2218.924,100.0
68017,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,44.0,535.11,25.0,0.0,0.0,10.0,0.0,1346.76,0.5,116.0,490.349,10.0
68019,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,49.0,535.11,100.0,0.0,0.0,75.0,0.0,1750.01,2.0,116.0,637.17,75.0
68020,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,100.0,49.0,535.11,25.0,0.0,0.0,80.0,0.0,1487.7,1.0,116.0,541.664,80.0
68028,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,69.0,535.11,65.0,20.0,0.0,45.0,0.0,4808.93,2.0,116.0,1750.908,65.0
68029,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,69.0,535.11,100.0,0.0,0.0,50.0,0.0,2294.19,1.0,116.0,835.304,50.0
68034,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,74.0,535.11,20.0,0.0,0.0,0.0,0.0,1696.5,0.5,116.0,617.688,0.0
68035,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,74.0,535.11,24.3005192083958,15.0,0.0,10.0,0.0,1696.5,0.5,116.0,617.688,25.0
68036,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,84.0,535.11,50.0,0.0,0.0,50.0,0.0,3352.55,1.0,116.0,1220.648,50.0
68037,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,84.0,535.11,50.0,0.0,0.0,75.0,0.0,3343.41,1.0,116.0,1217.32,75.0
68040,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,89.0,535.11,80.0,15.0,0.0,50.0,0.0,3393.0,1.0,116.0,1235.375,65.0
68044,4.0,13.0,11.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,94.0,535.11,50.0,25.0,0.0,50.0,0.0,1696.5,0.5,116.0,617.688,75.0
68046,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,495.6,75.0,50.0,0.0,50.0,0.0,4465.71,1.5,71.0,1034.224,100.0
68049,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,495.6,90.0,0.0,0.0,52.0,0.0,2860.56,1.0,71.0,662.484,52.0
68050,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,495.6,78.0,52.0,0.0,50.0,0.0,6027.8,2.0,71.0,1395.992,102.0
68051,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,495.6,35.0,25.0,0.0,12.0,0.0,3094.16,1.0,71.0,716.583,37.0
68055,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,7.0,495.6,35.0,12.0,0.0,20.0,0.0,2585.21,1.0,71.0,598.714,32.0
68057,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,12.0,495.6,100.0,50.0,0.0,50.0,0.0,5527.98,2.0,71.0,1280.237,100.0
68058,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,12.0,495.6,100.0,50.0,0.0,50.0,0.0,6017.36,2.0,71.0,1393.573,100.0
68060,4.0,13.0,11.0,18.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,17.0,495.6,50.0,20.0,0.0,20.0,0.0,2479.5,1.0,71.0,574.233,40.0
68064,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,22.0,495.6,75.0,25.0,0.0,50.0,0.0,4983.8,1.5,71.0,1154.209,75.0
68071,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,27.0,495.6,50.0,25.0,0.0,25.0,0.0,3844.53,1.25,71.0,890.364,50.0
68078,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,37.0,495.6,80.0,20.0,0.0,60.0,0.0,3823.65,1.25,71.0,885.528,80.0
68080,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,42.0,495.6,20.0,20.0,0.0,20.0,0.0,2265.48,0.75,71.0,524.667,40.0
68082,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,42.0,495.6,30.0,30.0,0.0,30.0,0.0,3892.82,1.0,71.0,901.547,60.0
68088,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,47.0,495.6,50.0,50.0,0.0,25.0,0.0,3648.78,1.0,71.0,845.029,75.0
68091,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,47.0,495.6,50.0,50.0,0.0,50.0,0.0,3496.1,1.0,71.0,809.669,100.0
68094,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,52.0,495.6,50.0,50.0,0.0,50.0,0.0,4849.38,1.5,71.0,1123.078,100.0
68098,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,62.0,495.6,50.0,50.0,0.0,50.0,0.0,3283.38,1.0,71.0,760.405,100.0
68102,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,67.0,495.6,20.0,5.0,0.0,10.0,0.0,2274.62,0.75,71.0,526.785,15.0
68106,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,67.0,495.6,50.0,25.0,0.0,50.0,0.0,3237.71,1.0,71.0,749.829,75.0
68114,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,82.0,495.6,50.0,25.0,0.0,25.0,0.0,3417.8,1.0,71.0,791.536,50.0
68115,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,87.0,495.6,50.0,50.0,0.0,50.0,0.0,5762.88,1.5,71.0,1334.638,100.0
68117,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,87.0,495.6,30.0,40.0,0.0,30.0,0.0,2324.21,0.75,71.0,538.269,70.0
68120,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,92.0,495.6,50.0,50.0,0.0,50.0,0.0,6327.95,2.0,71.0,1465.504,100.0
68127,4.0,13.0,11.0,18.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,97.0,495.6,25.0,25.0,0.0,25.0,0.0,2472.98,0.75,71.0,572.723,50.0
68207,4.0,14.0,1.0,22.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,19.0,1114.22,15.0,0.0,0.0,0.0,0.0,785.0,1.5,113.0,213.956,0.0
68228,4.0,14.0,1.0,30.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,18.0,542.95,16.0,0.0,0.0,50.0,0.0,3125.0,2.0,110.0,851.735,50.0
68238,4.0,14.0,1.0,30.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,74.0,542.95,8.0,0.0,0.0,0.0,0.0,299.0,0.25,110.0,81.494,0.0
68403,4.0,14.0,3.0,9.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,46.0,503.6,63.0,0.0,0.0,0.0,0.0,3447.0,1.5,97.0,939.497,0.0
68421,4.0,14.0,3.0,16.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,60.0,575.2,35.0,0.0,0.0,0.0,0.0,3233.0,2.0,83.0,881.171,0.0
68460,4.0,14.0,4.0,17.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,67.0,439.53,60.0,0.0,0.0,15.0,0.0,3492.0,2.0,80.0,951.762,15.0
68500,4.0,14.0,5.0,10.0,16.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,20.0,542.95,30.0,0.0,0.0,0.0,0.0,1005.0,1.0,111.0,273.918,0.0
68504,4.0,14.0,5.0,10.0,16.0,2.0,2.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,30.0,43.0,542.95,15.0,0.0,0.0,0.0,0.0,457.5,1.75,111.0,124.694,0.0
68506,4.0,14.0,5.0,10.0,16.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,60.0,86.0,542.95,50.0,0.0,0.0,0.0,0.0,2195.4,3.0,111.0,598.368,0.0
68508,4.0,14.0,5.0,10.0,16.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,108.0,542.95,30.0,0.0,0.0,0.0,0.0,1240.0,1.25,111.0,337.968,0.0
68510,4.0,14.0,5.0,14.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,1.0,725.72,46.0,0.0,0.0,0.0,0.0,1301.0,1.0,117.0,354.594,0.0
68515,4.0,14.0,5.0,14.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,47.0,725.72,33.3,0.0,0.0,0.0,0.0,3145.0,1.2,117.0,857.186,0.0
68518,4.0,14.0,5.0,14.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,94.0,725.72,66.6,0.0,0.0,0.0,0.0,5331.0,1.0,117.0,1452.991,0.0
68527,4.0,14.0,7.0,5.0,12.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,33.0,571.52,120.0,0.0,0.0,0.0,0.0,4380.0,2.0,109.0,1193.791,0.0
68529,4.0,14.0,7.0,5.0,12.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,63.0,571.52,90.0,0.0,0.0,0.0,0.0,5213.0,2.5,109.0,1420.83,0.0
68532,4.0,14.0,7.0,5.0,12.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,99.0,571.52,100.0,0.0,0.0,0.0,0.0,1236.0,2.5,109.0,336.878,0.0
68533,4.0,14.0,7.0,5.0,12.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,105.0,571.52,125.0,0.0,0.0,0.0,0.0,5981.0,2.0,109.0,1630.152,0.0
68729,4.0,14.0,15.0,6.0,10.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,100.0,26.0,245.62,50.0,50.0,0.0,0.0,0.0,3724.0,2.5,123.0,1014.995,50.0
68735,4.0,14.0,15.0,6.0,10.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,38.0,245.62,12.0,0.0,0.0,0.0,0.0,222.0,1.0,123.0,60.507,0.0
68738,4.0,14.0,15.0,6.0,10.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,38.0,245.62,25.0,0.0,0.0,0.0,0.0,912.0,50.0,123.0,248.57,0.0
68767,4.0,14.0,15.0,22.0,4.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,16.0,690.0,30.0,0.0,0.0,0.0,0.0,493.0,1.0,100.0,134.37,0.0
68851,4.0,15.0,3.0,26.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,49.0,641.49,12.0,0.0,0.0,0.0,0.0,527.0,13.684105585136512,0.0,136.491,0.0
68869,4.0,15.0,5.0,4.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,57.0,763.23,30.0,0.0,0.0,0.0,0.0,4253.0,1.0,60.0,1101.509,0.0
68877,4.0,15.0,5.0,8.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,76.0,787.35,0.25,0.0,0.0,0.0,0.0,167.0,170.0,70.0,43.252,0.0
68881,4.0,15.0,5.0,11.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,25.0,840.32,50.0,0.0,0.0,0.0,0.0,6142.0,5.0,80.0,1590.752,0.0
68903,4.0,15.0,5.0,21.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,71.0,774.8,20.0,0.0,0.0,0.0,0.0,896.0,1.0,98.0,232.06,0.0
68904,4.0,15.0,5.0,21.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,121.0,774.8,15.5,0.0,0.0,0.0,0.0,1318.0,1.0,98.0,341.356,0.0
68962,4.0,16.0,1.0,2.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,18.0,212.15,70.0,25.0,0.0,15.0,0.0,3907.78,3114.0,96.0,1135.712,40.0
68967,4.0,16.0,1.0,2.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,23.0,212.15,100.0,50.0,0.0,50.0,0.0,4675.88,3750.0,96.0,1358.943,100.0
68970,4.0,16.0,1.0,2.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,23.0,212.15,30.0,20.0,0.0,20.0,0.0,1224.46,1000.0,96.0,355.863,40.0
68971,4.0,16.0,1.0,2.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,28.0,212.15,15.0,5.0,0.0,5.0,0.0,280.55,230.0,96.0,81.536,10.0
68972,4.0,16.0,1.0,2.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0,100.0,33.0,212.15,70.0,25.0,0.0,25.0,0.0,3117.25,2500.0,96.0,905.961,50.0
68977,4.0,16.0,1.0,2.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,38.0,212.15,12.0,5.0,0.0,5.0,0.0,1114.73,894.0,96.0,323.973,10.0
68981,4.0,16.0,1.0,2.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,43.0,212.15,10.0,5.0,0.0,10.0,0.0,779.31,625.0,96.0,226.49,15.0
68983,4.0,16.0,1.0,2.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,69.0,212.15,250.0,50.0,0.0,100.0,0.0,3485.09,2800.0,96.0,1012.866,150.0
68988,4.0,16.0,1.0,2.0,5.0,1.0,1.0,8.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,94.0,212.15,100.0,75.0,0.0,50.0,0.0,6139.74,4924.0,96.0,1784.384,125.0
68992,4.0,16.0,1.0,2.0,5.0,1.0,1.0,8.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,105.0,212.15,40.0,25.0,0.0,25.0,0.0,3304.29,2600.0,96.0,960.32,50.0
69013,4.0,16.0,1.0,10.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,45.0,223.89,40.0,25.0,0.0,25.0,0.0,854.13,0.5,78.0,240.969,50.0
69015,4.0,16.0,1.0,10.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,55.0,223.89,25.0,6.25,0.0,6.25,0.0,604.75,12.5,78.0,170.613,12.5
69026,4.0,16.0,1.0,10.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,75.0,223.89,70.0,25.0,0.0,25.0,0.0,3259.4,1.0,78.0,919.55,50.0
69031,4.0,16.0,1.0,10.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,80.0,223.89,50.0,50.0,0.0,50.0,0.0,2990.07,1.0,78.0,843.566,100.0
69039,4.0,16.0,1.0,12.0,12.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,125.43,50.0,6.0,0.0,0.0,0.0,2184.57,856.0,90.0,594.636,6.0
