,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,How were seeds planted/ sowed?,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Production Of Condition in Kg,Fertilizer Quantity
82079,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,100.0,1.0,0.0,9.0,142.32,17.0,0.0,0.0,25.0,0.0,2395.39,3.0,754.94,25.0
82080,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,9.0,142.32,5.0,0.0,0.0,0.0,0.0,2610.88,2.0,822.855,0.0
82084,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,16.0,142.32,10.0,0.0,0.0,25.0,0.0,4624.17,2.0,1457.37,25.0
82086,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,7.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,16.0,142.32,10.0,0.0,0.0,15.0,0.0,2970.75,2.0,936.274,15.0
82087,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,23.0,142.32,17.0,0.0,0.0,0.0,0.0,1592.54,1.0,501.911,0.0
82089,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,23.0,142.32,2.0,0.0,0.0,0.0,0.0,1002.29,50.0,315.887,0.0
82093,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,30.0,142.32,10.0,0.0,0.0,50.0,0.0,4623.31,2.0,1457.1,50.0
82096,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,37.0,142.32,12.01,0.0,0.0,0.0,0.0,3503.09,2.0,1104.046,0.0
82099,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,44.0,142.32,10.0,10.0,0.0,10.0,0.0,2291.91,2.0,722.328,20.0
82101,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,44.0,142.32,10.0,15.0,0.0,15.0,0.0,1450.53,1.0,457.155,30.0
82104,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,51.0,142.32,18.0,50.0,0.0,15.0,0.0,4599.83,2.0,1449.701,65.0
82106,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,58.0,142.32,8.0,0.0,0.0,10.0,0.0,6057.83,2.0,1909.21,10.0
82107,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,58.0,142.32,8.0,0.0,0.0,10.0,0.0,4412.52,3.0,1390.668,10.0
82111,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,100.0,1.0,0.0,65.0,142.32,15.0,0.0,0.0,50.0,0.0,3607.81,2.0,1137.051,50.0
82118,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,100.0,142.32,9.0,0.0,0.0,15.0,0.0,4160.91,2.0,1311.369,15.0
82119,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,8.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,100.0,142.32,7.0,0.0,0.0,15.0,0.0,3225.2,3.0,1016.466,15.0
82120,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,9.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,100.0,142.32,8.0,0.0,0.0,15.0,0.0,4335.06,2.0,1366.255,15.0
82125,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,114.0,142.32,5.0,0.0,0.0,0.0,0.0,2803.2,1.0,883.467,0.0
82126,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,114.0,142.32,7.0,0.0,0.0,0.0,0.0,2594.74,1.5,817.768,0.0
82129,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,2.0,4.0,1.0,6.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,121.0,142.32,1.0,0.0,0.0,0.0,0.0,300.88,0.25,94.827,0.0
82131,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,121.0,142.32,7.0,0.0,0.0,25.0,0.0,3293.68,2.5,1038.05,25.0
82132,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,121.0,142.32,15.0,0.0,0.0,52.0,0.0,4660.46,3.0,1468.808,52.0
82134,50.0,6.0,1.0,5.0,17.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,128.0,142.32,5000.0,0.0,0.0,0.0,0.0,3285.48,1.0,1035.463,0.0
82136,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,135.0,142.32,5.0,0.0,0.0,0.0,0.0,1376.83,1.0,433.928,0.0
82137,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,7.0,10.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,135.0,142.32,15.0,0.0,0.0,25.0,0.0,3897.31,2.0,1228.291,25.0
82138,50.0,6.0,1.0,5.0,17.0,1.0,1.0,1.0,8.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,1.0,0.0,135.0,142.32,12.0,0.0,0.0,25.0,0.0,3485.4,1.0,1098.471,25.0
82141,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,3.0,2.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,4.0,130.78,3.0,0.0,0.0,0.0,0.0,235.9,1.0,63.726,0.0
82142,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,10.0,130.78,5.0,0.0,0.0,0.0,0.0,229.0,2.0,61.862,0.0
82147,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,24.0,130.78,1.5,0.0,0.0,0.0,0.0,423.43,1.0,114.384,0.0
82148,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,24.0,130.78,5.0,0.0,0.0,0.0,0.0,1416.79,2.0,382.731,0.0
82149,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,24.0,130.78,1.5,0.0,0.0,0.0,0.0,493.16,1.0,133.222,0.0
82157,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,42.0,130.78,5.0,40.0,0.0,40.0,0.0,2197.54,3.0,593.644,80.0
82160,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,2.0,0.0,48.0,130.78,5.0,0.0,0.0,0.0,0.0,1469.9,1.5,397.079,0.0
82161,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,48.0,130.78,2.0,0.0,0.0,0.0,0.0,269.39,0.5,72.773,0.0
82166,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,54.0,130.78,20.0,0.0,0.0,0.0,0.0,825.89,1.0,223.106,0.0
82168,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,60.0,130.78,2.0,0.0,0.0,0.0,0.0,304.64,0.5,82.295,0.0
82169,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,60.0,130.78,4.0,0.0,0.0,0.0,0.0,443.28,1.0,119.747,0.0
82170,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,6.0,4.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,60.0,130.78,20.0,0.0,0.0,0.0,0.0,104.6,1.0,28.257,0.0
82173,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,66.0,130.78,7.0,0.0,0.0,0.0,0.0,3377.91,3.0,912.509,0.0
82176,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,8.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,78.0,130.78,30.0,0.0,0.0,0.0,0.0,4639.49,5.0,1253.314,0.0
82178,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,84.0,130.78,30.0,0.0,0.0,0.0,0.0,5149.09,4.0,1390.978,0.0
82180,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,90.0,130.78,5.0,0.0,0.0,15.0,0.0,1654.37,2.0,446.912,15.0
82181,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,90.0,130.78,20.0,0.0,0.0,35.0,0.0,4363.59,4.0,1178.783,35.0
82185,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,102.0,130.78,25.0,0.0,0.0,0.0,0.0,4801.17,4.0,1296.989,0.0
82186,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,102.0,130.78,25.0,0.0,0.0,0.0,0.0,5489.72,4.0,1482.996,0.0
82189,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,108.0,130.78,5.0,0.0,0.0,0.0,0.0,217.86,1.5,58.853,0.0
82190,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,108.0,130.78,5.0,0.0,0.0,0.0,0.0,223.04,1.0,60.251,0.0
82192,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,114.0,130.78,4.0,0.0,0.0,0.0,0.0,1713.4,2.0,462.858,0.0
82193,50.0,6.0,1.0,5.0,23.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,121.0,130.78,30.0,0.0,0.0,0.0,0.0,582.96,2.0,157.482,0.0
82194,50.0,6.0,1.0,5.0,32.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,1.0,208.35,24.18323430068698,0.0,0.0,2.0,0.0,1676.71,0.5,486.498,2.0
82197,50.0,6.0,1.0,5.0,32.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,8.0,208.35,10.0,0.0,0.0,0.0,0.0,2009.02,2.5,582.918,0.0
82201,50.0,6.0,1.0,5.0,32.0,1.0,1.0,1.0,2.0,5.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,15.0,208.35,24.18323430068698,0.0,0.0,25.0,0.0,1422.83,1.5,412.835,25.0
82205,50.0,6.0,1.0,5.0,32.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,37.0,208.35,10.0,0.0,0.0,0.0,0.0,1422.14,1.5,412.634,0.0
82212,50.0,6.0,1.0,5.0,32.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,72.0,208.35,4.0,0.0,0.0,0.0,0.0,1876.38,2.0,544.433,0.0
82218,50.0,6.0,1.0,5.0,32.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,86.0,208.35,8.42,0.0,0.0,0.0,0.0,4391.38,5.0,1274.162,0.0
82222,50.0,6.0,1.0,5.0,32.0,1.0,1.0,1.0,1.0,10.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,15.0,0.0,93.0,208.35,24.18323430068698,0.0,1.0,0.0,0.0,147.49,1.0,42.795,1.0
82228,50.0,6.0,1.0,5.0,32.0,1.0,1.0,1.0,1.0,11.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,107.0,208.35,3.0,0.0,0.0,0.0,0.0,900.28,1.0,261.216,0.0
82229,50.0,6.0,1.0,5.0,32.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,107.0,208.35,3.0,0.0,0.0,0.0,0.0,751.54,1.0,218.061,0.0
82232,50.0,6.0,1.0,5.0,32.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,121.0,208.35,12.0,0.0,0.0,0.0,0.0,2169.37,2.0,629.445,0.0
82238,50.0,6.0,1.0,5.0,35.0,2.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,1.0,146.21,3.0,0.0,0.0,0.0,0.0,2778.14,2.0,750.488,0.0
82240,50.0,6.0,1.0,5.0,35.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,6.0,146.21,3.67,0.0,0.0,0.0,0.0,1811.31,2.0,489.307,0.0
82242,50.0,6.0,1.0,5.0,35.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,11.0,146.21,8.0,0.0,0.0,0.0,0.0,3643.89,2.0,984.362,0.0
82244,50.0,6.0,1.0,5.0,35.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,16.0,146.21,6.25,0.0,0.0,0.0,0.0,4213.55,2.0,1138.249,0.0
82250,50.0,6.0,1.0,5.0,35.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,31.0,146.21,15.0,0.0,0.0,0.0,0.0,6205.35,2.0,1676.316,0.0
82255,50.0,6.0,1.0,5.0,35.0,2.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,41.0,146.21,7.0,0.0,0.0,0.0,0.0,2704.3,1.0,730.54,0.0
82258,50.0,6.0,1.0,5.0,35.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,51.0,146.21,7.0,0.0,0.0,0.0,0.0,4782.36,3.0,1291.909,0.0
82260,50.0,6.0,1.0,5.0,35.0,2.0,1.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,56.0,146.21,10.0,0.0,0.0,0.0,0.0,3041.82,1.0,821.72,0.0
82261,50.0,6.0,1.0,5.0,35.0,2.0,1.0,1.0,1.0,9.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,10.0,0.0,61.0,146.21,22.0,0.0,0.0,0.0,0.0,186.15,4.0,50.286,0.0
82264,50.0,6.0,1.0,5.0,35.0,2.0,1.0,1.0,1.0,9.0,1.0,6.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,81.0,146.21,60.0,0.0,0.0,0.0,0.0,2835.08,3.0,765.871,0.0
82265,50.0,6.0,1.0,5.0,35.0,2.0,1.0,1.0,1.0,9.0,1.0,6.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,86.0,146.21,15.0,0.0,0.0,0.0,0.0,3419.25,1.5,923.678,0.0
82266,50.0,6.0,1.0,5.0,35.0,2.0,1.0,1.0,1.0,12.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,96.0,146.21,4.25,0.0,0.0,0.0,0.0,1715.07,2.0,463.311,0.0
82267,50.0,6.0,1.0,5.0,35.0,2.0,1.0,1.0,1.0,14.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,96.0,146.21,3.25,0.0,0.0,0.0,0.0,1719.1,1.5,464.399,0.0
82268,50.0,6.0,1.0,5.0,35.0,2.0,1.0,1.0,1.0,16.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,96.0,146.21,3.44,0.0,0.0,0.0,0.0,1655.97,1.5,447.345,0.0
