,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of NPS fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Quantity of OTHER fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
44596,50.0,6.0,3.0,3.0,61.0,1.0,1.0,1.0,8.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,9.0,1.0,0.0,166.0,159.08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,546759.0,0.546759,5467.59,4818.53,4818.53,4.5,1199330.0,11.9933,1199.33,0.0
44599,50.0,6.0,3.0,3.0,73.0,1.0,2.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,9.0,1.0,0.0,14.0,122.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,15456.0,0.015456,154.56,136.21,136.21,0.25,33903.0,0.33903,33.903,0.0
44603,50.0,6.0,3.0,3.0,73.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,28.0,122.04,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,532383.0,0.532383,5323.83,4691.84,4691.84,4.0,1167796.0,11.67796,1167.796,0.0
44605,50.0,6.0,3.0,3.0,73.0,1.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,9.0,1.0,0.0,42.0,122.04,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,245583.0,0.245583,2455.83,2164.3,2164.3,2.0,538693.0,5.38693,538.693,0.0
44611,50.0,6.0,3.0,3.0,73.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,9.0,1.0,0.0,70.0,122.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,482831.0,0.482831,4828.31,4255.39,4255.14,4.0,1059102.0,10.59102,1059.102,0.0
44624,50.0,6.0,3.0,3.0,73.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,9.0,1.0,0.0,126.0,122.04,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,424313.0,0.424313,4243.13,3739.43,3739.43,3.5,930741.0,9.30741,930.741,0.0
44625,50.0,6.0,3.0,3.0,73.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,9.0,1.0,0.0,126.0,122.04,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,533368.0,0.533368,5333.68,4692.88,4700.52,4.0,1169956.0,11.69956,1169.956,0.0
44631,50.0,6.0,3.0,3.0,73.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,9.0,1.0,0.0,140.0,122.04,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,478756.0,0.478756,4787.56,4219.25,4219.23,4.1,1050163.0,10.50163,1050.163,0.0
44633,50.0,6.0,3.0,3.0,73.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,45.0,9.0,1.0,0.0,154.0,122.04,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,71063.0,0.071063,710.63,626.27,626.27,1.0,155879.0,1.55879,155.879,0.0
44634,50.0,6.0,3.0,3.0,73.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,9.0,1.0,0.0,154.0,122.04,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,262221.0,0.262221,2622.21,2310.93,2310.93,2.0,575188.0,5.75188,575.188,0.0
44639,50.0,6.0,3.0,3.0,73.0,1.0,2.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,9.0,1.0,0.0,182.0,122.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,31060.0,0.03106,310.6,273.73,273.73,0.25,68131.0,0.68131,68.131,0.0
44642,50.0,6.0,3.0,3.0,73.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,9.0,1.0,0.0,196.0,122.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,323601.0,0.323601,3236.01,2841.32,2851.86,3.0,709827.0,7.09827,709.827,0.0
44645,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,37.0,1.0,0.0,28.0,300.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,104415.0,0.104415,1044.15,920.2,920.2,4.0,187302.0,1.87302,187.302,0.0
44646,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,90.0,4.0,1.0,0.0,28.0,300.63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,355613.0,0.355613,3556.13,3133.98,3133.98,4.617795271671505,637904.0,6.37904,637.904,0.0
44647,50.0,6.0,3.0,4.0,13.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,75.0,37.0,1.0,0.0,55.0,300.63,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,53155.0,0.053155,531.55,468.45,468.45,3.0,95350.0,0.9535,95.35,0.0
44648,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,95.0,37.0,1.0,0.0,82.0,300.63,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,42898.0,0.042898,428.98,378.06,378.06,1.0,76951.0,0.76951,76.951,0.0
44649,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,75.0,37.0,1.0,0.0,82.0,300.63,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,8786.0,0.008786,87.86,77.43,77.43,0.33,15760.0,0.1576,15.76,0.0
44650,50.0,6.0,3.0,4.0,13.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,37.0,1.0,0.0,109.0,300.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,60070.0,0.06007,600.7,529.39,529.39,2.0,107755.0,1.07755,107.755,0.0
44651,50.0,6.0,3.0,4.0,13.0,1.0,2.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,60.0,37.0,1.0,0.0,109.0,300.63,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,11204.0,0.011204,112.04,98.74,98.74,0.5,20098.0,0.20098,20.098,0.0
44652,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,90.0,37.0,1.0,0.0,136.0,300.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,107694.0,0.107694,1076.94,949.1,949.1,4.0,193183.0,1.93183,193.183,0.0
44653,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,80.0,4.0,1.0,0.0,136.0,300.63,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,320485.0,0.320485,3204.85,2824.4,2824.4,4.617795271671505,574891.0,5.74891,574.891,0.0
44654,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,20.0,37.0,1.0,0.0,136.0,300.63,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,8956.0,0.008956,89.56,78.93,78.93,1.0,16065.0,0.16065,16.065,0.0
44655,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,3.0,25.0,37.0,1.0,0.0,136.0,300.63,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,44810.0,0.04481,448.1,394.91,394.91,6.0,80381.0,0.80381,80.381,0.0
44656,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,37.0,1.0,0.0,163.0,300.63,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,5304.0,0.005304,53.04,46.74,46.74,0.33,9514.0,0.09514,9.514,0.0
44657,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,37.0,1.0,0.0,163.0,300.63,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,8589.0,0.008589,85.89,75.69,75.69,0.33,15407.0,0.15407,15.407,0.0
44658,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,37.0,1.0,0.0,163.0,300.63,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,86255.0,0.086255,862.55,704.63,760.16,3.0,154725.0,1.54725,154.725,0.0
44659,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,60.0,4.0,1.0,0.0,163.0,300.63,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,432694.0,0.432694,4326.94,3813.29,3813.29,4.617795271671505,776173.0,7.76173,776.173,0.0
44662,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,258.0,300.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,299045.0,0.299045,2990.45,2778.24,2635.45,4.617795271671505,536432.0,5.36432,536.432,0.0
44663,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,37.0,1.0,0.0,285.0,300.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,181200.0,0.1812,1812.0,1596.9,1596.9,6.0,325039.0,3.25039,325.039,0.0
44664,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,37.0,1.0,0.0,285.0,300.63,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,32156.0,0.032156,321.56,283.39,283.39,1.0,57682.0,0.57682,57.682,0.0
44665,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,3.0,25.0,4.0,1.0,0.0,285.0,300.63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,267711.0,0.267711,2677.11,2359.31,2359.31,4.617795271671505,480224.0,4.80224,480.224,0.0
44670,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,5.0,100.0,37.0,1.0,0.0,377.0,300.63,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,12156.0,0.012156,121.56,107.13,107.13,1.0,21806.0,0.21806,21.806,0.0
44672,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,37.0,1.0,0.0,404.0,300.63,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,9159.0,0.009159,91.59,80.72,80.72,2.0,16430.0,0.1643,16.43,0.0
44673,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,70.0,37.0,1.0,0.0,404.0,300.63,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,163789.0,0.163789,1637.89,1443.46,1443.46,8.0,293808.0,2.93808,293.808,0.0
44674,50.0,6.0,3.0,4.0,13.0,1.0,1.0,1.0,2.0,4.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,10.0,37.0,1.0,0.0,404.0,300.63,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,19924.0,0.019924,199.24,175.59,175.59,7.0,35740.0,0.3574,35.74,0.0
44675,50.0,6.0,3.0,4.0,13.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,70.0,37.0,1.0,0.0,431.0,300.63,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,31511.0,0.031511,315.11,277.7,277.7,1.0,56525.0,0.56525,56.525,0.0
44677,50.0,6.0,3.0,4.0,13.0,1.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,90.0,37.0,1.0,0.0,431.0,300.63,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,26445.0,0.026445,264.45,233.06,233.06,1.0,47438.0,0.47438,47.438,0.0
44678,50.0,6.0,3.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,40.0,9.0,1.0,0.0,11.0,225.72,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,36755.0,0.036755,367.55,323.92,323.92,0.5,79548.0,0.79548,79.548,0.0
44679,50.0,6.0,3.0,4.0,18.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,60.0,9.0,1.0,0.0,11.0,225.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,109465.0,0.109465,1094.65,964.7,964.7,1.0,236912.0,2.36912,236.912,0.0
44682,50.0,6.0,3.0,4.0,18.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,9.0,1.0,0.0,24.0,225.72,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,205735.0,0.205735,2057.35,1813.12,1813.12,3.0,445268.0,4.45268,445.268,0.0
44684,50.0,6.0,3.0,4.0,18.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,80.0,23.0,1.0,0.0,52.0,225.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,31860.0,0.03186,318.6,280.78,280.78,4.0,68954.0,0.68954,68.954,0.0
44689,50.0,6.0,3.0,4.0,18.0,2.0,1.0,1.0,5.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,60.0,9.0,1.0,0.0,73.0,225.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,136347.0,0.136347,1363.47,1201.61,1201.61,1.51,295092.0,2.95092,295.092,0.0
44690,50.0,6.0,3.0,4.0,18.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,70.0,23.0,1.0,0.0,86.0,225.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,42900.0,0.0429,429.0,378.07,378.07,17.0,92848.0,0.92848,92.848,0.0
44691,50.0,6.0,3.0,4.0,18.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,23.0,1.0,0.0,99.0,225.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,62369.0,0.062369,623.69,549.65,549.65,19.0,134984.0,1.34984,134.984,0.0
44693,50.0,6.0,3.0,4.0,18.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,60.0,9.0,1.0,0.0,99.0,225.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,326485.0,0.326485,3264.85,2877.28,2877.28,2.0,706605.0,7.06605,706.605,0.0
44694,50.0,6.0,3.0,4.0,18.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,60.0,9.0,1.0,0.0,113.0,225.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,43196.0,0.043196,431.96,380.68,380.68,1.0,93488.0,0.93488,93.488,0.0
44695,50.0,6.0,3.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,80.0,23.0,1.0,0.0,113.0,225.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,39617.0,0.039617,396.17,349.14,349.14,10.0,85742.0,0.85742,85.742,0.0
44696,50.0,6.0,3.0,4.0,18.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,60.0,9.0,1.0,0.0,113.0,225.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,299459.0,0.299459,2994.59,2639.1,2639.1,1.5,648113.0,6.48113,648.113,0.0
44697,50.0,6.0,3.0,4.0,18.0,2.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,70.0,23.0,1.0,0.0,126.0,225.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,4844.0,0.004844,48.44,42.69,42.69,15.0,10484.0,0.10484,10.484,0.0
44699,50.0,6.0,3.0,4.0,18.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,23.0,1.0,0.0,158.0,225.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,14438.0,0.014438,144.38,127.24,127.24,12.0,31247.0,0.31247,31.247,0.0
44702,50.0,6.0,3.0,4.0,18.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,9.0,1.0,0.0,173.0,225.72,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,272067.0,0.272067,2720.67,2397.7,2397.7,1.5,588829.0,5.88829,588.829,0.0
44703,50.0,6.0,3.0,4.0,18.0,2.0,1.0,1.0,3.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,40.0,9.0,1.0,0.0,173.0,225.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,27189.0,0.027189,271.89,239.61,239.61,0.5,58845.0,0.58845,58.845,0.0
44705,50.0,6.0,3.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,9.0,1.0,0.0,202.0,225.72,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,162798.0,0.162798,1627.98,1434.72,1434.72,2.5,352341.0,3.52341,352.341,0.0
44707,50.0,6.0,3.0,4.0,18.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,60.0,9.0,1.0,0.0,215.0,225.72,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,18026.0,0.018026,180.26,158.86,158.86,0.25,39014.0,0.39014,39.014,0.0
44708,50.0,6.0,3.0,4.0,18.0,2.0,2.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,23.0,1.0,0.0,215.0,225.72,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,20579.0,0.020579,205.79,181.36,181.36,18.0,44538.0,0.44538,44.538,0.0
44710,50.0,6.0,3.0,4.0,18.0,2.0,2.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,40.0,9.0,1.0,0.0,215.0,225.72,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,33850.0,0.03385,338.5,298.32,298.32,0.25,73261.0,0.73261,73.261,0.0
44712,50.0,6.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,9.0,1.0,0.0,9.0,226.1,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.31,80775.0,0.080775,807.75,711.86,711.86,0.75,235455.0,2.35455,235.455,8.0
44713,50.0,6.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,9.0,1.0,0.0,9.0,226.1,5.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,3.26,177190.0,0.17719,1771.9,1561.56,1561.56,1.5,516500.0,5.165,516.5,8.0
44717,50.0,6.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,9.0,1.0,0.0,22.0,226.1,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,103251.0,0.103251,1032.51,909.49,909.94,0.12,300971.0,3.00971,300.971,1.0
44735,50.0,6.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,9.0,1.0,0.0,82.0,226.1,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,198028.0,0.198028,1980.28,1225.9174993184465,1745.2,1.75,577242.0,5.77242,577.242,12.0
