,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevention/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,APERCENT,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of UREA chemical fertilizer used,Quantity of DAP chemical fertilizer used,Quantity of Both UREA and DAP chemical fertilizer used,CERROR,AREB,Enumerator Area,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
75712,50.0,13.0,1.0,1.0,13.0,8.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,52.0,1.0,141.0,40.13,8.73,0.0,0.0,0.0,3.96,249785.0,2497.85,2497.85,214.815,0.0
75714,50.0,13.0,1.0,1.0,13.0,8.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,10.0,1.0,141.0,40.13,1.96,0.0,0.0,0.0,0.3,5079.0,50.79,50.79,4.368,0.0
75715,50.0,13.0,1.0,1.0,13.0,8.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,80.0,1.0,151.0,40.13,0.97,0.0,0.0,0.0,1.73,51503.0,515.03,515.03,44.293,0.0
75716,50.0,13.0,1.0,1.0,13.0,8.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,55.0,1.0,151.0,40.13,1.94,0.0,0.0,0.0,1.92,90644.0,906.44,906.44,77.954,0.0
75717,50.0,13.0,1.0,1.0,13.0,8.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,45.0,1.0,151.0,40.13,2.1,0.0,0.0,0.0,1.14,67125.0,671.25,671.25,57.728,0.0
75718,50.0,13.0,1.0,1.0,13.0,8.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,1.0,151.0,40.13,2.91,0.0,0.0,0.0,2.18,126333.0,1263.33,1263.33,108.646,0.0
75719,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,4.0,35.99,1.74,2.0,0.0,0.0,1.99,17685.0,176.85,176.85,38.376,2.0
75720,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,4.0,35.99,0.87,2.0,0.0,0.0,0.42,15377.0,153.77,153.77,33.368,2.0
75721,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,4.0,35.99,0.87,2.0,0.0,0.0,0.19,20447.0,204.47,204.47,44.37,2.0
75722,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,4.0,35.99,1.74,0.0,0.0,0.0,0.94,44465.0,444.65,444.65,96.489,0.0
75724,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,4.0,35.99,1.74,2.0,0.0,0.0,0.73,52242.0,522.42,522.42,113.365,2.0
75726,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,40.0,1.0,13.0,35.99,0.87,0.0,0.0,0.0,3.08,15405.0,154.05,154.05,33.429,0.0
75727,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,60.0,1.0,17.0,35.99,3.48,0.0,0.0,0.0,0.5,62130.0,621.3,621.3,134.822,0.0
75728,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,95.0,1.0,17.0,35.99,0.87,0.0,0.0,0.0,1.48,37832.0,378.32,378.32,82.095,0.0
75729,50.0,13.0,1.0,1.0,15.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,25.0,35.99,3.48,0.0,0.0,0.0,1.4,52718.0,527.18,527.18,114.398,0.0
75731,50.0,13.0,1.0,1.0,15.0,1.0,2.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,25.0,35.99,3.48,0.0,0.0,0.0,0.48,35405.0,354.05,354.05,76.829,0.0
75732,50.0,13.0,1.0,1.0,15.0,1.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,25.0,35.99,1.74,0.0,0.0,0.0,0.95,27334.0,273.34,273.34,59.315,0.0
75734,50.0,13.0,1.0,1.0,15.0,1.0,2.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,60.0,1.0,25.0,35.99,4.35,0.0,0.0,0.0,0.4,98303.0,983.03,983.03,213.318,0.0
75735,50.0,13.0,1.0,1.0,15.0,1.0,2.0,1.0,3.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,25.0,35.99,4.35,0.0,0.0,0.0,0.49,131702.0,1317.02,1317.02,285.793,0.0
75737,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,29.0,35.99,1.74,9.0,0.0,0.0,0.86,87120.0,871.2,871.2,189.05,9.0
75738,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,47.0,1.0,29.0,35.99,4.35,17.0,0.0,0.0,3.95,82678.0,826.78,826.78,179.411,17.0
75740,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,29.0,35.99,8.7,7.0,0.0,0.0,0.73,58902.0,589.02,589.02,127.817,7.0
75742,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,60.0,1.0,29.0,35.99,0.87,0.0,0.0,0.0,1.6,36247.0,362.47,362.47,78.656,0.0
75743,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,29.0,35.99,8.7,0.0,0.0,0.0,0.53,256492.0,2564.92,2564.92,556.588,0.0
75744,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,40.0,1.0,37.0,35.99,4.35,0.0,0.0,0.0,1.11,73510.0,735.1,735.1,159.517,0.0
75746,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,1.0,37.0,35.99,4.35,0.0,0.0,0.0,0.64,99855.0,998.55,998.55,216.685,0.0
75748,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,40.0,1.0,37.0,35.99,3.48,0.0,0.0,0.0,0.33,20923.0,209.23,209.23,45.403,0.0
75750,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,37.0,35.99,7.83,0.0,0.0,0.0,1.0,191786.0,1917.86,1917.86,416.176,0.0
75751,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,4.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,35.99,0.87,0.0,0.0,0.0,0.61,25324.0,253.24,253.24,54.953,0.0
75752,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,5.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,70.0,1.0,37.0,35.99,0.87,0.0,0.0,0.0,0.82,40198.0,401.98,401.98,87.23,0.0
75754,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,6.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,37.0,35.99,1.74,0.0,0.0,0.0,0.51,116219.0,1162.19,1162.19,252.195,0.0
75755,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,41.0,35.99,0.87,0.0,0.0,0.0,1.34,54773.0,547.73,547.73,118.857,0.0
75757,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,40.0,1.0,41.0,35.99,0.217,0.0,0.0,0.0,0.96,15503.0,155.03,155.03,33.642,0.0
75758,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,41.0,35.99,0.87,0.0,0.0,0.0,1.84,67612.0,676.12,676.12,146.718,0.0
75759,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,60.0,1.0,41.0,35.99,0.435,0.0,0.0,0.0,0.64,25400.0,254.0,254.0,55.118,0.0
75761,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,20.0,1.0,41.0,35.99,0.435,0.0,0.0,0.0,1.27,14153.0,141.53,141.53,30.712,0.0
75763,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,35.0,1.0,49.0,35.99,5.22,0.0,0.0,0.0,1.32,75464.0,754.64,754.64,163.757,0.0
75764,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,60.0,1.0,49.0,35.99,17.4,0.0,0.0,0.0,3.08,188374.0,1883.74,1883.74,408.772,0.0
75765,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,80.0,1.0,53.0,35.99,0.435,0.0,0.0,0.0,1.15,9282.0,92.82,92.82,20.142,0.0
75766,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,53.0,35.99,0.87,2.0,0.0,0.0,0.72,37287.0,372.87,372.87,80.913,2.0
75768,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,53.0,35.99,0.87,3.0,0.0,0.0,1.38,14841.0,148.41,148.41,32.205,3.0
75770,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,53.0,35.99,0.87,0.0,4.0,0.0,1.52,20805.0,208.05,208.05,45.147,4.0
75771,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,5.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,56.0,1.0,53.0,35.99,4.35,3.5,0.0,0.0,1.26,130734.0,1307.34,1307.34,283.693,3.5
75772,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,6.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,30.0,1.0,53.0,35.99,1.74,2.0,0.0,0.0,0.1,34154.0,341.54,341.54,74.114,2.0
75773,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,39.0,1.0,61.0,35.99,7.6,0.0,0.0,0.0,0.31,190357.0,1903.57,1903.57,413.075,0.0
75774,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,40.0,1.0,61.0,35.99,3.48,0.0,0.0,0.0,0.86,135450.0,1354.5,1354.5,293.927,0.0
75775,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,60.0,1.0,61.0,35.99,6.96,0.0,0.0,0.0,0.97,62401.0,624.01,624.01,135.41,0.0
75777,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,100.0,1.0,61.0,35.99,0.87,0.0,0.0,0.0,1.62,28352.0,283.52,283.52,61.524,0.0
75779,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,1.0,65.0,35.99,4.35,0.0,0.0,0.0,2.03,87336.0,873.36,873.36,189.519,0.0
75781,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,40.0,1.0,73.0,35.99,1.74,0.0,0.0,0.0,1.16,29173.0,291.73,291.73,63.305,0.0
75783,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,73.0,35.99,0.87,0.0,0.0,0.0,0.89,34889.0,348.89,348.89,75.709,0.0
75784,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,73.0,35.99,3.48,6.0,0.0,0.0,0.63,114910.0,1149.1,1149.1,249.355,6.0
75786,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,45.0,1.0,73.0,35.99,0.87,0.0,0.0,0.0,1.21,70622.0,706.22,706.22,153.25,0.0
75788,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,60.0,1.0,77.0,35.99,2.61,0.0,0.0,0.0,0.86,54372.0,543.72,543.72,117.987,0.0
75790,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,70.0,1.0,77.0,35.99,8.7,0.0,0.0,0.0,0.46,205666.0,2056.66,2056.66,446.295,0.0
75791,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,40.0,1.0,77.0,35.99,0.87,0.0,0.0,0.0,0.89,28605.0,286.05,286.05,62.073,0.0
75792,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,85.0,35.99,0.87,0.0,0.0,0.0,1.69,15707.0,157.07,157.07,34.084,0.0
75793,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,30.0,1.0,85.0,35.99,3.48,0.0,0.0,0.0,0.15,34852.0,348.52,348.52,75.629,0.0
75794,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,40.0,1.0,85.0,35.99,2.61,0.0,0.0,0.0,0.31,117659.0,1176.59,1176.59,255.32,0.0
75795,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,60.0,1.0,85.0,35.99,0.87,0.0,0.0,0.0,2.07,29298.0,292.98,292.98,63.577,0.0
75796,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,70.0,1.0,85.0,35.99,0.435,0.0,0.0,0.0,0.9,12473.0,124.73,124.73,27.066,0.0
75798,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,85.0,35.99,4.35,10.0,0.0,0.0,0.34,94316.0,943.16,943.16,204.666,10.0
75799,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,70.0,1.0,89.0,35.99,1.305,0.0,0.0,0.0,0.97,23402.0,234.02,234.02,50.782,0.0
75801,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,6.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,40.0,1.0,89.0,35.99,0.87,9.0,0.0,0.0,1.64,46984.0,469.84,469.84,101.955,9.0
75802,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,7.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,80.0,1.0,89.0,35.99,0.87,8.0,0.0,0.0,0.42,99547.0,995.47,995.47,216.017,8.0
75804,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,60.0,1.0,89.0,35.99,1.74,13.0,0.0,0.0,1.65,131302.0,1313.02,1313.02,284.925,13.0
75805,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,60.0,1.0,89.0,35.99,3.48,15.0,0.0,0.0,0.5,152174.0,1521.74,1521.74,330.218,15.0
75807,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,1.0,97.0,35.99,2.61,0.0,0.0,0.0,1.79,108693.0,1086.93,1086.93,235.864,0.0
75810,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,97.0,35.99,0.435,1.0,0.0,0.0,0.76,15029.0,150.29,150.29,32.613,1.0
75811,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,90.0,1.0,101.0,35.99,1.74,0.0,0.0,0.0,0.16,67626.0,676.26,676.26,146.748,0.0
75813,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,44.0,1.0,101.0,35.99,1.74,0.0,0.0,0.0,0.24,73179.0,731.79,731.79,158.798,0.0
75815,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,30.0,1.0,101.0,35.99,1.74,0.0,0.0,0.0,1.59,80667.0,806.67,806.67,175.047,0.0
75816,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,30.0,1.0,101.0,35.99,0.87,0.0,0.0,0.0,0.8,15456.0,154.56,154.56,33.54,0.0
75817,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,40.0,1.0,109.0,35.99,2.61,0.0,0.0,0.0,1.0,35626.0,356.26,356.26,77.308,0.0
75819,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,45.0,1.0,109.0,35.99,3.48,0.0,0.0,0.0,1.06,32575.0,325.75,325.75,70.688,0.0
75821,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,44.0,1.0,109.0,35.99,3.5,0.0,0.0,0.0,1.16,38562.0,385.62,385.62,83.68,0.0
75822,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,80.0,1.0,109.0,35.99,1.999,0.0,0.0,0.0,0.57,46478.0,464.78,464.78,100.857,0.0
75824,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,70.0,1.0,113.0,35.99,0.87,6.0,0.0,0.0,0.57,40868.0,408.68,408.68,88.684,6.0
75826,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,113.0,35.99,1.74,16.0,0.0,0.0,2.09,47740.0,477.4,477.4,103.596,16.0
75828,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,38.0,1.0,113.0,35.99,2.61,23.006,0.0,0.0,0.51,98798.0,987.98,987.98,214.392,23.006
75830,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,60.0,1.0,122.0,35.99,3.48,5.0,0.0,0.0,3.16,17740.0,177.4,177.4,38.496,5.0
75832,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,1.0,122.0,35.99,1.74,0.0,0.0,0.0,1.16,19153.0,191.53,191.53,41.562,0.0
75834,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,90.0,1.0,122.0,35.99,1.305,3.0,0.0,0.0,0.44,34468.0,344.68,344.68,74.796,3.0
75835,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,8.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,90.0,1.0,122.0,35.99,4.35,0.0,0.0,0.0,0.69,97234.0,972.34,972.34,210.998,0.0
75837,50.0,13.0,1.0,1.0,15.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,122.0,35.99,4.35,0.0,0.0,0.0,1.38,156417.0,1564.17,1564.17,339.425,0.0
